Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,"[Operator Instructions] 
And our first question comes from Brennan Hawken from UBS.",neutral,0.0473,0.0213,0.9313
6,Brennan Hawken,,"Eric, I'd like to sort of double click on some of the comments that you made about deposits. So you talked about back book pricing in the U.S. dollar book. Does that mean that we should be thinking about the potential for betas to exceed 100% here when that starts to work through? And what kind of magnitude do you think that could reach? And could you also help me understand the euro? Because when I look in the financial supplement and the breakout by currency, it looks like the euro deposit costs were up about low 40s bps quarter-over-quarter, which seems like a beta that's a good deal higher than the 50% you referenced. I know there's some swap noise. So maybe that's what it is. But could you maybe flesh that out a bit for me?",neutral,0.2462,0.0292,0.7246
45,Eric Walter Aboaf,,"Brennan, sure. Let me start on the betas that we saw in particular in the U.S. book because we are at a period in the interest rate cycle where we've now had multiple 50 basis points moved. It's been a very strong signal to our clients that rates are much, much higher, much more quickly and much more visibly. And at the same time, they now have -- because of the highly inverted yield curve, they have real substitute alternatives that they used to not have in the past, whether it's treasuries, whether it's money market, whether it's repo, there's a range of what they can invest in. 
And what we found is that our larger clients, and we primarily have large, sophisticated clients, are quite active in thinking about their alternatives and that, that has been accelerated by the swiftness of this cycle and the place that we've come to and the speed. 
If we think about the U.S. deposit betas, they were in the 80% to 90% range the last couple of quarters. This quarter, we saw 100%. And yes, we expect next quarter we'll be well over 100%. And what's driving that is really a catch-up in the back book. We have clients coming to us as you'd expect, just like it happens with retail -- depositors for retail banks, but we have sophisticated large clients coming back and saying, look, some of our lower transactional rate levels or mid-tier rate levels are something that they'd like us to adjust. 
And in a way, what I think has played out is that while spreads widened for us on the deposit, but for some period of time, we're now seeing a convergence back to where they would have been. And that's coming through. And so what we have in the cycle is actually a number of quarters of below 100% betas, then we get to 100% beta. And then we are going to have a quarter where betas are well above that 100% level. And it's really a catch-up in the back book, and that's what's playing through. 
It is -- what is beginning to drive this higher reduction in NII this quarter, the 10% quarter-on-quarter that you saw, you saw in my outlook, we are expecting 12% to 18% production in NII this coming quarter. And if you peel that apart, some of that is the continued rotation out of noninterest-bearing, but some of it and a good part of it is this catch-up in the back book that's playing through. 
We do think that over time, we've seen the bulk of that and that, that will begin to moderate, and I'm certainly happy to go into that. And some of our perspectives as we drill down deeply into our areas. But that's the context. 
On your other question on euros, we should probably follow up. I think we see betas quarter-on-quarter of about 50%, but we should probably just follow up offline, because I think that's deep in the supplement and probably do that with you and the IR team.",neutral,0.1209,0.0426,0.8365
6,Brennan Hawken,,"Okay. No problem. And then another question, just quickly on fee revenue. You flagged that the large client migration is going to be part of the outlook. Is the -- how much of that will be impacting the third quarter delta? And then how much will be -- how should we be thinking about the time frame for whatever is left and when that would end up playing out?",neutral,0.0341,0.1617,0.8043
45,Eric Walter Aboaf,,"Yes. I think the broader context, as you recall, Brennan, is that we disclosed that the large client deconversion was going to happen over multiple years. We announced it well over a year ago. And we described it in our K at about 1.7% of fee revenue. So you can calculate that through. 
I think in our fourth quarter earnings call in January, I described that we had seen about $20 million on a run rate come out, but I'll -- I can reconfirm that. This -- in the next quarter -- this coming third quarter, we'll see about $20 million come out sequentially. And then in the fourth quarter, there's another piece of about another $15 million that will come out as well. And then after that, it's several more quarters before we see the later and final installments. But that's incorporated into our guide.",neutral,0.044,0.0363,0.9197
0,Operator,,Your next question comes from Alex Blostein from Goldman Sachs.,neutral,0.0341,0.0436,0.9223
4,Alexander Blostein,,"So just maybe staying on the deposit question for another minute. Why do you guys think this catch-up happening now sort of late in the cycle? We've obviously been in a higher rate environment for well over a year. So curious if you can provide more color on particular customer segments in the U.S. that's driving that and sort of the discussions around that? 
And then maybe as you sort of think about the end state for U.S. interest-bearing deposits, I think you're at 3.5 or so today. The cumulative beta on that is, I think, is around 70% relative to the Fed funds rate. Should we think of that approaching, I don't know, 85%, 90% kind of, how do you think about where that deposit price in the U.S. will stabilize?",neutral,0.0542,0.0399,0.906
45,Eric Walter Aboaf,,"Alex, it's a good question. I mean, we're clearly navigating and living through an interest rate environment that we've not seen in 2 decades, right? You've got to go back pre-crisis before you see 5% prevailing rates. I think if you also think about how swiftly we've gotten to where we are, that's why we created -- we put some of this information back on Page 16 in our materials. You see this cycle has moved twice as far in terms of the uptick in rates in half the time of the last cycle. And so what plays out as that happens is that we always have clients that, as rates move up, they begin discussing with us and engaging with us on what would be appropriate, maybe putting in place multiple balance tiers, having discussions about their expectations, we negotiate and so forth. And you can imagine large client discussions occur over 3, 6, sometimes even 9-month periods. 
And so if you kind of turn back the clock and say, when did some of those discussions occur, some of the early ones may have started second quarter of last year, third quarter of last year, fourth quarter of last year because there was also a perspective among our clients, and us for that matter, that rates might continue to 5%, but they might have gone to 4% or 3%, which would have put us and our clients in a different position from a NIM and NII and rate-setting perspective. 
So I think it's really the speed of this that has played out and -- on one hand. And on the other, the inverted yield curve gives clients and the prevalence of the money funds and Treasuries and so forth, give clients an alternative, right, that's more vivid, I'd say, than in some of the past cycles. And so that's the kind of client behavior. 
What we have seen is that if you decompose our book, some of this activity is in the noninterest-bearing deposits, which have come down. And some of it is in the interest-bearing back book because some clients with noninterest-bearing deposits come to us and say, ""Look, can you make them now interest-bearing at a certain rate?"" And what we've seen is some real segmentation of that book. As an example, the average account in noninterest-bearing, there's about 30,000 accounts. The average account is barely over $1 million. 
What you can do, and some of the analytic work we've done, is separate out the higher balance noninterest-bearing clients and client accounts from the lower balance ones. Not surprisingly, the higher balance accounts are down year-over-year in balance terms by 70%, right? The large number of smaller accounts are down by 15%. And so this is where what we're starting to work through with the, what I'll describe as the burn down. How much of the larger deposits and noninterest-bearing have migrated to interest-bearing, right, at what rate. And our perspective is that we are now working through, I'll describe as a catch-up on the back book. Some of that is noninterest-bearing deposits moving to interest-bearing and some of that is interest-bearing being priced up. 
And as we think about it, we think that the peak of that catch-up will play out in third quarter as we scan the deposit types, the larger, more sophisticated clients versus the smaller clients. And that's why we expect both the catch-up to continue into the third quarter and likely peak in the third quarter, and then begin to moderate in the fourth quarter and to burn down.",neutral,0.0527,0.0568,0.8905
4,Alexander Blostein,,Got it. And then like just the end game in terms of what you ultimately think U.S. deposit cost is going to look like relative to kind of the 3.5 and the Fed funds at 5?,neutral,0.0613,0.0496,0.8892
45,Eric Walter Aboaf,,"I think it's -- I've not calculated it directly on a cost versus rate basis, on a NIM basis, but I guess we could back into it if it'd be helpful to you. As we think about the long range view of NII on our book, I've given some guidance for 3Q NII, for 4Q NII. I think our instinct is that NII will settle in this $550 million to $600 million range per quarter. And if it's helpful, we can try to calculate that back into a spread on assets or a spread or a cost of funds on deposits and follow up with you.",neutral,0.0644,0.0215,0.9141
