Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] Your first question comes from Alex Blostein with Goldman Sachs.,neutral,0.0461,0.0236,0.9303
4,Alexander Blostein,,"Thanks for all the details. I was hoping we could start with unpacking some of the NII dynamics, and I guess I appreciate the uncertainty when it comes to deposits. But Eric, maybe talk a little bit about what drove the upside in the fourth quarter in deposit levels? And if you have a view on what sort of seasonal versus more kind of core client franchise driven and maybe give us some insight on where you expect balances to ultimately stabilize in the back half of '24.",neutral,0.1508,0.0208,0.8284
45,Eric Walter Aboaf,,"Sure, Alex. It's Eric. Let me share with you the texture we have, but I'll just say deposits and deposit levels continue to be volatile. They surprised to the upside. And in particular, we saw a nice uptick in deposits into September, October, we actually saw on the NIB side a downtick in November and then a large, I think, again in December. 
So the averages came in up for the quarter, which made a big difference. $1 billion of NIB for a month is worth $5 million and you kind of multiply through. And that quickly adds up as we had a spread in December of $5 billion, $6 billion relative to our expectations. And at the same time, we also saw interest-bearing deposits up. Now some of that is just our regular way engagement with clients. Some of that is there leaving more deposits with us. And I think you did see in the Fed reports, the banking system deposits are up 1%, 2% quarter-on-quarter from third quarter to fourth quarter. So it does seem like there's something happening in the market that's creating a little more stability, a little bit of buoyancy. There's some amount of seasonality that we always tend to see in -- at the end of the year as folks accumulate cash, sometimes to pay dividends and ETFs in the next year. 
So it's just hard to read, but that's what played out. And it played out better through the quarter and through the end. If I then try to look forward, it's very hard to look forward for the year. We'd like to operate and expect to operate in the deposit range of $200 billion to $210 billion. That's our kind of goal. A lot of that is just client engagement and helping put their cash to work. And sometimes they put cash to work in deposits, in repo, in money market sweeps. But there's a category -- each one of those is an important category and outlet for clients. And what we're seeing is clients using all the -- I'll call it, all the above, right, including just holding treasury securities. So that we expect to continue, and we think deposits will be roughly in the zone in the first quarter. 
What's a little harder to read is just how noninterest-bearing deposits play out. We do expect those to continue to flow downward. They tend to flow downward for our clients with the largest funds, those are the ones that have been floating down over the last 2 years. So we continue to see that expectation. There continues to be a little bit of repricing that plays out into the first quarter or 2 as well. And that's why I guided on an NII basis to flat to down 3% for the first quarter, just to give you a little bit of an indication, but we expect that to be roughly on flattish deposits.",neutral,0.1568,0.0615,0.7817
4,Alexander Blostein,,"Got it. Very helpful. My follow-up, sticking with deposits is around just deposit beta as we start to sort of enter the rate cutting cycle. So hoping you could articulate maybe what you're assuming for deposit beta on the way down in your '24 NII guidance? And then broadly, how we should think about sort of the cadence of deposit betas as we progress through the rate cutting cycle into the back half '24, '25 maybe. But just curious to know kind of high or the upper at the beginning lower towards the end or the opposite?",neutral,0.0457,0.0298,0.9246
45,Eric Walter Aboaf,,"Alex, it's an important topic because it's how we interact with our clients. It's how we price our products. It's how the industry has operated in for many years. I think you know that our deposit betas on a cumulative basis have climbed quite a bit in the U.S. They're 75% or so cumulatively since the start of the cycle. In euros, it's around 60% cumulatively in pound sterling, closer to the 30% to 35%. So they're clearly moved up. 
What certainly happens as, and I'll say when, if and when rates fall, is the deposits beta is reverse. There's some amount of symmetry. Now they reverse instantaneously. We want to be careful with our clients. We want to be fair. But we do think that over multiple quarters and certainly over any realistic time frame, the Fed cuts, and there's got to be an adjustment. Now part of that happens because we have a good bit of our deposits that are indexed to market. right? They're indexed to market indicators. There are quite a few that are indexed with a spread. And then there are a small amount now that has a transactional kind of, I'll call it, administered feature. But you'll generally see a broad amount of symmetry in deposits down versus up. 
I think what you do need to keep in mind is that our asset sensitivity and liability sensitivity, though, are somewhat different between the international markets and in the U.S., right? In international markets, because those cumulative betas are still in the 30% to 60% range. We're still asset sensitive. So we make more money with increases in rates. And we actually -- NII will trim down with decreases in rates. And that's where we're most -- that's our interest rate sensitivity today. 
On the U.S., we have a slight positive bias towards being liability-sensitive, but it's still relatively slight. I'd almost call it neutral. So part of what we're doing is just navigating this interest rate environment. It's not exactly clear when the rates come. It's not clear whether the U.S. cuts before Europe or vice versa. And part of what we'll do is actively manage our portfolio to try to take advantage of what's coming. At the same time, we'll price our deposits fairly and prudently.",neutral,0.136,0.0468,0.8171
0,Operator,,Next question comes from Brennan Hawken with UBS.,neutral,0.0295,0.0872,0.8834
6,Brennan Hawken,,"I think maybe some of what you just said on the non-U.S. side might explain this. But when we think about triangulating the minus 10% to the fact that 1Q is either going to be flat, totally down a little on NII, it sort of suggests that your exit rate by the time you get to the 4Q '24 based on what you can see today, it's probably going to be rather low. Am I reading correctly in thinking that it's that non-U.S. piece? And that's going to drive some of that weakness. And am I extrapolating the comments correctly to think that we could see a little bit more back-end weighted decline for NII.",negative,0.0279,0.9088,0.0633
45,Eric Walter Aboaf,,"Brennan, it's Eric. I think you've got the right general pattern framed in the area of NII. Clearly, we have a very strong step off in particular, in December, but in the fourth quarter, which will flow into first quarter. And then we expect a trending down. We had a couple of -- well, probably earlier this -- earlier last year, so a couple of quarters ago, I described an NII range of $550 million to $600 million. And we think we'll get into that range, the top end of that range by around the third quarter. But it's a little bit hard to know the exact shape. We just -- but you've got the right direction of travel. 
And then we expect some stabilization in the second half of next year, maybe around the top half, the middle half of that range, just really hard to tell exactly where and when. If you step back and ask, what are the underlying drivers? There are really 3 drivers that continue to be important. In terms of tailwinds, we continue to have long rates playing through the portfolio and the investment portfolio balances as the as they recoupon at higher rates, that's particularly important in the first half of the year, a little less so in the second half of the year, but that continues through as a positive. 
You then have, as you mentioned, short rates starting to come down. And because of our sensitivity position across the global markets, that does start to have a headwind impact on NII as those cuts continue to come through. Now we'll see what's the pattern and pace of U.S. versus international cuts. And I think right now, we've pegged to the forward, which shows a lot of consistency in symmetry, but we'll see if that really happens because you can see inflation expectations keep moving around literally daily, weekly. 
And then the third feature is just client deposits. It's a mix. And while we expect client deposits to be in that zone of $200 million, $210 million, they might bump up above that, a little below that, but they'll be in that broad zone. The mix will continue to shave down out of noninterest bearing over the next quarter or two, we think, it's hard to, again, to predict and then there's -- we're working through the final stages of some of our interest-bearing deposit, repricing those seem to have taken a little longer in some cases than we expected. That's okay. That means we accrete income. But those continue to come through and they'll play through in the first quarter or two as well. And then that's what kind of brings us to some level of reasonable stability in the back half of the year.",neutral,0.1319,0.3131,0.555
6,Brennan Hawken,,"Eric. It's very, very helpful. And by the way, I apologize for the background noise that is here. Second question, a bit more strategic. So we saw a flurry of Bitcoin ETF launches here recently. It didn't seem like you all actually landed any of those servicing opportunities. So I want to confirm whether my early read on that is right. And given the magnitude of the investment and the focus you've made on digital assets, what did you learn if you guys missed on that? And is that what led to the restructuring of the digital asset group? And what should we see as a change from that restructuring?",neutral,0.0774,0.0401,0.8825
48,Ronald Philip O’Hanley,,"So Brennan, there were 11 launched on the day that the -- or day after the SEC gave approval, and we actually service 3 of them. And I think we're the only ones that servicing across 3 different digital custodians. So we helped 3 of the major players make this happen. So we're quite active in the space. And as you'd expect, we do everything for each of those 3 except for the actual custody for the reasons that I think you know. 
So no, we're very active in the space. It was -- what did we learn? I mean it's early. What I think everybody is watching out for is there's a lot of players that went into the market, some of them with some existing high levels of assets. What will be interesting to see over time is, does it actually consolidate? How does it work in terms of the -- who the buyers are institutional versus retail versus intermediary, but these are early days. And it was good to get the uncertainty cleared up. And for all this to get launched, and we're keen to be part of it.",neutral,0.0949,0.0151,0.89
