Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] Your first question comes from the line of Glenn Schorr from Evercore ISI.,neutral,0.0387,0.0276,0.9337
11,Glenn Paul Schorr,,"So it's good to see the consistent and good new business growth. And I know that we get that on a gross basis all the time, but it looks good enough to be very positive on a net basis. I don't know if I can get you to comment on that. But the follow-on question that I have is, it's also good to see the pricing moderation over the last couple of quarters in your conversation. The question I have is, how do you know how durable that is? Meaning, how much of the book has gone through it? The confidence in what the pricing committee is doing, the next 150 clients? And then, can clients just sticky up next year or 2? I just -- I'd love to get your -- just the overall feeling of confidence that we can keep this trend going in the right direction.",neutral,0.1667,0.0166,0.8166
45,Eric Walter Aboaf,,"Glenn, it's Eric. Let me start on pricing, and then we can cover the broader topics of pipeline and momentum. I think on pricing, we continue to feel that the actions we took, right, literally, centralizing and turning pricing into a very senior conversation internally here and management process for one, have made a real difference in a practical way. And so while you turn back the clock and you see that historically, this industry has always had some pricing compression, literally because there's always appreciation in our fees due to markets, right? So there's always a natural balance that we play out with our clients. That history was in the range of 2% per year. We saw that expand to a 3% and 4% headwind last year, which obviously was not something that we want to or expect to repeat. This year, we thought it would be down to 3%, and we updated our view that it will be down at around 2.5% for the year. 
And I think the perspective that we have is that, that is largely due to a more heightened set of actions, governance, education, to be honest, both of our team and clients. I think what happens next, we'll -- time will tell. But I think there is not only the continuation of our intensity and actions here, but I think the other feature is that as our value proposition offering that kind of front-to-back offering, which connects the Charles River, the middle office, the custody and accounting becomes a bigger part of what we offer. Those contracts tend to be longer. They tend to be more integrated. They tend to be stickier. And we think that's going to continue to provide some support to the pricing benefits that we've accrued and at least keep us at this level. If we can do better, let me tell you, we'll lean hard into that. But we're -- I think we're confident in where we've gotten to and operating in this area.",neutral,0.1729,0.1566,0.6705
11,Glenn Paul Schorr,,"Okay. So I couldn't get you on the net new business. That's cool. Maybe, Ron, last one for me is you mentioned considering the full range of capital return options, which is cool. You got a lot of capital to consider options on. You particularly have had a good long history in consolidation on the asset management side. I'm just curious your take of or observation of what's going on in the industry. And if there's room for State Street to participate, not that you're not already a huge player.",neutral,0.122,0.0124,0.8656
48,Ronald Philip O’Hanley,,"Yes. I mean your observation is accurate. There's a heightened amount of consolidation going on. We think about it from 2 dimensions, not just as an asset manager, but also as a servicer to asset managers. So it's something that we're looking at carefully. We're always looking at our 2 businesses, investment services and investment management. And trying to determine how we best optimize them. And we like what we have. But to the extent to which we could add to it through some kind of a tuck-in, we'll consider that also.",neutral,0.1032,0.0133,0.8835
0,Operator,,Your next question comes from the line of Alex Blostein from Goldman Sachs.,neutral,0.0299,0.0396,0.9305
4,Alexander Blostein,,"Great. So Ron, just maybe building on that last point around a pickup in asset management industry M&A. Obviously, with Eaton Vance and Morgan Stanley, and there's been speculations that there could be others, how do you think about that from a service provider perspective? Obviously, on the one hand, I could see how that could be a net positive, given you guys are kind of in the sweet spot with sort of large global kind of giants as you described them in the past. So perhaps maybe more volume, but pricing could come under pressure given kind of the benefits of a larger platforms. So how we think about that? Is that a net positive or a net negative for State Street that we see more consolidation in the asset management space? And then specifically with respect to Eaton Vance and Morgan Stanley, any risk or opportunities from a revenue side you guys see for yourself? I don't know to what extent you provide services to either.",neutral,0.1896,0.0275,0.783
48,Ronald Philip O’Hanley,,"Yes. So we're not going to -- I'm not going to comment on any specific client situations. It's public that we serve both of them, but I'm not going to comment on that, Alex. But in terms of the impact on us, there's some negatives, but there's also a fair number of positives. The negatives, obviously, would be if we lost a client or if we consolidate it, but ended up at a different spot on the aggregate fee schedule. The positives are that in most of these situations, we often are involved in some way, right from the beginning. Because of our knowledge of asset managers, our ability to help with operating models, the fact that we now have this front-to-back Alpha platform. So there's -- we're often there at the table or certainly brought to the table quickly thereafter. The other thing that we believe we can stimulate with all this is, if you're going to go through all the integration, you might as well go through a platform upgrade. 
And so we think that in some ways, this is actually going to spur activity because oftentimes, the synergies that are being promised or looked for have to do with the back office and operations, and you're going to get even more synergies if you actually take the opportunity to overhaul the operation and have a true front-to-back kind of implementation done. So positives and negatives, but we think, over time, probably more positives for us.",neutral,0.2649,0.0298,0.7052
4,Alexander Blostein,,"Great. And the follow-up question for Eric, Ron, NIR. So just to clarify, the down 15% NIR for the full year, again, in line with prior. Does that include the $20 million true-up in the quarter? So sort of you're talking about this on a reported basis, which I think implies about $480 million for NIR for Q4, so just double checking that. And then more importantly, how do you guys think about that run rate developing into '21?",neutral,0.0642,0.1845,0.7514
45,Eric Walter Aboaf,,"Alex, it's Eric. Yes, we did do it on a reported basis at the 15%. So I think your estimate of what we're looking at for fourth quarter is in the right area. I think the way I describe this is, first, to describe this year and then maybe talk a little bit about next year. We've clearly been in this interest rate environment that fell sharply. And what we're finding is that at this point, we're starting to really slow the decline or the pace of decline of NII quarter on quarter on quarter. And so you saw in our results this quarter, adjusted for the true-up, we'll come back to that if necessary, down 11% sequentially. 
If you actually just open up the lens and say, how much was NII down first quarter to second quarter, it was down 16%, right? So we started at 16% 1Q to 2Q. This quarter, we're at down 11% on a kind of underlying basis from 2Q to 3Q. And to your point, if you take our full year guidance and you've done the math like many others, we're looking down at around 4, maybe 5 percentage points from 3Q to 4Q. So you can see that pattern consistently slowing. And that's really the effect of the kind of grind through the portfolio coming through, which slows over time, offset by our actions to expand the asset side, whether it's loans, the investment portfolio, which I said was up $5 billion on average for the quarter. It's actually up $9 billion on an end-of-period basis. And then some expansion of what we're doing in that sponsored repo program. So those are the puts and the takes. 
As we look at next year, it's a little early, but our view is that, that pace of reduction continues to slow. And so we're probably looking at a couple of percentage points from 4Q into 1Q or 2Q. And then we see some stabilization at that level. And so I think you've seen us now really intervene and slow the decline. We'll see stabilization in 1Q or 2Q. And then I think at that point, we can offset the grind down from the portfolio.",negative,0.1048,0.5143,0.381
