Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] Your first question comes from Alex Blostein with Goldman Sachs.,neutral,0.0461,0.0236,0.9303
4,Alexander Blostein,,"So maybe we could start with servicing fees. I was hoping, first, we could unpack sort of Q1 dynamics a bit more. So ex currency translation, servicing fees were up about 4% sequentially. Maybe you can just kind of walk us through how much was the market versus sort of -- and higher volumes versus more kind of organic trends in the quarter. 
And then taking a step back, it really sounds like momentum in front to back is progressing pretty nicely. So I was hoping you could bridge these data points you highlighted on the call, sort of back to the servicing fee algorithm that, Eric, you talked about in the past kind of between markets pricing, new business, I think collectively, that added up to like maybe a low single-digit growth over time. Kind of how does that feel to you guys now given some of the changes you've seen in the business?",neutral,0.3453,0.0227,0.6321
45,Eric Walter Aboaf,,"Alex, it's Eric. Let me start on the quarter and then we'll talk a little more about the momentum in the business. I think we felt like we had a solid quarter here. As you saw, servicing fees were up 7% year-over-year in aggregate. I mentioned about 3 percentage points of that, which is currency translation. So the underlying growth was around 4%. If we were to decompose the 4%, and you know there's always a mix of items here, the largest positive driver was equity market appreciation. So equity market appreciation across the low equity markets were up north of 20% on average. That translated to about a 6% tailwind in servicing fees for the quarter. And then against that, we had the normalized amount of -- the normal amount of fee headwinds of about 2%, which brought us down to the net 4%. 
So it was a good quarter. I think what we continue to focus on is there tends to be some tailwind in our model from flows and client activity. This quarter, we had some of that, but we also had it a year ago in a good amount, so that was relatively neutral on a year-on-year basis. 
And then the other component is net new business. And as I've said, I think, pretty clearly, we have had lighter sales quarters in the -- over the last 4 to 6 quarters. We need to take that up. And as that happens, we'll be in a position to have net new business growth. 
For the time being, net new business is relatively neutral, which is okay, but not enough and not at the levels that we'd like to be. And that's, I think, partly why we have been real clear around the amount of net new business we need to win. We've been actioning that on a segment basis or regional basis. You've heard about our coverage model expansion. All those are components of that acceleration, which I think are well along and starting to show some positive results, as I highlighted in asset managers, for example, in alternatives. And that I think will be to our advantage in the coming time periods.",neutral,0.452,0.0621,0.4859
48,Ronald Philip O’Hanley,,"Alex, why don't I just add to that, the second part of your question, how does -- I think what you're basically asking is how does Alpha fit in all this and how does it change those numbers. Clearly, the -- we're pleased with the progress with Alpha 3 reported wins in the first quarter. And as we noted, one that we reported already for the second quarter, about 1/3 of our business to be installed, the $463 billion to be installed is Alpha-related. And we would expect that to grow just given some of the things that we've talked about. 
What that means, though, is these are longer installations, right? We're, remember, in effect, we're becoming the enterprise outsourcer to these clients. So it will be nice revenue impact, but we're talking about 2022 and 2023 revenue impact, relatively, little of that, certainly of the things that we reported for the first quarter will we see in 2021.",neutral,0.1789,0.0154,0.8057
4,Alexander Blostein,,"Got it. Understood. And then maybe a quick one on capital. Obviously, ratios came down sequentially for the reasons that you described, not particularly surprising. I guess maybe talk to us a little bit about the willingness to dip below 5.25% Tier 1 leverage if the balance sheet remains elevated or maybe even grows from here for one reason or another. 
And if you guys are willing to sort of continue to execute on your capital return plan, how much flexibility do you have going below the low end, I guess, of your target and staying there?",neutral,0.1441,0.1231,0.7327
45,Eric Walter Aboaf,,"Yes, Alex, it's a good question. We're on the capital return plan, that's largely driven by our common equity tier 1 ratios, which had some volatility this quarter, but are still solidly above, I think, or we'll return solidly above where we -- the range. So we've got confidence in what we can do there. 
On Tier 1 leverage, there are probably a couple of different aspects of that matter. I think, first, we'd like to operate in this quarter of 5.25% to 5.75%. And we have some -- a little more room in the balance sheet to -- if we get pushed on deposits. But as you remember, we also have some ability to adjust that. If you recall, we added some discretionary deposits over the last 2-year time period, and those are in the $10 billion, $15 billion, $20 billion range. So there's some tactical ways we can accommodate clients and then continue to manage the size of the overall balance sheet. 
I think we certainly have an ability occasionally to move outside and below the range on the 5.25% if we're the right way around. And right now, it's right-way risk, so to speak, because it's clients rather is coming to us because of the strength of our brand that's pushing that ratio. And so we can always do that for a quarter or 2, if necessary. And so part of what we're very mindful of is how do we continue to support our clients during this time of Fed easing. And so there are ways to navigate through that in -- during the year, and we kind of see that as just part of our normal business activity.",neutral,0.1647,0.0209,0.8144
0,Operator,,Your next question comes from Glenn Schorr with Evercore ISI.,neutral,0.0379,0.0393,0.9228
11,Glenn Paul Schorr,,"So there's some good things going on in the quarter, but I think the ROE and the pretax margin are still pretty far below targets. I think the margin one is in, over time, given the headwinds on rates and fee waivers that you just described. But on the ROE side, do you view that as simply a function of capital built in getting down to your -- closer to your targets because it felt like better than an 8% ROE quarter, the momentum in the business feels better than that, but that's a low ROE, considering all the growth that you built. So just curious on how you think about that.",neutral,0.1294,0.24,0.6307
45,Eric Walter Aboaf,,"Glenn, let me start. A couple of things just to keep in mind first. First quarter every year is always our low point on margin and ROE because of the seasonal deferred incentive compensation expenses. So those come through, and then we've got to take a full year look. So I'll just be a little cautious on that. 
I think, more broadly, in terms of ROE is absolutely a focus. I think you've seen in our proxy over the last few years, ROE as a management -- has a management target. We added margin to that and now fee revenue. So we're incredibly focused on those 3 major leverage points. And I've got to tell you, I've got entire management team who's thinking about those every month and every quarter. 
I think the way I think about ROE is probably from a couple of perspectives in terms of its trajectory. I think, first, continued work on margin. And this year, we're just trying to hold margins steady, notwithstanding given the falling interest rates. But you've seen us actually hold expenses flat and fee revenues up. That is going to, over time, extend margin and then -- and filter back into ROE. And every 2 points of expansion in margin is a point of ROE. So there's real, I think, flow-through there. 
And then I think the second one is, you hinted, is around capital return. We're very pleased to return 100% of earnings this year in line with this year, this quarter, in the first quarter, in line with the Fed limits. We've done that again in the second quarter. And we're committed to a pattern of capital return as a way to return capital to investors and to drive up ROE. And so I think there's a path in that way as well.",neutral,0.2238,0.0335,0.7428
11,Glenn Paul Schorr,,"I appreciate that. Maybe one quick follow-up on the fee waivers. I heard your comments on $15 million growing to $50 million and $40 million net. Just as a sequential number, that's a big step-up. And I know how it works generically, but I'd love to hear how you think about like was a yield wire, obviously, trip, so to speak, in the quarter? And then more importantly, how much and which part of the current needs towards or which reference points need to go up over what level to get us back to a more breathable level? Because $15 million to $50 million is a big step.",neutral,0.2105,0.013,0.7765
45,Eric Walter Aboaf,,"Yes. Glenn, it's Eric. I think the good news here is while we have some fee, money market fee waivers, we don't have the size of money market fee waivers that others are seeing around the industry just because of the more institutional nature of our money market complex. So I take some -- I think that's some context to help with. 
The money market fee waivers are effectively driven by short-end rates. It could be everything from overnight repo to 1-month and 3-month treasuries. And effectively, as 1- and 3-month treasuries fell from kind of 8, 9 basis points down to 3, 4 and 5 basis points in March, you're starting to get to the point where the reinvestment rate against the management fee rate starts to be inflected. And as a result, we are at that pressure point. And literally, the 4 or 5 basis point move at the front end does have the impact as you've seen. 
I think the good news here is we've continued to see cash inflows into our complex. Part of that comes from the easing and the monetary policy that we're seeing. Part of that is, I think, we have an attractive set of offerings. And I'll tell you that that's all been factored into our guide and part of what we're managing through.",neutral,0.2015,0.1004,0.6981
0,Operator,,Your next question comes from Brian Bedell with Deutsche Bank.,neutral,0.0374,0.0419,0.9207
7,Brian Bertram Bedell,,"Just maybe one more on rates. Maybe just focus on the net interest revenue outlook, the $460 million to $465 million on a quarterly basis. What -- given the view of both the forward curve and premium amortization likely easing down over the course of the year, even if short rates are sort of stable where they are now, what would prohibit that $465 million from improving in the second half? Is there a mix shift assumption within the next -- I would have thought it would improve as we get to the later part of the year.",positive,0.413,0.2883,0.2987
45,Eric Walter Aboaf,,"Brian, it's a good question. The way -- I think the best way to understand it is the short rates had an impact in the first quarter, and then we'll now have 3 months' worth of that in the second quarter, so that's what drives the additional nudge down from what we would have preferred to have seen. 
On long-end rates, long-end rates have been a headwind all through last year as they came down. And now, even at this current level, are a headwind for the portfolio. They were a headwind in the portfolio, for example, from 4Q to 1Q by about 5 points of NII, but has started to work against the long-end rate impact is premium amortization, which has started to come down, and that was actually a tailwind sequentially of about 2 points of NII. 
And so you're kind of having this continued headwind from long-end rates, which will -- which just has to play through. Remember, the average duration of the portfolio is in -- is about 3 years. Think about when long rates were -- when the rate cycle started was a year ago, so there's another year of long-end rates being a headwind. 
What we're now looking for is the premium amortization to slow down. Now we need to be careful about the pace of that slowing down, but that is expected to slow based on the various models. And that starts to create a partial offset to those long-end rate headwinds. And what we're looking for is the crossover point. And we think sometime in the second half of this year, long-end rates will still be a headwind, but premium amortization should begin to offset that and thus, the collection of those 2 will be roughly neutral. 
And that's effectively why we don't see an uptick because that long-end rate headwind just continues on effectively for the -- for that 2- to 3-year time period that has to flow through the books. And what we need to see over time is for premium amortization to fall substantially enough so that there is some uplift. We just don't see that happening this year. And I think the question is how and when that begins to turn. And what I'm trying to do is avoid getting out ahead of us because we just need to see it play out, and I think we'll know more in the coming couple of quarters.",negative,0.0536,0.5605,0.3859
7,Brian Bertram Bedell,,"Yes. That really makes sense. Good color. And then on the Invesco win. So Just to maybe talk about the calibration of revenue and expense, you, typically, when you have these installments, there's a little bit of an expense ahead of time before the revenue comes in. Maybe if you could just characterize if that's the case. Or do you actually -- are you actually able to build revenue sort of immediately after it's installed to offset that? 
And then I think you were doing the -- correct me if I'm wrong, but I think you were doing most of the custody fund accounting for Invesco. So this, optically, would be an add-on in revenue, but your custody base wouldn't change so much. Therefore, it would be -- it would appear to be a price improvement given it's -- you're getting more revenue from the same customer. Maybe if you could just talk about that a little bit?",neutral,0.1782,0.0254,0.7965
45,Eric Walter Aboaf,,"Brian, let me just step back a little bit because we're not and we've never really talked about individual clients, individual client wins and how we onboard the revenues, expenses. You're getting at a level of, I think, specificity. That's not something we typically go into. And we don't because we want to be respectful of our clients, respectful of various positions. 
I think what I would tell you is, and you've seen us with other wins describe them. We often say that there's a range of products that come over from a client as part of a win, some come more quickly and some take more time. And I think I've been on record saying custody tends to come more quickly often, but not always. Accounting, middle office, Charles River takes time. And the larger the installations, the more time it takes. 
And you are right that says that in your view that some of those expenses we build a bit in advance because we've got to onboard, we've got to do some of the professional development and technology connectivity for that. So anyway, I think you have the right outline, and I think what we're going to do in general is help everyone understand the momentum of our business. Part of the reason I gave the quarterly guidance is to give you a little bit of insight to what we expect. And that's all of our client activity, all of our wins, our to-be-installed business factors in.",neutral,0.0672,0.03,0.9028
0,Operator,,Your next question comes from Betsy Graseck with Morgan Stanley.,neutral,0.0346,0.0383,0.9271
