Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] Our first question comes from the line of Brennan Hawken with UBS.,neutral,0.0379,0.0233,0.9388
6,Brennan Hawken,,"Just wanted to start out with the NII guide. Eric, thanks for providing that. Just curious about what beta is embedded, I believe you referenced that did reflect 2 Fed fund cuts in the back half of the year. And so how should we think about your expectations for beta that's embedded in there? And how should we think about what you are assuming for overall balance sheet growth and -- I know you referenced continued -- I think you referenced continued noninterest-bearing rotation, but about just overall deposit balance growth?",neutral,0.1488,0.029,0.8223
45,Eric Walter Aboaf,,"Thanks, Brennan. Let me give you the kind of the components and maybe some direction on each one of them. Because you know, the NII -- the direction of NII is dependent on several different features that we've been working through both as an industry and as a bank. So first, we do expect continued rotation of net interest -- noninterest-bearing into interest-bearing deposits, that is expected to continue and will weigh to some extent on NII. We're seeing long rates down relative to where they were this past quarter, where they've been over the last couple of years and so is the reinvestment cycles from the investment portfolio, you see some downward progression. 
And in contrast, you also see, I think some modest expansion in the asset earning side of the book, right, investment -- the investment securities balances are up modestly, we're continuing to grow lending in a disciplined manner. And those will provide some uptick. When it comes specifically to deposit betas, we're almost at an equilibrium point. If you think about it early in the rate cycle, the deposit betas were quite low and so as the Fed raised rates, there was a significant tailwind of NII for us and other banks and the betas were in the 10%, 20% range. They floated up right to the 40% to 50% range and now 60% to 70% range. And so in effect, as the Fed moves 25 basis points up, if it were to do that, had it originally anticipated right, there wouldn't have been much uptick in NII. 
And similarly, as it now anticipates and is within our expectations that it actually moves down, the betas are similarly at that higher level. And so deposits rates will naturally come down reasonably quickly for the first move or so. I think what -- and that's I kind of say we're at an equilibrium point with betas, effectively covering or being neutral with respect to the Fed rate change. I think what's uncertain is what happens after the first rate change, for the second, third or other movements and that we've got to see. But anyway hopefully, that's enough to give you some color on a second quarter, the third quarter basis. And obviously, we'll continue to provide some texture as rates evolve.",neutral,0.0977,0.2982,0.6041
6,Brennan Hawken,,"Okay. That's really helpful. And then thanks for the update on the expense outlook. It's really encouraging to see some more assertive movements there. When we think about the $8.43 billion that you've provided for operating expenses, is that comparable to the $8.27 billion, which you previously provided which I believe excluded the CRD expenses? And how much of that lower expectation is in the first half '19 results, as in already reported? And how much is still on to come?",neutral,0.1714,0.0665,0.7621
45,Eric Walter Aboaf,,"Let me do that in -- kind of in a fulsome way. So the progress on the expense program has been I think quite good. We've logged $175 million year-to-date. We are -- and that was out of $350 million that we additionally anticipated, and that's why we have a lot of confidence in being able to hit not only that initial target by taking it up, but taking it up. And I think what we've seen is, we've seen a real progress in addressing some of our prior year growth in head count. And that's effectively what we're reversing, right because we're growing head count at 4% to 5% a year for several years. And as a result, while we were automating and I think you've finally seen us begin to do in an industrious way is actually now ensure that the automation is actually used, it's used consistently in a widespread way. And that is part of what our COO described at one of the recent conferences on how we're scaling the use of the automation tools. And once you do that, you actually need fewer people in the mix, and you actually deliver even better and higher levels of service and quality because the processes effectively are straight through. 
On the overall expense guide here for the year, we've done it apples-to-apples relative to '18. I think Brennan, we're quite clear in the footnote that it's -- you see that the underlying expenses are ex notable items and CRD-related expenses. And so if there's some specific question you have versus some other numbers that you've seen, just we can follow up offline and kind of do this, we can effectively help you all model this with and without CRD if that's helpful for you. But this is on a, what I'll describe as a -- what I think is really an apples-to-apples way to think about the expense base.",neutral,0.2645,0.0164,0.7191
6,Brennan Hawken,,"And then just, sorry, the last point about how much of that lower expectation is already reported. Is the difference -- is the right way to think about the difference just be $175 million that you've already done versus now the $400 million is the new target, therefore you've got $225 million left to go versus your prior expectations? Is it that simple?",neutral,0.0524,0.0702,0.8774
45,Eric Walter Aboaf,,"Yes. Yes, that's exactly it. Yes, and because of the run rate at which we're operating in the second quarter, the amount of the -- I think we're ahead of plan, as I've said on some of our head count changes. For example, we had described that we had targeted 1,500 reduction in high-cost location head count for the year. We've already gotten to 1,800 in -- just in the first 6 months, so we're ahead of the plan there. And that kind of run rate benefit is what is -- we feel confident will give us the full year savings of the $400 million.",positive,0.7623,0.0157,0.222
0,Operator,,Our next question comes from Alex Blostein with Goldman Sachs.,neutral,0.0399,0.0336,0.9265
4,Alexander Blostein,,"So was hoping to start with a question around the servicing business. Eric, obviously you mentioned that the pricing pressure you've seen over the last couple of quarters is starting to moderate. Obviously, it's a pretty important sign for investors given the pressures we've seen in that line item. Can we expand on that a little bit? I guess historically, you talked about sort of 2-ish percent annual sort of pricing decline for servicing. Sounds like recently, it's been running closer to 1% this quarter, you expect that to persist for the next couple of quarters. But are we through the worst of it? How should we think about pricing pressure sort of beyond 2019? In other words, like, given the changes that you guys might have made, is 1% pricing compression kind of the run rate? Or should we think about that normalizing back to 2% or so that we've seen historically?",neutral,0.0996,0.1378,0.7626
48,Ronald Philip O’Hanley,,"Alex, this is Ron. Why don't I start and Eric can pick up. I think what we're seeing is as we'd said now for a couple of quarters, we've been in this period of almost extraordinary price pressure. This is a business that's always had a price downturn kind of built into it, and we would expect that kind of secular element to remain. But there's been unusual price pressure, really driven by primarily the pressure on the actual asset managers and asset owners themselves and them looking for some relief through their -- a large provider such as ourselves. 
Secondarily, I think it was somewhat driven by when you had the big run-up in the markets in '16 and '17 and clients would look and say, gee, I just wrote a check to you guys, it was 20% more than the check last year, it seems like we have to get some of this back. So what we're saying -- what we're seeing is the moderation of that, what I call, that extraordinary price pressure. Part of it is we've worked our way through many of the clients. We've also gotten some term out of it. But also we've gone about it, we said we were changing the way we are going about repricing, and we've done that. That used to be a relatively routine decentralized kind of decision here. And for any individual RM, it might be something that he or she experiences 1 or 2 times every couple years. So we kind of brought that expertise in centrally. 
We've been reasonably successful in things like extending term, at getting more business and most importantly matching the price -- any price decrease -- any inordinate price decrease we're giving to incremental business coming in as opposed to the price decrease first and the business later. So what I would say kind of from a qualitative basis is you can expect this business to continue to be price competitive and that there will be ongoing price pressure. But that we are seeing moderation in that extraordinary element of repricing, driven both by the fact that we've accomplished a lot of it already; and secondly, our own actions in mitigating the effects of it.",neutral,0.1588,0.0602,0.781
