Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] Our first question comes from the line of Steven Chubak with Wolfe Research.,neutral,0.042,0.0264,0.9316
27,Steven Joseph Chubak,,"Wanted to start things off with just a question on the NIR guidance, Emily, that you just gave. I was hoping just to unpack the guide for 4Q, specifically what you're assuming in terms of deposit and balance sheet growth; liquidity redeployment; and I guess, last and certainly not least, premium amortization.",neutral,0.0454,0.0266,0.9279
19,Emily Hope Portney,,"Sure. So just -- why don't we first just start with the third quarter. In the third quarter, NIR was down very, very modestly. That was off the back of lower reinvestment yields, also lower interest-earning assets as we worked with our clients to actually manage especially excess deposits. We were able to offset that with some tweaks in the securities portfolio. And also, we did see a benefit from premium amortization coming down that was both a mixture of us reducing the size of our MBS portfolio as well as the fact that prepayment speeds did slow down quarter-to-quarter. 
Our full year guide, as you just rightfully pointed out, remains at down 14% for the full year. In terms of kind of what's baked into the fourth quarter, look, I think we have more or less hit the trough. What's baked in there, certainly, we'll still have the impact of lower reinvestment yields as a headwind. We are expecting a further reduction in interest-earning assets because we will continue to work with our clients in terms of managing excess deposits. So perhaps we expected them to go down by about $5 billion to $10 billion. 
With respect to premium amortization, it's likely our expectation or forecast based on rates is that it will be pretty much flat fourth quarter to third quarter. And look, there's probably some upside. I mean certainly, based on what we're seeing in terms of volatility in rates and even some movements by, for example, the Bank of England, et cetera, so there could be some upside.",negative,0.0254,0.9367,0.0379
27,Steven Joseph Chubak,,"That's great color, Emily. And just for -- a follow-up on expenses. I was hoping you could speak to the expense growth outlook. We've seen a number of upward revisions to the expense guidance over the course of the year. And just wanted to gauge whether the current level of expense, it's about $2.85 billion ex the litigation cost, is the right jumping-off point for 4Q and maybe just longer term, what level of expense inflation we should be underwriting on a more normal basis just given the continued investments you cited in the business.",neutral,0.149,0.025,0.8259
19,Emily Hope Portney,,"Sure. So within the quarter -- so yes, expenses overall up 6%. We're still guiding for the full year expenses to be up 5% versus last year, obviously ex notables. When you unpack the third quarter, about 2/3 of that is attributable to what we call revenue-related expenses, inclusive of an uptick in higher incentives. We obviously want to pay our people competitively and for the strong organic growth that we are seeing. About 1/3 of that is split evenly between the impact of the weaker U.S. dollar as well as the incremental investments that we have pulled forward. 
So those are the investments in both -- in growth, in infrastructure as well as efficiency. We're also -- it's worth mentioning that in the third quarter, we are starting to see an impact of a tighter labor market, both in terms of competition and in terms of costs. And also, in the third quarter, there was an impact of a merit increase which took effect in June. 
As we kind of look out, it's certainly too early to really comment on 2022. We're in the middle of the planning process. What I would say is that yes, the uptick you're seeing in the second half of the year is really the jumping-off point for next year, and ultimately, there are other headwinds as well; inflation, as I just mentioned. 
Look, we're seeing, it's a good thing, but return to more normalized travel rates. So T&E is likely to go up. We're -- as we reopen the offices and return to the office, there'll be some additional expenses associated with that. Of course, we will continue to also achieve and identify efficiencies. We're working through the investment spend as we speak, going through the proverbial food fight because, as always, there's lots that we want to do. 
But what I would say is we are intensely focused on expense management. We will continue to be focused on expense management, but we're also going to invest through the cycle. And if I were to just give some color, I would just say that expenses in 2022, as I'm standing here today, will be modestly up from 2021.",positive,0.8065,0.0318,0.1617
0,Operator,,Our next question comes from the line of Mike Mayo with Wells Fargo Securities.,neutral,0.0311,0.036,0.9329
18,Michael Lawrence Mayo,,"Well, this is good timing because I wanted to follow up on the food fight, investment spend discussion. So software costs were up 8% year-over-year. And Todd, you started off talking about some fintech-like initiatives. And so I'm just wondering if maybe next year, you want to spend more money. I mean there's this tough trade-off that you have in delivering results and investing for what you think could be a good effort. 
I didn't fully understand when you're talking about Pershing and the transaction banking payments. So maybe if you could just describe the total addressable market for that, how much you have and where you think you're getting or some color around that and then what type of spending that's going to involve.",neutral,0.0937,0.0247,0.8816
17,Thomas P. Gibbons,,"Okay. So Pershing X is, I think, an exciting opportunity for us. And so if you think about the registered investment adviser business, so if you think about Pershing, we're really the largest correspondent clearer. So we're a third-party clearer for broker-dealers in the retail space and now registered investment adviser. And that business is actually growing, but it's not growing nearly as fast as the advisory space is growing. 
And so we are the custodian. We are the clearer. We are providing a lot of the back-end services for that business. But we think there's the opportunity for us to be an integrator in that business. So -- and it's been growing. I haven't looked at the numbers recently, but it's been growing in the ballpark of 15%. So we think that -- and we've got a relatively small market share for it -- of it, Mike. So we think there's an opportunity for us to pick up market share in a fast-growing segment. So that's why it's so exciting to us. 
In terms of the challenge that Pershing X will solve, if you think about it, advisers have these multiple technology tools, a bunch of different data sets that they're trying to integrate or trying to look at. Oftentimes, they're logging into multiple systems and they're really reducing the advisory productivity. And that would be across things like financial planning, investment modeling, even some banking activities. And we have the ability to integrate our own private bank. 
So there's really no solution out there today that can tie that all together. And so that's what we mean. It will be an open architected but an end-to-end solution. So we'll be integrating best-in-class services amongst some of our own, and it will provide a digital capability and real good retail experience both to the adviser as well as to the investor itself. So that's our target for Pershing. 
I think your other question was around the e-payments. So in e-payments, this is using The Clearinghouse's Real-Time Payment system, and we were the first to actually connect. And now this is a request for payment from a client -- excuse me, our client, so Verizon, to their customer. And they send -- it will come across your -- they'll come across your phone that your bill is ready. Here is your bill, press this and make the payment in real time or you can even -- you can set a time when you want to make that payment to make sure that you've got funds in your account. 
That will connect -- as more and more banks connect to the real-time payment system, that broadens the capability of covering a very large percentage of the market. Currently, there are about 15 billion payments made in the U.S., so it's an enormous market. We've got some -- we've got about 100 prospects showing significant interest in the capability we designed.",neutral,0.1001,0.0204,0.8794
18,Michael Lawrence Mayo,,"Okay. So e-payments, big initiative, big opportunity. Pershing X, if I heard you correctly, big market, big opportunity. So in terms of funding these initiatives, as far as investing in these areas specifically or more generally, I know you've done a lot of overhaul in the back office, a lot of overhaul with your tech talent. What sort of spending will this take? And should you be going faster or slower? Or how do you decide that?",neutral,0.0836,0.0166,0.8998
17,Thomas P. Gibbons,,"Yes. I mean we -- so as you know, we've been increasing our tech spend over the past few years. A lot of that, as you pointed out, was in infrastructure and resiliency and building a sounder infrastructure to support the growth that we're looking to drive today. And so kind of the peace dividend from that, we are reinvesting in a number of the -- in software and the app dev that we've talked about. 
So I kind of categorize it into 3 areas. One is we've talked about our initiatives. I mean we just talked on 2, Pershing and treasury, but we've got some very neat things going on in our Data & Analytics capability. We're digitizing things across the bank. The wealth platform, we continue to invest in for our own Wealth Management activity. Corporate Trust, we're using smart contracts and developing a digital network for our clients to operate on. In Investment Management, we're -- so just about across our businesses, we continue to invest in technology. 
There's also ongoing infrastructure and risk management. I mean our cyber defenses are not cheap, and we need to continue to invest in them. We're doing a significant number of cloud conversions, as I think through it, across the company. Regulatory reporting requirements continue to go up. There's a lot of liquidity requirements as well as complying with the LIBOR requirements. And we will always be focused on data and resiliency. 
And then on the efficiency side, there's -- we've actually inventoried the number of things that we do manually, and we're looking to knock them out for automating when it can create some significant efficiencies and risk reduction. And we're also looking to modernize some of our core apps. So even on our Treasury Services, we're putting very modern payments app -- engine underneath all of this. So there are a lot of -- the good news is there are a lot of opportunities, but it will come with some costs. And our intent is to increase our technology spend next year.",neutral,0.2404,0.0146,0.745
