Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] Our first question comes from the line of Gerard Cassidy with RBC.,neutral,0.0413,0.0231,0.9356
10,Gerard S. Cassidy,,Can you hear me?,neutral,0.071,0.0306,0.8983
17,Thomas P. Gibbons,,"We can, Gerard.",neutral,0.179,0.0186,0.8024
10,Gerard S. Cassidy,,"Great. Congratulations, Todd, on the new role. You certainly deserve this, so congratulations.",positive,0.7308,0.0142,0.255
17,Thomas P. Gibbons,,"Thanks, Gerard.",positive,0.657,0.0224,0.3206
10,Gerard S. Cassidy,,"Can you give us a big picture answer? Obviously, you guys are one of the chief plumbers of the financial system. And we saw, as you pointed out, extraordinary volumes in so many different areas. Can you give us a read from the inside how the system handled all the surge? It appears to have ended it well, but maybe you can give us some firsthand examples of how well the macro system worked to the surge in activity?",neutral,0.2323,0.0285,0.7391
17,Thomas P. Gibbons,,"Yes. I'll take that, Gerard. So it's Todd. I think it was impressive how well the system did handle the huge increases in activity. I mean, there were a couple of glitches, but not many. And for example, in our Clearing and Collateral Management business, we went to 100% work from home very early on. And all of that worked quite smoothly. And so we saw volumes increased 50% overnight. But we had the technology and the capacity to manage it. So I think I'm pretty impressed across the board where we saw resiliency and disaster recovery plans. That had to change a bit, too, because typically, a disaster recovery plan would be focused on a region, but this was obviously global. And so the move to work from home was wherever it could be executed was executed. So a couple of occasional glitches, constant conversations between the clearing counterparties as well as our clients. We had many thousands of conversations to make sure that we were connected and that they knew how they could connect with us. We -- there was a lot of mobilization to the use of our portal and electronic means of communication, which made things much simpler. So I mean -- I think it was an impressive reflection of the strength of our financial system and the infrastructure of it.",neutral,0.2779,0.0318,0.6902
10,Gerard S. Cassidy,,"And then a more specific question. Obviously, CECL hit your provision for the quarter, similar to other banks. Two parts. First, what kind of economic assumptions were used to come up with that provision that you put into the first quarter results? And then second, if you could identify where most of that was allocated, was it to, you mentioned some hotel exposure or to financial customers would be helpful as well.",neutral,0.0561,0.0235,0.9204
17,Thomas P. Gibbons,,"Mike, do you want to take that one?",neutral,0.0421,0.0312,0.9268
2,Michael P. Santomassimo,,"Yes. Yes, sure. Gerard, I'll take that. So I'd say, first, as you sort of think about the reserve that we built, a very small piece of it was due to individual either borrower downgrades or the incremental loans that we saw drawn. And most of it was really reflective of the changing economic environment and the new accounting standard. And as we sort of think about the outlook that was in there, the outlook takes into account multiple scenarios, and we sort of use that changing environment to sort of inform what we did and as you sort of look at it, it was a meaningful waiting towards a very -- a prolonged recessionary scenario that doesn't fully recover until you get into 2021. So I think that's the way I would sort of think about it.",neutral,0.0526,0.106,0.8414
0,Operator,,Our next question comes from the line of Brennan Hawken with UBS.,neutral,0.0311,0.0338,0.9351
6,Brennan Hawken,,Can you hear me?,neutral,0.071,0.0306,0.8983
2,Michael P. Santomassimo,,We can.,neutral,0.1205,0.0267,0.8528
17,Thomas P. Gibbons,,"We can, Brennan. There's a little noise in the background.",neutral,0.0492,0.1575,0.7933
