Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] Our first question comes from the line of Steven Chubak with Wolfe Research.,neutral,0.042,0.0264,0.9316
27,Steven Joseph Chubak,,Wanted to start off with a question on the NII outlook. I was hoping you could just give some thoughts on the deposit trajectory if rates are higher for longer and the Fed continues to engage in QT. And given we're at that 20% lower bound for NIBs where do you expect that to ultimately settle out as a percentage of deposits?,neutral,0.0739,0.0354,0.8907
24,Robin Antony Vince,,"Sure, Steven. I'll take that. So I guess the way I'd like to answer the question is just to kind of start with January where we kind of gave the guidance to the market of 20% NII growth for the year. And we've been consistent with that on the call since then, and we reconfirm that guidance today for 20% for the full year. 
Now the world has kind of played a different hand to us over the course of the year since January. We had the bank turmoil in March, and we had the debt ceiling impasse over the summer. And clients used us as the port in a storm during that time and we kind of saw surges in deposits, and so that benefited us. 
Now over the course of the summer, we see those deposits leave, and we feel we've reached an inflection point of puts and takes between the natural organic flow versus our kind of surge deposits leaving. So we feel the pace of decline has slowed. We feel like we hit the trough in August, and we've seen modest pickup in deposits in September and into October. 
So overall, that, and when you take the asset side of the balance sheet and how liquid we are on the asset side and how that's rolling down, you might want to know that as the balance sheet continues to roll down, we have a yield pickup of 200 to 300 basis points, which kind of what gives us a lot of kind of confidence in our estimate for the year and outlook into '24. 
As it relates to NIBs, we always said that it was going to be 25% to 20% through the cycle. The trough happened during the summer months and has stayed in the 20% ZIP code. So we feel overall pretty good about NIBs as a percentage of total deposits being in the 20% range.",neutral,0.2494,0.1948,0.5557
27,Steven Joseph Chubak,,"Very helpful. And just for my follow-up on the expense outlook. You've spoken about the commitment to improve operating margins. You cited a number of efforts, Robin, to deliver efficiencies across the platform. 
As we look out to next year, given a lower NII exit rate relative to the first half for you and for some of your industry peers, wanted to get a sense of how much flexibility is embedded in your expense plans and your ability to drive expenses lower potentially in a more challenging revenue backdrop.",positive,0.8281,0.0372,0.1347
24,Robin Antony Vince,,"Steven, I'll start. So look, we've said on every call this year that bending the cost curve is a very important strategic objective for the firm. And we're attacking structural expenses in a number of different ways. And that's just continuous execution day in, day out, blocking and tackling. 
The result of all that blocking and tackling have caused us to outperform the 4% guidance that we gave in January, and we're determined to push that number to closer to 3%. While we don't believe the work is over this year and we're now in the middle of budget season, and we are determined to bend the cost curve into next year and to continue to deliver that positive operating leverage. 
And we kind of go at it in a number of different ways: rationalizing vendors, rationalizing locations, remixing our kind of headcount and how we hire. This year was our biggest campus class ever, double last year, and we'll continue to build on that. So there are a lot of things happening underneath the hood that give us a high degree of confidence that we'll be able to continue to bend the cost curve into '24 and beyond.",positive,0.7319,0.0344,0.2338
0,Operator,,Our next question comes from the line of Ebrahim Poonawala with Bank of America.,neutral,0.0382,0.0208,0.941
30,Ebrahim Huseini Poonawala,,"Just maybe to -- following up on the discussion around deposits. I think Dermot, you used the word trough multiple times. Just give us a sense of -- obviously, you've called it right this year in terms of how things have played out. But just give us a sense of is it about the mix or the granularity of your deposits or the client behavior that you've seen that gives you confidence that this 20%, what you saw in August, was a trough? 
And if we are in a period through next year where there are no rate cuts, it's higher for longer, like where does the negative surprise come from, if any?",neutral,0.1003,0.241,0.6587
28,Dermot William McDonogh,,"Thanks for the question. So look, this has been a journey for the last 15 months. We took a view at the beginning of last year that the Fed was going to hike quite significantly and to position -- we positioned the balance sheet in a way to do that. 
And so when we kind of talk about deposits, I think it's very important to look at both sides of the balance sheet at the same time in terms of how we're positioned on the asset side. We have a lot of the balance sheet in cash, which benefits from the higher interest rates. Our fixed rate securities are going to roll down over the next -- a decent amount of the fixed securities, I think it's a quarter a year, roll down over the next couple of years. So -- and that gets us a pickup of 200 to 300 basis points. 
And at the beginning of the year, we did forecast a kind of mid-single-digit decline in deposits and that kind of bottoms-up analysis. And also, it's important to remember that clients of BNY Mellon are not just with us for deposits. They come into our ecosystem. 
And just remember, it's a $1.3 trillion cash ecosystem that we have, and they come in for a variety of different reasons. It's a portfolio of businesses that give us our deposit makeup. So when we look at it at a portfolio level, we get a lot of confidence around the stability of the deposit base. 
And look, there were a lot of gives and takes this year through the bank turmoil in March and the debt ceiling impasse, which benefited us, and that's kind of moderated. And those deposits have left for higher-yielding opportunities. 
But we feel like the summer slowdown, the seasonal slowdown that we experienced in August and the conversations that we have and talking to our deposit team, we feel very good about where we are on the deposit balance now and the pickup that's happened in September and October. And that kind of gives us the confidence to say here today that 20% NII is a good number, which I think should be good for you guys to know that we've been consistent in our approach over the whole year.",neutral,0.3447,0.127,0.5283
30,Ebrahim Huseini Poonawala,,"That's helpful. And I guess maybe if I heard you correctly, I think you mentioned $0.5 billion of investments are self-funded. That's about 4% of your expense base. Is that $0.5 billion -- I'm just wondering the relevance of that number. Is that something that we should think about either go forward sort of incremental investment spend that you need to self-fund through efficiencies as we, from the outside, try to figure out what expense growth could look like next year? Just if you could contextualize that $0.5 billion in investments and what that means going forward.",neutral,0.0658,0.0179,0.9163
28,Dermot William McDonogh,,"So the way I kind of think about that and the message that I would like to give you is it gives a message of discipline in that with half the growth rates, we're going towards 3%. And within that 3% growth, we've had the financial discipline to be able to self-fund $0.5 billion of investments that we will -- we are confident that will deliver further efficiency in years ahead and revenue opportunities. 
So it's both kind of powering the top line and automating and driving further efficiency. And we look to continue to do that into the budget season this year and next year. 
And like this year, we doubled the efficiency saves that we have typically achieved in past years. And that's both bottoms up. I think we both have mentioned it in our prepared remarks, the Catalyst project that we're roughly 40% the way through. And we're doing real work day in, day out that is driving that expense growth down and is kind of delivering opportunities for us that we will harvest in the quarters to come.",positive,0.6975,0.036,0.2665
24,Robin Antony Vince,,"Ebrahim, I'd add just a couple of things to that. One, we've been very deliberate about not cutting our way to glory, but rather working the problem at a pretty fundamental level so that we can both manage our expenses for the necessary operating leverage, which we want to achieve, but also sowing the seeds for future efficiencies and future fee growth. And so that's really the way in which we're thinking about it.",neutral,0.1375,0.03,0.8326
0,Operator,,Our next question comes from the line of Ken Usdin with Jefferies.,neutral,0.0346,0.0279,0.9375
12,Kenneth Michael Usdin,,"Just one more follow-up. So yes, it's great to see the 20% for the year reiterated. And obviously, as discussed, that implies a lower fourth quarter exit. But I want to more importantly understand the moving parts from there, and at what point can you see that stability going forward in terms of some of the things on the front book side helping versus where deposit costs could continue to go up. Just trying to understand, if we're at a stable DDAs, can you see a path early next year to get that NII point stable? And just -- let me start there.",neutral,0.2306,0.0523,0.7171
