Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] And I do have a question from Steven Chubak with Wolfe Research.,neutral,0.061,0.028,0.911
44,Hang Leung,,This is actually Sharon Leung calling in for Steven. Just a question on deposit betas. They came in a little bit better than expected this quarter. Can you help us understand how to think about the incremental betas from here?,neutral,0.1055,0.0192,0.8753
37,Jason Jerrome Tyler,,"Sure. So betas have continued to increase. And from here, I think we still have to separate the institutional client base health client base. we noted that we're cumulatively across the platform within this quarter in the high 80% range. The institutional channel is likely going to be at 100% at this point. The wealth channel still provides some benefit. There's -- the betas there are a lot lower. But at this point, we're seeing about 100% in the institutional channel and still much less than that and well. And that seems to those -- both of those trends seem to be continuing as what we've seen early signs in the quarter.",positive,0.4251,0.2852,0.2897
44,Hang Leung,,"Great. And then as a follow-up, noted you're at about 17% noninterest-bearing deposits today. I think you had trough closer to about 15% in the '04, '06 cycle. Can you help us think through where that potentially goes from here? And once that starts to normalize where you see NII exiting the year?",neutral,0.152,0.0247,0.8233
37,Jason Jerrome Tyler,,"Sure. Well, like you, we've looked back a lot at where it's troughed. And the data we have showed it a little higher than the 15%. You mentioned, I think it's 16%. But I don't think about that as a floor. There's nothing structural in the base to consider that a floor. Now that said, it has been moderating significantly. And we don't see -- we haven't seen much movement at this point. Obviously, there's a step down this quarter of another percentage point, but it seems to be leveling off at this point.",negative,0.1534,0.6276,0.2191
0,Operator,,Next question comes from Alex Blostein from Goldman Sachs.,neutral,0.0295,0.0542,0.9164
4,Alexander Blostein,,"So a couple of questions around expense trends. I guess, one, a little bit more near term. You guys announced some action, obviously, over the course of the quarter, there's a severance charge. So maybe help us quantify what it means in terms of savings and your just updated views on the overall sort of firm-wide expense growth for the year, I guess excluding the charges occurred in the second quarter. I think last time you talked about bringing that down to below 7%, but maybe an update there would be helpful. And then a bigger picture question. You guys are running at a kind of high 20-ish percent pretax margin that used to be north of 30%. So as you kind of think about the fee environment getting a little bit better with the market, but NII has clearly peaked, as we talked about before, is there an opportunity to get back to that 30% plus? And how do you see sort of achieving that, if that's the goal? And what's the time frame around that?",neutral,0.1478,0.042,0.8103
37,Jason Jerrome Tyler,,"Sure. So let me tackle the expense. The compensation related first. First, I'm sure people are curious, where is the base from here. So let me just provide some background on kind of first quarter to second quarter, second quarter to third quarter. I think from here, we'd say flat to down from second quarter ex the severance charge in the compensation line. So if I go back to last quarter, we explained that the significant movements for second quarter would be the $40 million seasonal decline in equity awards and then the $20 million increase in the base pay coming online. That would have put comp at about $575 million for the quarter. And obviously, ex the charge, we ended up about $8 million better than that, including currency. 
So 2 factors led to that. First, we pulled a lot of levers in the quarter to flatten compensation, including accelerating and close to completing the actions that we launched in fourth quarter of last year. So in January, we communicated that the projected reduction by late '23 would be about 300 roles. And about $5 million to $7 million in quarterly comp benefit net of reinvestments. So we got a portion of that work done in the first quarter, and we mostly finished it in second quarter, and that was a big part of the reason it put us ahead of schedule. Second, as we saw the timing of that first program, accelerating and coming to completion, we launched a new effort during the second quarter, specifically related to what you referenced, Alex, and the severance charge that we announced this morning. 
We've already gotten some benefit of that within the quarter, and that's reflected in the results. So overall, this new program, to your question, should impact about an incremental 600 roles many of that will be backfilled based on a lens of skills or geography, but same goal, we should be able to get $5 million to $7 million a quarter in run rate savings and a portion of that got embedded in the second quarter. So we've got to remember that we did pull the lever hard this quarter, so there's some hiring that's in the queue, but we also pushed a fair amount back. And so that's why with various puts and starts, it's good to think about a flat to down from the comp levels you see in second quarter ex charges going into third quarter. So that's hopefully helpful background there. 
To get to your questions on -- for the rest of the year, where do we see expenses -- at a high level, we've taken about a point out of the curve for the year based on the trajectory that we're on. If you take out -- to your point, if you take out the notable items, this year on each quarter has been under 6%, and we think we've taken that point out of the curve at this point and that should continue through the rest of the year. 
To margins, you're right that we -- we've been in the 30s and had -- and now in the 20s, our target has us one of our key performance indicators is for us to be in the 30s. And no way have we lost sight on that. That is where we're trying to get. That gets impacted largely by what's going to happen in our minds, we can control the expense side. And obviously, we're doing a lot of work there. And we're also getting good benefit because we saw good organic growth in the quarter. And so both levers are working in the right way, but we have definitely not changed our target of being in the 30s from a margin perspective.",neutral,0.2845,0.1599,0.5556
4,Alexander Blostein,,"Got it. Super comprehensive. Just a quick follow-up around deposits. So good news, you guys were kind of in line with what you updated us on around $105 billion. sounds like deposits are fairly stable. I think you said $106 billion right now with a kind of similar noninterest-bearing mix as we saw over the course of the quarter. Can you help just frame the seasonal deposit outflows and any other kind of client conversations you're hearing that could give us a sense where deposits could ultimately trough in the cycle. It sounds like there's a little bit more to go, but just curious to hear what the endpoint might be?",neutral,0.1216,0.0732,0.8052
37,Jason Jerrome Tyler,,"Yes, you heard right. It's held in quite well so far in July. And we didn't -- June, you see the end of the quarter and there's a spike there. But in general, June and July have been at about this level and have been holding in well. Our client activity is good. We've taken action here to make sure we're talking to clients aggressively and telling them we want to continue providing good liquidity services for them, whether it's lending or holding on to their deposits. But we've got -- we talked last quarter about the fact that we think about liquidity broadly. It's about client liquidity. And it was good to see money market funds up this quarter. That adds to margins really well, too. And even as we think about what clients are holding in brokerage. And so all of the client liquidity seems to be holding in well. 
On the seasonality dynamic, August is a low point but it's not -- it doesn't go dramatically, we've looked back several years. And so we're feeling that deposits at these levels seems to be holding in okay. So I can even give a little bit of thought from our perspective at this point, based on our outlook, I think it's prudent to think about another decline, even though deposits are holding in pretty well, but we see the competition. And so I think it's prudent to think about another NII decline of about 5% for the quarter. Again, June and July volumes have held in at about $100 billion to $110 billion, but we just have to be conscious of the competitive environment and what the summer tends to hold in terms of volume pressure.",negative,0.279,0.5023,0.2187
