Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] And we'll take our first question from Brennan Hawken from UBS.,neutral,0.0463,0.0188,0.9349
6,Brennan Hawken,,"Emily, there was a lot of walk-through there on the revenue guide, so I just wanted to make sure I heard that correctly and understand where I should index. And you guys provide a lot of disclosure in -- on Slide 22. 
Is the right starting point that we use the fee revenue ex fee waivers and notable items for 2020, which is the 13.1% and then we layer in the different various impacts that you laid out and then take the new run rate for fee waivers expected in 1Q and then kind of annualize that? Is that the right way to think about it? And how does the strengthening of the dollar play into that? Sorry.",neutral,0.0552,0.0261,0.9187
19,Emily Hope Portney,,"Sure. So just to -- I guess just to -- I will break down each and every piece. But ultimately, if you'd look at our full year 2020, if you actually -- and you'll -- if actually take into account, we try to spell out as best as possible, the impact of waivers. Likewise, we are expecting an increase in market appreciation as well as we're going to have some favorability in terms of the weakening dollar. If you put all of that together, year-on-year revenues will be essentially flat and up 3% ex fee waivers.",positive,0.9346,0.0348,0.0306
6,Brennan Hawken,,Got it.,neutral,0.0781,0.028,0.8939
17,Thomas P. Gibbons,,"Fee revenue. That's fee revenue, Brennan.",neutral,0.0579,0.0253,0.9167
19,Emily Hope Portney,,"That's fee -- yes. Sorry. That's fee revenue, yes.",neutral,0.0547,0.0322,0.9132
17,Thomas P. Gibbons,,"And that is assuming -- and who knows where the dollar is going to be, but we just used the spot dollar at year-end.",neutral,0.0559,0.0332,0.9109
6,Brennan Hawken,,Fair enough. So the 12.77% is the number we should focus on to be flat basically ex all those puts and takes?,neutral,0.0615,0.0971,0.8414
17,Thomas P. Gibbons,,Yes.,neutral,0.1082,0.0226,0.8692
19,Emily Hope Portney,,Correct.,neutral,0.0354,0.0602,0.9043
6,Brennan Hawken,,"Great. Excellent. And then expenses flat, which is in line with what you gave in December on a constant currency, but we've seen the weakening dollar. And so when we think about the expense line, if the dollar remains unchanged from where we are now, and of course, we can calibrate that through the year, depending on the different factors, we'll see a roughly 1.5% uplift on the operating expense line from the 2020 level. Is that fair?",positive,0.8388,0.0691,0.0921
19,Emily Hope Portney,,"Correct, correct.",neutral,0.0799,0.0383,0.8818
6,Brennan Hawken,,"Okay, okay, okay. Excellent. I just wanted to try to clarify some of that. And when we think about the deposits dropping from the 4Q average level, are we -- is it fair to assume that we'll probably shake out at a level that's above the third quarter? Or are you guys thinking that we might actually even revert to down to that level or below? Is there any help you can provide in trying to think about how to gauge the magnitude of that normalization in the deposit side?",neutral,0.079,0.4481,0.4729
19,Emily Hope Portney,,"Sure. So ultimately, we're projecting deposits to be relatively flat from here or potentially to decline a bit. Now in fairness, we could see excess liquidity in the system. But of course, we are monitoring our capital ratios, and we have to optimize returns to shareholders. So we will be actively, very proactively, managing the size of the balance sheet. So that's what we've -- that's ultimately roughly flat from here or slightly lower.",negative,0.1294,0.669,0.2016
0,Operator,,And we'll go ahead and take our next question from Ken Usdin from Jefferies.,neutral,0.0476,0.0237,0.9286
12,Kenneth Michael Usdin,,"Emily, just to follow up on the -- your organic growth outlook. I'm just wondering if you could help us put in context like just what that measures, right? It's not necessarily a stock measure of just revenue growth. 
So like is it taking the core building blocks of the segments and just kind of like measuring the unit growth? And how do you put that 1.5% into context with the overall fee guide, right? Can -- do we -- I don't know if you can maybe just walk us through that.",neutral,0.0685,0.0153,0.9162
