Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions]  We'll take our first question from Glenn Schorr from Evercore.,neutral,0.0511,0.0207,0.9282
11,Glenn Paul Schorr,,"So I guess I'll try to focus on deposits. So the interest-bearing down 12%, the noninterest-bearing down 48% year-on-year, but there's a clear declining impact on a sequential basis. So I'm curious, a much higher rate paid and a slow -- and a decelerating outflow of deposits, how do -- can you help us think through what to expect in '23 on both attrition mix and betas for deposits?",negative,0.026,0.8094,0.1646
42,Michael G. O’Grady,,"Sure. Well, let me -- there's a lot going on with the balance sheet with the repositioning as well. So let me give you a couple of the key ingredients, and then let me know if there's additional detail you'd like. So just on volume, we saw volume up at -- down less to 116. We still think that, that 110 to 115 is a good starting point for first quarter. And as you know, the quarter has -- the quarters have some seasonality. We usually get a spike at the end of fourth quarter. First quarter gets some build from tax preparation, and in the second quarter, we'll start to see outflows as clients pay taxes. But as you think about first quarter, at least 110 to 115 is still a good range. 
Then let me take beta in 3 different -- or rate really in 3 different parts. First, beta and you noted that beta was high. We'd indicated we thought it would be at this point in the cycle, and we still think that, that's a pretty good indication of where -- what we'll look like over the course of the next 3 months. So beta for interest-bearing deposits was 75%, 80%. It was in line. We do anticipate that to be similar. 
Balance sheet repositioning, that takes $2 billion a little bit more at what was about 2% or 2.25% that reinvested on the short end of the curve, a couple of hundred basis points higher. Right now, we're mostly overnight, but we'll continue to think about what we want to do with that from a non-HQLA perspective. But at least the starting point you should be thinking about is moving that $2 billion to overnight. 
And then just lastly, as we're talking about rate, just a quick reminder, the runoff on the portfolio, it's just over $1 billion. And you're moving that from 2, 2.25 to higher rates. We're repositioning as we mature securities to the short end. So there's a similar pickup there. And then last thing on outlook. Just as you think about first quarter, just remember that day count cost us about $8 million going from fourth quarter to first quarter. So those are the big ingredients. Hopefully, that's helpful.",neutral,0.1104,0.0444,0.8451
11,Glenn Paul Schorr,,Well prepared. Appreciate it. And maybe just a follow-up is a similar question on average earning assets up 1% quarter-on-quarter. Should we feel in the range of stable now? Or I guess...,neutral,0.4742,0.0275,0.4983
42,Michael G. O’Grady,,"Yes, it's hard to tell. I mean I think about it very much from where the -- obviously, it's a liability-driven balance sheet. And so the commentary on deposits is really what's driving the size of average earning assets in general. And what we saw in the quarter, it certainly does look like things have -- like client behavior has settled and leveled out a little bit, but we're not calling it flat at this point. We're still operating in a way that we're anticipating some muted, but continued decline. That's why that 110 to 115. That's really the drive that you should think of that as the driver of average earning assets.",negative,0.1312,0.7024,0.1664
0,Operator,,We'll take our next question from Betsy Graseck from Morgan Stanley.,neutral,0.0367,0.0337,0.9296
5,Betsy Lynn Graseck,,"So I heard all the commentary around the expenses and the efforts to kind of slow the growth rate as we go forward here. But maybe you could help us understand maybe the pace at which you think you can do that? Because when I strip out the one-timers from the expense ratio, it still looks like the expense ratio moved up a bit around 400 basis points Q-on-Q. So how should I think about the trajectory from here? Does it stabilize where it is? Is there still some push up from here? Or should we expect that the arc begins to come down in 1Q? How should we think through that?",neutral,0.3085,0.0497,0.6418
37,Jason Jerrome Tyler,,"Well, it's not -- it doesn't stay where it is, and it certainly doesn't increase over time. We -- that expense ratio needs to come down. It's pretty good, you're talking about assume expenses to trust fees. And -- so yes, a few things to think about: one -- and we can get into more detail on it, but in the short run, at least, from an expense perspective, as we think about what first quarter is going to look like. I can give you some thoughts there just as you start to model out what does it look like. 
Compensation is obviously our biggest line and so we've got to start there. And so we've got the $30 million, which you indicated even pulling that out, and so what does that look like going forward? We actually think that, in general, that line item should start to flatten out in the near term as some of those severance-related activities come online, and we should get a benefit from that. We should -- to your question on timing, we should get a benefit on it this year. We're not going to get a benefit of it right away, but a significant portion -- more than half of the actions we're going to take with severance, we're anticipating to take place first in -- by the end of the first quarter. 
So we're going to start to see benefit of that. We're going to backfill some of those roles, but they're not going to be in expensive locations. This is very much -- this is less about us addressing FTE or headcount, and it's getting it what the economics are, which is the salary run rate line for the business showing up in comp. And we're going to get a benefit of that this year. And so as you think about first quarter, don't forget that we've also got retirement-eligible incentives coming online that hits $50 million in that quarter, but that's very predictable and seasonal. 
The other dynamics for compensation, I'd call it a wash as we think about going into first quarter. And then equipment software is where we've seen a big uplift over the last couple of years. And we've talked a few weeks ago externally about the fact that we thought that line would be at about $225 million. It came in higher than that at $229 million, but that difference, 100% of that is the $3.8 million. 
There's a contract termination we decided to do very late in the quarter. Otherwise, we feel like that line item is starting to flatten out as well. We're going to have -- we will have a step-up as we come into first quarter, but we think beyond that, it's going to -- that line is going to flatten out. That's obviously where all of our depreciation is, but we're going to see an uplift of about $12 million in first quarter in equipment software, a 100% of that coming from depreciation and amortization. 
But other than that, we're anticipating that line item to start to flatten out. We're not going to see this kind of growth going forward. And then the other side of it is, as we think about trust fees and growth in the business, that's going to help the ratio that you started with as well. Mike, I don't know if you want to talk just more strategically about how you're thinking about this.",neutral,0.1108,0.0588,0.8304
42,Michael G. O’Grady,,"Yes. I would just add, Betsy, to your point, it is about trajectories and curves, if you will. So we've been on a downward trajectory with trust fees as a result of the factors that Jason has gone through. Obviously, we're trying to drive that the other way, primarily through growth. When it comes to NII, we've had a strong trajectory up. That's not likely to carry through into the new year or into 2023, just as a result of the rate cycle. And then looking at the expenses, as Jason went through there, we're clearly trying to bend down that expense growth curve without a doubt through the productivity office, but also just in every day in how we operate the business.",neutral,0.1291,0.4213,0.4496
5,Betsy Lynn Graseck,,"And that curve bend down where it sounds like it's a second half, like we'll see that more in second half than in first.",neutral,0.1091,0.0761,0.8148
