Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] We'll take our first question from Brian Bedell with Deutsche Bank.,neutral,0.0486,0.018,0.9334
7,Brian Bertram Bedell,,"Maybe just to start off with FX trading, obviously, another strong result. Can you talk about the portion that you think is due from the FX swap activity in the treasury business? And it looks like even adjusting for currency volatility we're -- in the last 2 quarters now, we're seeing a big step up in that run rate just to sort of to think about that going forward.",positive,0.9205,0.0138,0.0657
35,Stephen Biff Bowman,,"Yes. Thanks, Brian. So we had really solid growth both sequentially and year-over-year in foreign exchange, as you highlighted, and that was really driven by 2 key factors. The first was that in our core trading, if you will, our core trading business, volumes were higher and we did see some higher volatility. And so that produced approximately $63 million to $64 million of the FX volume you see, which is above our traditional run rate there. The remainder, approximately $15 million, is from that treasury swap activity that we called out. And if I could, I'd like to give a little bit of an explanation on that. As a part of our normal balance sheet management, we manage our currency and put it in the most effective currency. We have been able to, because of a demand for dollars from certain institutions, take dollars from our fed balances, swap them into sterling and euro and place them with the ECB or the Bank of England. So when we've done that, the resulting benefit from the currency swap flows through the FX line. As you would understand, we gave up some net interest income to get that. So the $15 million improvement you have seen in the FX line that's attributable to treasury trades was -- there was about $10 million of net interest income give up to do that, but that's still a good economic trade for our shareholders, if you think about that. And right now, that's because of the widening we've seen in that swap trade because of the demand for dollars. So it's hard to project where that trade in that spread will go, but we've taken the right currency decisions and the right balance sheet decisions in the first quarter this year, and even a bit of the tail end of 2017. So about $63 million to $64 million was core FX and $15 million was driven by the treasury swaps. You'll be able to see that in the 10-Q as well that shows up under the treasury trading line in the segment reporting.",neutral,0.3055,0.0352,0.6593
7,Brian Bertram Bedell,,"Great. That's fantastic color. And then maybe just follow-up on expenses. Obviously, a good -- a very good expense control quarter and you've achieved a little over 25% of the $250 million program so far on a run rate basis. So if you could just talk about the trends going into 2Q and into the rest of this year. If 1Q was a sort of a high achievement for the year or do you see this continuing into the year. And then I think that if you just -- you did mention something about talking about reinvestment in other growth initiatives on some of that, if you can detail that as well?",neutral,0.2821,0.0152,0.7026
35,Stephen Biff Bowman,,"Let me talk on the expense side around it. So our core expense growth rate that we highlighted for you at about 5.5%, we think that's what our core actually was in the quarter. If I look at any individual lines there, I would call out, perhaps, in the other operating expense line, there can be some seasonality, some lower seasonality in that because our business promotion tends to be a little lower in the first quarter and staff-related expenses, which generally are attributed to ex-pats, hypothetical tax or hypo tax, can also have some episodic nature in the first quarter and be a little bit lower. But the trend along the other expense lines is generally as you would have seen historically unfold. That's the only line item I would say is lower than maybe a traditional run rate. I think it's probably better to look at other operating expense over a year, over a calendar year, because we'll have the Northern Trust Open in the third quarter and others. I'd look at that expense line on over a year and it could have a little seasonality. The other line items, obviously, there's equity compensation in the first quarter that is traditionally larger than it would be in subsequent quarters. So you, I'm sure, can adjust for that in your models as you go forward. And I'm not sure where we talked about investments, I'm not sure where we said that, but we continue to reinvest in our business where the opportunity is there, but we continue to execute on value for spend. As you saw the highlights in this quarter, that execution needs to continue throughout the year and that helps provide for that investment opportunities in the company.",neutral,0.1022,0.1654,0.7324
0,Operator,,"And moving on, we'll go to Alex Blostein with Goldman Sachs.",neutral,0.0427,0.0166,0.9407
4,Alexander Blostein,,"So first question is around NIR and some of the funding dynamics we saw from you guys in the quarter. I guess 2 questions there. First, on the balance sheet side itself, so continued nice growth in average earning assets up 2-ish percent, I think, quarter-over-quarter. How much of that is due to kind of new customer business versus some of the discretionary leveraging you've done in the past?",neutral,0.4209,0.0311,0.548
35,Stephen Biff Bowman,,"Yes. It's a bit of both. So we have continued to see the strong new business, but there was also some increased discretionary leverage so...",positive,0.9485,0.028,0.0235
34,Mark M. Bette,,"Yes. Alex, the discretionary leveraging was actually down about $1 billion sequentially. On a year-over-year basis though, it was about $3 billion last year and closer to $7 billion this year.",negative,0.0095,0.9544,0.0361
35,Stephen Biff Bowman,,Yes.,neutral,0.1082,0.0226,0.8692
