Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] And our first question comes from Glenn Schorr of Evercore ISI.,neutral,0.0453,0.0205,0.9342
11,Glenn Paul Schorr,,"A couple of quick ones on the securities portfolio, I see: a, the duration extends a little bit, I think; b, the yield on the securities book was flat; and c, it now has $1 billion unrealized loss position, which I think is just expansion of the mortgage book, but could you mind commenting on those 3 things?",neutral,0.0719,0.3562,0.5719
45,Eric Walter Aboaf,,"Sure, Glenn. It's Eric. Maybe in reverse order, the OCI position is just one that moves in firstly with rates, and so as we have seen the upward rate environment that comes through as a mark on the balance sheet. I think it's within good set of balance of that's -- that was to be expected. In terms of the investment portfolio, I think as we described in first quarter and second quarter, we continue to remix that portfolio. We've been gently shifting out of credit and into sort of more classic HQLA securities. There were some movements of that this quarter between ABS and munis and so forth, which resulted in relatively flat yields. The big piece that you have to remember is that we've added and continue to add international foreign debt securities, right? German bonds and British gilts and that kind of high-grade sovereign. As we do that, we do less of the FX swaps back to the U.S. And so our FX swap cost actually came down by nearly $35 million this quarter. And so what you actually see is you see relatively stable yields in the portfolio, in aggregate. But if you look down on the interest-bearing liability line for non-U.S. domicile deposits, you see reduced interest expense because we have less of that FX swap. So just keep in mind that the FX play through both on the investment portfolios, on the assets side and the liability side as you read through.",negative,0.0877,0.6611,0.2512
11,Glenn Paul Schorr,,"I definitely get that. I appreciate it. And then, there's a further migration out of non-U.S. deposits, and it looks like U.S. deposits were up. It also is a big drop in the yield paid in the non-U.S. deposit. So is that you purposely migrating those deposits via pricing?",negative,0.2879,0.4393,0.2728
45,Eric Walter Aboaf,,"No. This has less to do with rates than just the movement of the domiciles and deposits. If you remember, we like many banks, had deposits in the Cayman branches and other, what I'll call, offshore but U.S.-related areas. Those were all those -- those were typically U.S. dollar deposits but were classified by the regulatory reporting standards as non-U.S. domicile. So we effectively did is, we closed down that program. It's no longer necessary. It's one of those legacy programs that we and other banks have had. So what's happened is, the U.S. deposits, which are paid U.S. interest rates, which tend to be higher than foreign deposits interest rates have actually moved out of the non-U.S. line into the U.S. line, which is what brings the non-U.S. line down sequentially and then, it just blends into the U.S. line. At this point, we've made I think 2 steps of a change of about, I want to say, almost $20 billion that we've moved. It's now -- those moves are completed. And so on a go-forward basis, the account should be a little cleaner for you to read through.",neutral,0.0375,0.0985,0.864
0,Operator,,Our next question is from Brennan Hawken of UBS.,neutral,0.0301,0.0495,0.9204
6,Brennan Hawken,,"First question just wanted to follow up, Eric, on the fourth quarter indication on servicing fees. You had indicated that you expected them to be flat with this third quarter. So I guess, the question is, is that based upon the current quarter-to-date action that we see in some of the markets because there is some -- been some continued EM weakness, and I know that's a headwind for you. So does it consider those dynamics? And do you just think that it'll be offset by improved volume trends? Or can you give us a little bit more there, please?",negative,0.1632,0.6474,0.1894
45,Eric Walter Aboaf,,"Yes. I think when you look quarter-to-quarter, it's always -- it's a set of small moves and rounding. So we continue to see negative flows in all the public data whether it's EM but also in the other international markets, which will be a bit of a headwind. We've got nearly all of the BlackRock transition out, we've got, I said, 10 in the 1Q to 2Q, 20 from 2Q to 3Q. We got $5 more, so that will get to a $35 million run rate, so that's nearly finished up. And then, there's some installations coming through as the pipeline plays out. And then, the open question will be, what happens to market levels because you know how that plays through our fee structure. So we think it's going to be flattish. I think there is -- it's rough estimate for now and kind of an assemblage of those -- the composite of those moves.",negative,0.0386,0.6763,0.2851
6,Brennan Hawken,,"Okay. So it does consider some of that weakness, thank you for clarifying that. Second question being, you previously had indicated an expectation of fee operating leverage, I want to say that the bottom end of the range was positive 75 bps for the full year. I don't think you included those comments in your prepared remarks. Is there an update to that outlook? How should we think about that? I'm guessing, it'd be pretty hard to reach that kind of fee operating leverage for the full year given the first 9 months trend?",neutral,0.1179,0.0789,0.8032
45,Eric Walter Aboaf,,"Yes, Brennan, it's Eric. And I think you've called it right. I gave outlook here. I needed to give outlook either on the flip quarter basis or on a full year basis. And obviously, you guys can model out the other piece either way. But I just do it for, for fourth quarter just to give you the direct information. I think, if you put together the composites of 1Q plus 2Q plus 3Q, you add my fourth quarter, you'll see that we have good line of sight to many of the targets that we gave in January but I think, fee operating leverage, as you described, will -- it's not going to be one of them on a full year basis. That said, we are very focused on controlling what we can control and you've seen us, I think, intervene pretty significantly on expenses and we'll continue to do that, as we navigate through the quarterly revenue environment. And that's probably an area, expenses in particular, where I think we've well outperformed our intentions for the year.",neutral,0.443,0.0361,0.5209
0,Operator,,Our next question is from Ken Usdin of Jefferies.,neutral,0.0353,0.0297,0.935
12,Kenneth Michael Usdin,,"Eric, you talked a little bit about -- you mentioned that in second quarter you had trimmed back on the incentive comp and then, this quarter, you made the additional changes to $40 million. I guess, how do we -- can you help us understand given the third quarter results in the fourth quarter outlook, how do we understand where you are in terms of incentive comp overall? Like is it truing-up relative to where the revenues have come from through part of your fourth quarter outlook for flat expenses? How do you just generally think about -- State Street's done that in the past or it's trued-up at the end of the year for disappointing revenue trajectory. So just maybe you can hover through some of the moving pieces of how you expect that flat expense in the fourth to be coming from?",neutral,0.0873,0.1036,0.8091
45,Eric Walter Aboaf,,"Sure. So Ken, let me first describe how we and, I think, other banks address incentive compensation, right? At the beginning of the year, we have estimates of where we're going to deliver in terms of revenues and expenses and other NII and total earnings and EPS. As we move through the year, right? We check to see how we're trending against those expectations. First quarter was a good quarter generally, and there was no need to make any adjustments. In second quarter, right? As we saw that step down around flows and those industry conditions that have started to permeate through the P&L, we came to clear realization that we weren't going to deliver at least for the first half year and as a result, we did a year-to-date catch up on incentive compensation. And that was worth $40 million, $45 million in terms of reduction in that quarter. This quarter, we've kind of kept that at the adjusted pace. So but for obviously, without the catch up, so the quarters are lumpy. And then, in fourth quarter we'll assess again where we are. But as I said, I think we have delivered on a number of our objectives and targets that we set out for ourselves and made public, but not all of them, and every one of those targets count. In terms of line of sight into fourth quarter, we -- there is kind of a comp and benefits and a non-comp and benefits of part to that. Merits already played through on comp and benefits. I think incentive compensation, we kind of have some line of sight to between this quarter, but we need to kind of see how the fourth quarter plays out. As you described, headcount is important in particular. You remember in second quarter, we took some decisive actions and drove some management delayering, right? That was a result of the organizational globalization and streamlining, that we took upon ourselves to do. And so some of that will start to play out as a benefit into the fourth quarter. So there's kind of a number of puts and takes for fourth quarter, if we think about the comp and benefits line. And then, the non-comp and benefits is every vendor and third-party spend and discretionary line. We know how we've done this quarter, we have -- we reforecast and think about the actions we have taken or intend to take and that gives us some line of sight, which is why we said fourth quarter would be up slightly from third quarter. But we think well controlled and deliver nicely in a year-on-year basis.",neutral,0.0861,0.0472,0.8667
12,Kenneth Michael Usdin,,"Okay, got it, Eric. And then, second one, just you mentioned in the slides, sec lending business has been changed a little bit due to some of your balance sheet optimization. Can you just talk us through, are you through with that balance sheet optimization? And would you expect sec lending to kind of have formed a base from here?",neutral,0.2284,0.0212,0.7504
45,Eric Walter Aboaf,,"Sure. Yes, we are through with the adjustments we needed to make in the sec lending business. That one includes the classic agency lending and enhanced custody. There has been a number of regulatory rules, including CCAR that affect those businesses. We had a condition upon our -- of our that we had the conditional approval under CCAR. We did I think some very good work around the analysis and the reporting and the management of counterparties, which did include the securities lending area. We now feel like we're complete on those. We have confidence. We're, as a result, well prepared for CCAR. 
And when we think about the work we've done, we actually feel like we have also begun to deploy the kinds of future actions or actions today and actions that we can continue in the future that can give us lift and headroom. And so we have implemented a set of additional diversification from the very largest counterparties, the next group, sometimes it's U.S., international, sometimes international to U.S. We've done netting and novations that help compress the book in some ways, so you don't have the large puts and takes but you've got netted down exposure. And then, what we've done is effectively systematize many of those tools because those are kind of action tools and we've systemized those in many cases on a day-by-day and even intraday basis. And that gives us confidence that we've been able to now create headroom off of which we can grow sec lending on a go-forward basis. Certainly, in line with the balance sheet, but our intention is that, that is a continued growth area.",neutral,0.3164,0.0145,0.6691
0,Operator,,Our next question is from Betsy Graseck of Morgan Stanley.,neutral,0.0292,0.0369,0.9339
5,Betsy Lynn Graseck,,"Maybe you could talk a little bit about some of the expense opportunities that you see -- maybe not next quarter, if you can't do it specifically, but over the next year or so? And not only your own benefits from Beacon that you've been generating, but what you'd expect to get from CRD?",neutral,0.0884,0.013,0.8986
47,Joseph L. Hooley,,"Betsy, this is Jay. Let me start that, then Eric will pick up. The -- you mentioned Beacon and I think that's a good place to start because a lot of that expense actions, that Eric just referenced a few minutes ago, are kind of tactical expense actions. I think, that more strategically, as we have gone through Beacon and its predecessor ITOT, the deeper we go the better the opportunity looks. We are standardizing activity, connecting processes together, eliminating human touch. We do see reconciliations, all of which have multiple benefits. The one you're asking about is the cost benefit. And we'll expire Beacon formerly next year, but those opportunities will, by no means, expire. I mean, there are multiyear opportunities to continue to drive greater efficiencies in this core operations around custody accounting globally and you'll recall it. At the back end of 2017, we reorganize the business so that we're in a better position to take advantage of systematically going at, we call it, straight-through processing, really to reduce the human labor content and the core activities that we conduct. And we've got a long way to go before we get that to a place where we're straight through. And it'll have huge benefits to clients, it'll have huge benefits to the cost line. So it's plenty to do.",neutral,0.1437,0.0189,0.8374
48,Ronald Philip O’Hanley,,"Betsy, this is Ron. Let me just add a little bit to what Jay said. Because I think that for all the things that we've accomplished to date, I would say that there is a second order that we can get out of it, and let me be specific here. So we've been on this big push to put in place end-to-end processing and that's been enabled by a lot of the automation and changes we've done in Beacon. But there is more that can be done there. I mean, as we do some, we find more. As we've stood up the -- and strengthened our global hubs in India, Hangzhou and Poland, they've matured. And they've gotten to the point where it's less about just taking in bits of work and more about taking in whole processes. So that would be one. The second order and third order out of this is we've talked earlier about the delayering. I would say that we're going -- that we're moving into the point where we can do major flattening of the organization as you actually move these processes together. And then lastly, much of the Beacon journey and the technology journey has been about standardizing when we can. Our -- the historic core of our client base has been large asset managers. And in many cases, in the past, that had driven us to customization. We've now learned and we continue to learn how to standardize as much as possible and move less to customize and more to configure and that in itself will provide more opportunities. So we see ongoing opportunities to reduce expenses without actually in fact, impairing client service but at the same time improving client service.",neutral,0.247,0.0162,0.7367
5,Betsy Lynn Graseck,,Okay. And how far away do you think you are from fully digital asset capability?,neutral,0.0603,0.0309,0.9088
45,Eric Walter Aboaf,,"Let me take that, Betsy, because this is a journey and you can think of the glass as half full because there continues to be opportunities literally in every area. As we've globalize the business and think about somewhat, Jay described as, straight-through processing. Those kinds of opportunities exist that are level of, say, accounting or custody, but they also exist deep down -- custody, for example, you can break down into bank loan processing, securities processing, derivatives processing. And every one of those in our minds we have -- we continue to find more areas as we fully globalize the organization. And so it's hard to say whether we're in the third inning or at the seventh inning. We're Red Sox fans up here, so it's a -- there's always the temptation to do that. But the truth is, there continues to be real substantial opportunities and as we go deeper and deeper and more and more globally through the organization.",neutral,0.0712,0.0192,0.9096
0,Operator,,Our next question is from Alex Blostein of Goldman Sachs.,neutral,0.0335,0.0378,0.9286
4,Alexander Blostein,,"So I was hoping we could peel back the onion a little bit on what's going on in servicing fees and understanding the quarter-to-quarter dynamic is -- could be pretty lumpy. But Eric, you mentioned free pressure a bit more specifically, I guess, in your prepared remarks. So I was just wondering, whether or not you guys are seeing acceleration in fee pressure within servicing from some of the asset management clients? If so kind of what's changed in the last kind of 6 months? And then, because the active management you should see now flows for a long time, so kind of what's driving the incremental fee pressure? And more importantly, I guess, as you think about State Street servicing fee organic growth, over the next kind of 12 to 24 months, what should we be thinking about taking to -- into account the fee dynamics as well as your comments about the pipeline?",neutral,0.0704,0.0502,0.8793
47,Joseph L. Hooley,,"Alex, this is Jay. Let me start and Eric and probably Ron will run away and this is an important question. Now I think the -- at the very broadest level, there's derisking, which really begin in the second quarter. Broad-based derisking has only continued. And the way that it affects us is we've -- we talk about outflows, but out -- mutual funds have been outflow -- outflowing in the U.S. for a long time, I'd say the step down we saw was in Europe, where we have a large business, mostly in the offshore centers. Last year in first quarter, we had very robust inflows that went to neutral and I think that's probably a factor of Brexit in Italy and all the commotion that's going on in Europe. So that was kind of a new factor and we're -- because of our success over there probably, disproportionately affected, I'd say, broadly the EM pressure is kind of the second thing that has really put pressure on us. And that -- all that combined created lower transaction fees. So it's mostly around the broad-based derisking that has those 2 or 3 tributary factors that go with it. And I'd say Europe with the a little bit of emphasis. I think, the -- so that's -- none of that's particularly good news. I'd say, if there was a silver lining at all is that at least we all see this. Our clients are under considerable pressure. And that can play out in a couple of ways with us. It puts pressure on our fees that we charge to our clients. But in the overall scheme of things, our fees aren't going to solve our client issues, so relatively de minimis. So it really opens up the opportunity which is why we continue to stress the new business pipeline, the differentiation, middle-office data GX, more recently Charles River. Because our clients are continuing to come to us on an accelerated way to say help us out, take over the middle office, help us solve the data problem. The response to Charles River was over-the-top. I mean, our clients get what's going on and the need to consolidate front-to-back processing to extract data. So I would say all of these guys weigh in, but in the broadest context, it's the derisking and all of the things that flow from that. And the reaction from our clients is some pressure but also help us out.",neutral,0.1303,0.0952,0.7745
48,Ronald Philip O’Hanley,,"Yes, what I would add to that, this is Ron. Just to maybe a little bit more specificity on the flows in Europe. Mutual funds are still quite popular relative to ETFs. And Jay noted the net flows went from positive to basically neutral, but it's worth looking at the underlying component for kind of what was the in versus what was the out. With that derisking, the big help was in emerging markets, as Jay noted, and that's just a higher fee per asset for us. So that just hurts disproportionately. 
At some point, these things reverse. We're not here to predict when but when that does reverse obviously, we should benefit from the opposite. 
In terms of the client discussions that Jay talked about, client discussions for several years now have moved much away from conversations between us and the head of ops to heavily strategic conversations between us and the CEO and the CIO. And those have just accelerated for all the reasons that Jay said. And I think it's at the point now where virtually every asset management firm that hasn't done something, and by the way, most haven't, right? Most haven't outsourced their middle-office, most haven't moved to a platform like Charles River or Aladdin are talking about by doing that. What Charles River has enabled to do is just to broaden that conversation, but we're already having it. And I -- we are very optimistic that this will turn into more and stronger new business as we go forward simply because our clients' challenges while imposing certainly some fee pressure on us, are also our future opportunities.",neutral,0.2745,0.0271,0.6984
4,Alexander Blostein,,"And I guess my second question, Eric, maybe around NIR. So heard you guys still expect growth sequential in the fourth quarter, maybe talk a little bit about what you're seeing in balance sheet trends so far in Q4? I know the ending -- deposits were lower ending, could move around of course. So what are you seeing with respect to deposits so far in the fourth quarter? And then, I guess longer term, as we think about the trajectory for State Street deposits in the mix interest, noninterest bearing, how should we think about that for next kind of 12 to 24 months?",neutral,0.0779,0.0719,0.8501
45,Eric Walter Aboaf,,"Sure, it's Eric. The deposits have been -- they've just been bouncing around at about this level here and we show around $160 billion. You get -- it's hard to predict the month-by-month or even the first 2 weeks of a quarter because we do get these very large spikes. Remember, as a one of the top custodians, just think about the amount of transactions that flow through our pipes. And you do see that in the end of period balance sheet relative to the average. We did have the seasonal lightness in deposits in that August time period. We heard that in the some -- at some of the conferences that didn't put us off. It kind of came back as expected in September. So we have these ebbs and flows, and so it's hard to divine kind of a coming quarter or a coming year based on those. What I would tell you is part of the reason that we felt good about our deposits obviously, we've got to see what happens with quantitative easing and fed balancing trends and so forth is, we've been very engaged with our clients on deposits over the better part of the year, if not 1.5 years. And part of that is it's a natural way for them to pay us, right? Or for us to serve them. And if you remember, deposits is just one of the offerings we make, right? We think of it as a set of liquidity solutions we offer our clients. Sometimes deposit, sometimes repos, sometimes money market sweeps. And each one of those has a value to our deposits and offering that cascade, is actually one of the more sophisticated discussions that we've been having with our clients over the past year or so. Anyway, that's a little bit color more than anything else, Alex, but we feel like we've got healthy amounts of deposits. We feel like there is relative stability there. We feel like we're sharing in the economics appropriately with clients earn more, we earn more as the fed rates float upwards. And to be honest, we're continuing to turn our attention to Britain to Europe to Asia because there are big pools of deposits there and we'd like to see prevailing interest rates rise in some of those geographies. And if they can't, that could be another opportunity for us in the coming quarter or coming quarters, I should say, or coming years.",neutral,0.1037,0.0323,0.8641
0,Operator,,Our next question is from Brian Bedell of Deutsche Bank.,neutral,0.0331,0.0363,0.9307
7,Brian Bertram Bedell,,"Maybe just to go back on to the, on the servicing side, maybe I just want a different angle on that. Obviously, we see the fee rate coming down, sounds -- it sounds like it's -- as you're saying, it's due to that mix away from EM and European mutual funds. I know, to the extent that assets do shift towards passive and ETF it's a lower -- it's a much lower fee. But I think, Jay, you've also said in the past, the profitability of those assets is comparable to mutual funds. So can you just maybe talk a little bit about if we can just continue to see pressure on the asset mix there. And we see those fee rates come down, where do we see the offset on the expense line? Does that come through sort of right away? Or does that take some time to work its way through?",neutral,0.0552,0.3077,0.6371
45,Eric Walter Aboaf,,"Brian, it's Eric. Let me start on that. I think you've got the right couple buckets of drivers on fee rates, right. The first is the mix, in particular, EM and even Europe is at a higher rate than the U.S. And then, active funds are at a higher rate than passive. So both of those play through. I think the other thing that is playing through in the fee rate is literally our, the 2 of the largest transitions ever here. With BlackRock floating out, that was on an old fee rate contract and had a stack of different products and services in their collective funds and that's obviously transitioning out. As we bring on Vanguard, we've been quite clear that we've started with the most core of the core products, which is custody, right? And obviously, we always have discussions with large clients about bringing on other parts of the stack but custody is 1 piece of that stack. And so we're kind of, you're seeing the offset of a stack of services versus a 1 service star on $1 trillion plus in assets. So that's the other piece that's just coming through in the quarter-on-quarter. But I think in general, you have the right view. It's around mix of assets, it's around mix of underlying fund and fund types and that's playing out. And in terms of the expenses, our perspective is the reason why we're focused on margin, it's the reason why we're focused on operating leverage and we can -- operating leverage fully or fees or there are different ways to and all the ways matter, right? We're focused on driving down our cost and the increasing efficiency every year because we know that's what this business requires. And our view is, if we can do that smartly and with the -- in ways that help our clients, right, that can be good for them and good for us.",neutral,0.1169,0.0239,0.8592
7,Brian Bertram Bedell,,"And can you just remind of the servicing wins to be installed in the fourth quarter, and you're not including any wins that you'll be getting in the fourth quarter? What would that -- what would the servicing installation pipeline look like coming into 2019?",neutral,0.0335,0.0448,0.9217
45,Eric Walter Aboaf,,"Yes, the -- we've got that in the press release, servicing business to be installed with that $465 billion. You'll see that's been -- that's, I think a -- it's quite a nice level if I go back over the last 8 are 9 quarters, it tends to be above the level which we run, which is part of the reason why we have some confidence, not only in the pipeline but some of what we see in terms of revenues in the, in the coming quarters.",neutral,0.3275,0.0172,0.6553
7,Brian Bertram Bedell,,"But the $465 billion is for the fourth quarter, or is it into next year?",neutral,0.0271,0.0619,0.9109
45,Eric Walter Aboaf,,"That's into next year right, so sometimes clients come on quite quickly. If you remember the Vanguard, kind of custodial client played through quickly and that was because it was simpler to put on the $465 billion will come through over several quarters. And obviously, what we're working on now is the pipeline and pushing through closing that pipeline so we add more as we install more and that's just the natural cadence of the sales and then installation activity.",neutral,0.075,0.0359,0.8891
7,Brian Bertram Bedell,,"Got it. And I just missed the last part of your fee operating leverage comment to your prior question. Can you just repeat that, what your expectation for fee operating leverage for the full year is now, with the weaker fees?",neutral,0.0488,0.1644,0.7868
45,Eric Walter Aboaf,,"Yes, I said I didn't go through it in detail, right? I wanted be helpful at the end of my prepared remarks, and I gave you my fourth quarter outlook by area, including fees. I think you can easily now calculate an estimate of all of our metrics, including fee operating leverage if you just add up the first 3 quarters on a parachute in an estimate of fourth quarter, and I think what you'll see is, I think we had 5 main targets out there, as part of our January guidance. I think we've hit many of those, but not all of them, and I think fee operating leverage is one that where we won't achieve what we intended. But on others, like expenses with Beacon, we started off with an intention to save $150 million this year. We're at -- we've said we're confident we can do $200 million. We've actually raised $180 million after 3 quarters, so we have some -- we have quite a bit of confidence there. And then you saw, we deployed another $40 million of more tactical expense reductions just this quarter, right, to add to the expense management effort. So I'd say, it's -- there are a number of these that we're going to hit on. Some we'll also deliver on and others that we may not, but we're focused on navigating through this environment.",neutral,0.1998,0.0282,0.772
0,Operator,,Our next question is from Mike Carrier of Bank of America.,neutral,0.0325,0.0353,0.9321
41,Michael Roger Carrier,,"First one, just one more on the servicing side and more on the outlook. But when you look at the pipeline, like any context or color on the mix of that? Meaning is it on the passive side, the traditional alternatives, just to get some sense? And then you're maybe just -- when we think about fee rates on products, whether we're in a derisking or we eventually get to a rerisking environment, what's the, maybe the divergence on fee rates across the products? Do that, can shift thins around, both on the positive and negative side.",neutral,0.0496,0.0611,0.8892
48,Ronald Philip O’Hanley,,"Mike, it's Ron here. Let me talk about the outlook. I think the outlook is quite strong, as we've said for the reasons that we talked about. It's as much because of the pain that our clients are suffering. So the nature of the outlook is less about active versus passive because typically, it's what we get reflects what the underlying asset manager itself is managing. But what I would say is that the outlook more often than not, or the discussions more often than not include, as you'd expect, custody and fund accounting, but quite frequently, the middle office. And as we look back on many of the large deals we've done, roughly half of them, but then, middle office plus custody and accounting. And I think that reflects just the nature of these large and medium-sized asset managing firms saying, this isn't just about, am I going to shave a little bit of fee and move it over to another custodian, but more, who is able to help me improve my operating model. And so that set of discussions is rich, the pipeline is strong. Are all the discussions like to resolve in a pipeline, probably not. But I -- just on the sheer amount of activity we're encouraged by the outlook for the pipeline.",neutral,0.094,0.022,0.884
45,Eric Walter Aboaf,,"And Mike, let me just give you some of the kind of ranges on the fee rate. Our overall fee rate, if you take servicing fees divided by AUCAs, is about 1.6 basis points. But the range is actually quite large within that if you think about AUCs or because of their complexity and the bespoke nature, can be 5, 6, 7, 8 bps and that's the industry standard. ETFs are at the other edge of that, can be well below a bp or half of it. It's just -- there's a wide range of mutual funds, collected funds, institutional, retail, are all quite different. And then the European offshore centers versus onshore centers, because of the tax and the accounting complexity, have, offshore tends to be at a higher rate than onshore. And offshore's been where we've had much of the flows in Europe, right through the Luxembourg vehicles and the Irish vehicles, which is what actually went negative in the second quarter, was dead flat in the third quarter. So those are some of the -- maybe the ranges and the drivers and it's, even when I work through and try to give guidance on something like servicing fees for the fourth quarter, I mean there's a number of different considerations and which is why the results can move, even over the course of a couple of months.",neutral,0.0492,0.0954,0.8553
41,Michael Roger Carrier,,"Got it, that's helpful. And then, Eric, just real quick. It's actually a little lower. I don't know if you mentioned that, but just on the outlook, and then on the expenses, you guys mentioned where you are on Beacon, and then you mentioned the $40 million. And just wanted to get some clarity on, is that an addition? And when you see these, like revenue pressures, like where are you guys, in terms of the expense base, being maybe more a variable, universally in the past?",neutral,0.0705,0.1405,0.789
45,Eric Walter Aboaf,,"Yes, let me do those in order. First on taxes, then on expenses. On taxes, we had some discrete items, but the largest one was a true-up on the year-end 2017 tax package. If you remember, we had a charge in the fourth quarter of $250 million. There's a lot of information that's come through, some puts and takes, but we have more benefits than otherwise, as we trued up on depreciation RNV and some of the many nuances so you remember we're not finalized or hadn't come through on the rule-making and so, that true-up is worth about 3.5 points on the tax rate, roughly, and I think was obviously a positive this quarter. On expenses, I think the, we think about the expense opportunities as we covered earlier at a number of different levels, right? There was an enormous amount of continued opportunity as we continued through Beacon and standardized and simplified, and we do that at multiple levels and sometimes it's in the processing shop, sometimes it's in the IT shop so there is a whole set of, I'll call it more process engineering that we continue to do there as we continue from the learnings from Beacon into the next phase. I think the management deglaring and simplification, as Ron described, is an area of continued opportunity and that gets us a fixed cost, and we got to take out fixed cost, not just variable cost as we drive down the productivity curve. And then I think the areas of the third party or non-compensation spend, if our clients, the asset managers are under pressure and they're asking us to see how we can do a bit better for them and giving us more business as an offset, we're going back to our vendors and say, look, you've got to look upstream as well and help us deliver better for our clients and so, we're working actively, whether it's market data vendors, sub-custodial vendors, contractor vendors, IT vendors, I mean, it just goes to the long list and I'd say, every one of those are our vendors, but they're partners to us and they need to help us deliver what we need to on our productivity journey.",neutral,0.1408,0.0239,0.8353
0,Operator,,Our next question is from Mike Mayo of Wells Fargo.,neutral,0.0308,0.0381,0.9311
