Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] Your first question comes from Brennan Hawken with UBS.,neutral,0.0423,0.0297,0.928
6,Brennan Hawken,,"Eric, interested to hear a little bit more about the plan to shift up the investment and the earning asset portfolio. What types of loans are you looking to grow? And how should we think about that as far as a change, proportionally? I think it might be helpful to sort of base a little bit of that.",neutral,0.1055,0.0133,0.8812
45,Eric Walter Aboaf,,"Brennan. It's Eric. Let me describe a little bit of our intentions here. Clearly, as we enter this market with rising rates, right, it's a natural time for us to consider how much to keep in non-HQLA assets versus other interests earning assets. We've made a choice to continue to optimize that part of the balance sheet. And what you'll see us doing over time is shifting some of that into interest earning assets for clients, right? And I'll -- some of that will be lending, as you've asked about, I'll come back to that in a moment. Some of that will support the Enhanced Custody business, some of that will support our other activities. And then another portion will just we reinvested in interest earning assets that are HQLA qualifying, and thereby, balance of the balance sheet. So I think you'll see us continue to design the balance sheet in a way that supports multiple objectives. In terms of lending, our lending growth, and you see mid-teen lending growth over the last year has been consistent over the last couple of years. We lend to 40 Act Funds, we lend to the parent companies of some of our large clients, we do capital call financing for some of our private equity clients. And so, that's the kind of, I'll call it near-end lending that will be -- that'll continue to be the core of what we do. And our perspective is that some of that lending is remunerative on its own. Some of that lending is actually positive, because it gives us an extra way to interact and to connect with our clients. And that's something that they value. And sometimes actually ask for as part of the servicing mandates or others that we participate in.",neutral,0.108,0.0172,0.8747
6,Brennan Hawken,,"That makes a lot of sense actually. And it seems like a good way to expand out the relationship.  So another question on the balance sheet. And it seemed like you implied it in your prepared remarks, Eric, but please correct me if I'm wrong. It seems like the balance sheet and the average deposit balances grew here similar to the peers. But seems as though there is sustained appetite there. And so am I correct in implying that we shouldn't necessarily think about that reverting from what was a pretty strong growth rate here this quarter? And you think that, that could sustain, or at least the indication so far looks like it's pretty durable here?",positive,0.826,0.0253,0.1486
45,Eric Walter Aboaf,,"Brennan, yes, I think the way to think about our balance sheet growth is that you dial back 3 years, we needed to compress the size of our balance sheet and kind of focus of the most valuable part of the funding of the deposits that we had. And we did that like many others. I think last year, we felt like we had also seen another tick up in balances, in some currencies and some overall balances. And we felt like we had to continue to trim and make it more compact and kind of more higher NIM generating. I think we've gotten to a point over the last couple of quarters where we're comfortable with the size of our balance sheet and we've signaled, as part of the January outlook, that we're comfortable with modest growth. And so you saw a little bit of that, quarter-on-quarter. The trimming of the investment portfolio gives us an ability to do that. Deposits now in dollars, in particular, come in at healthy margins. And it's yet another way to engage with all of our clients, whether it's the asset managers, whether it's the alternative providers, whether it's some of the FX counterparties. They all value the ability to leave their cash with such a highly rated counterparty. And our perspective is, that's part of what we can do and should do. And if you come full circle, that's a good service for them and provides good earnings and earnings growth for us.",positive,0.5593,0.0238,0.4169
0,Operator,,Your next question comes from the line of Glenn Schorr with Evercore.,neutral,0.0332,0.0505,0.9163
11,Glenn Paul Schorr,,"If we could talk about the new business wins. So talk about what they're engaging you on? Is it new versus existing clients, fee rate relative to overall maybe you could go through a little bit of that?",neutral,0.0859,0.02,0.8941
47,Joseph L. Hooley,,"Sure, Glenn. This is Jay. I'll start and Eric can jump in. Obviously, an outsized quarter, this quarter for new business commitments, at the $1.3 trillion. And not surprisingly, there's a couple of big deals embedded within that. I would say, general themes are clients consolidating with fewer providers. So of the two big deals, one represented that, a global player that operates in many different geographies and chose to consolidate with State Street, which is terrific. The other big deal represented a large client that decided for the first time to outsource fund accounting and administration. Which I think just speaks to the ongoing challenge that the asset management industry is having and looking for ways to get more efficient, outsource more activities. So that represented a little bit of the outlier growth in the quarter. I would say, maybe more generally, Glenn, that the pipelines and the new business that we committed is pretty diverse. Little concentration in Europe, which continues to be a -- an outperformer in the offshore marketplace. ETFs, as a service provider to ETFs, we think we have a very differentiated proposition. So ETFs continue to be a theme. But across the geographies, well balanced. Final point I'd make before I give Eric a shot is that in the 2 big deals that we -- that were embedded in the quarter. They both went very deep in their diligence looking at, as you'd expect, State Street's capabilities. And Beacon featured very positively. As people get in and peel back the covers and understand the investments that we're making and how we view the future around consolidating back, middle, front office, it's really a differentiator. So in one of those in particular, I don't remember being examined the way we were examined by that prospective client. And the deeper they got, the better we looked. So I'd say that it's reinforcing to me, the efforts of Beacon, not just to create more efficiencies, but when clients take a look at us, they really understand that we are investing for the future. And we do have a vision about how this business is going to look over time. Eric, would you add anything?",neutral,0.1527,0.0172,0.8301
45,Eric Walter Aboaf,,"Yes, Glenn, I'd just add that, it showed some real positive momentum of the business. I'd just be careful. It's hard to model how and when that hits. Some new business comes in right away. Some of the simpler activity. Some of the more complex stuff takes time. We're not going to, in any particular quarter, give guidance as to when this stuff is going to get installed or not. I think we're just going to overdo it then. But there is a range, right? Sometimes you bring on an alternative mandate and you get 5 or 6 bps because of the fee structure. Sometimes it comes on as custody accounting administration, so you get what might be typical in terms of fee yield. And sometimes, you might just get custody because there may be other activities in discussion or possible down the road. And so you start with your foot in the door, so to speak. And that comes at a fraction of the typical or the average fee rate. So there is a mix there. I think it's nice positive momentum from a business standpoint, which makes us feel good about the progress and successes to-date.",neutral,0.0811,0.0255,0.8934
11,Glenn Paul Schorr,,"Okay. One tiny follow-up. Eric, on the balance sheet. It seems like you got more fixed rate versus floating. As rates are rising, just not as intuitive as I would have thought. Just -- I'm sure it's much more involved than that.",neutral,0.1874,0.0237,0.7889
