Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] Your first question comes from the line of Glenn Schorr with Evercore.,neutral,0.0383,0.0342,0.9275
11,Glenn Paul Schorr,,"So question on Charles River deal. With Eze Castle and Bloomberg being other big independent players, I'm curious on why timing is now for vertical integration or I don't even know if vertical is the right word, but the integration of front to middle to back. And then I'm curious on how pricing will work. Will Charles River continue to charge explicitly? Or will this be woven into the overall State Street relationship pricing?",neutral,0.0416,0.02,0.9384
47,Joseph L. Hooley,,"Yes, Glenn. This is Jay. Let me start that. And I might ask Ron to comment as well. There is a clear trend, and it's not a new trend, in the world of front, middle, back to create more integration. You mentioned Eze and Bloomberg and BlackRock. We work with BlackRock on a similar solution where we're integrating the front, middle and back office. Investment managers are under considerable pressure to get more efficient, to gain greater access to data, to do more things with a single touch. So I think this front, middle, back integration is clearly the wave of the future. And up till now, it's been -- it's all fragmented, with the custodians going into the middle office, but not all the way into the front office. You got some front-office players working with middle- and back-office players, so I think it's very clearly the direction of travel in this industry, and it will come together probably over time even more so. I think it's also true that -- we mentioned the word interoperability, which is -- we have a series of clients and now with Charles River, we have a combined series of clients that we can better link together the 3 components of the middle, front and back office. But we also will continue to work with Bloomberg, and we've got a significant partnership with BlackRock and Aladdin, where we're the largest custodian integrating the -- provider of Aladdin service. So it's going to happen in different forms. One last point I would mention is that one of the things that led us to Charles River was State Street Global Advisors, who a couple of years ago was looking to rationalize their front office, which is something that most firms are in some form of doing and landed on Charles River and that's what led us to Charles River. And SSgA will be one of the places where we'll integrate and where we'll control the front, middle and back office to create a streamline interface, which will not only create efficiencies, free up data, but give us access to the front office for the first time for some of our liquidity products and trading products. Now, would you add anything to that, Ron?",neutral,0.1315,0.0147,0.8537
48,Ronald Philip O’Hanley,,"Sure, Glenn. This is Ron. What I would add to Jay's comments are that in terms of your question on timing, it's a combination of pull from clients and where we are in our own digital and data journey. On that pull from clients, and you'd be very well aware of this, large asset managers and large asset owners that act like asset managers are operating with very complicated both technology and operation stacks. And there's a strong desire to simplify, a strong desire to get more [ strength ] for processing and a strong desire to make better use of data in a timely way, which leads to the second point in timing. As you know, we've been on this road now for a while with Beacon, and there's a lot of things that Beacon is driving. But one of the things that it's driving is our ability to take client data and present it back to the client in a highly usable form, whether to reinject it back into the investment process or analytics, et cetera. So it's this data-enabled platform that will work with Charles River, but as importantly, as Jay said, we'll interoperate with other providers is what -- I mean, not all investment managers are going to want the same thing. But the one thing they do want is some kind of platform that enables them to work with their providers of choice to deal with a number of reconciliations.",neutral,0.133,0.0145,0.8526
47,Joseph L. Hooley,,"And Glenn, let me just pick up the second question, which was about pricing. And we will keep Charles River as a stand-alone entity there -- they -- there's a convenience that they're local. They're right up the street from us. And it'll continue to be Charles River, a State Street company. And in fact, we will combine some of our existing capabilities largely in the GX world into Charles River to make sure that from a pricing standpoint that it's a distinctive set of capabilities, which will have distinctive pricing separate from our middle- and back-office capabilities.",neutral,0.1094,0.0105,0.8801
11,Glenn Paul Schorr,,"I appreciate that. That make sense to me. One last one. Eric, what cost of capital used in the IRR calculation?",neutral,0.0325,0.023,0.9445
45,Eric Walter Aboaf,,"Just typical 10% should be conservative. So we think that's appropriate for our business. And then the other important part of the model on the IRR is always the perpetual growth rate, which we tagged at 4%, which I think is a little bit on the low end of the range, but we thought when we do these kinds of deals we need to do it conservatively.",neutral,0.0787,0.0386,0.8827
0,Operator,,Your next question comes from the line of Ken Usdin with Jefferies.,neutral,0.0305,0.0382,0.9314
12,Kenneth Michael Usdin,,"A question for you just around the capital side of things here. Eric, was just wondering if you could walk us through what happens to capital ratios on a pro forma basis at closing. And just wondering, you're moving off the buyback in the [ 9.50 ] for this year. Why the decision to issue, rather than just not just buy back going forward in terms of saving that extra capital?",neutral,0.0648,0.031,0.9042
45,Eric Walter Aboaf,,"Sure. The capital ratios are actually embedded in our CCAR submission. So you can actually take the controls as a pro forma. Obviously, I think we came in a little better in the second quarter than expected and that will flow through. When we -- you can imagine this deal has been in process for a series of months and quarters that predated our CCAR submission. So as we were gearing up for the April -- the early April submission of CCAR this was a strong possibility, but by no means assured. And so we felt we should do, Ken, is to submit it as one of those strategic changes. There is a specific form in the fed filings for that. And effectively, do it on what I'll call a capital ratio neutral basis. And so that's why you see us suspend buyback plus issue some amount of common equity plus top up with preferred to get to the $2.6 billion. On a Tier 1 ratio basis, it will be neutral. On a leverage ratio basis, it will be neutral. On a CET1 ratio basis, it will be down by roughly about 50 basis points, literally because of the preferred piece in the stack.",neutral,0.0785,0.1971,0.7244
