Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] Our first question is from Alex Blostein with Goldman Sachs.,neutral,0.0405,0.0253,0.9342
4,Alexander Blostein,,"So maybe we can start with a question around asset management. I'm not sure if you can answer, but I'll give it a shot. So we obviously continue to see market speculation surrounding strategic alternatives to SSGA. We've seen that in the past as well. Ron, you've been very vocal about sort of the secular changes in the asset management industry that are sort of supporting your growth strategy on the servicing fee side, and a lot of that just emphasize the scale. So I guess with that in mind, do you think SSGA has enough scale to succeed in the marketplace today? And if there are sort of strategic alternatives that you're considering, do you need to remain a majority shareholder of any asset management kind of entity or if minority or a GB structure would make more sense? Are the capital rules just too onerous and the obstacles too high to ultimately get anything done here?",neutral,0.0666,0.0379,0.8954
48,Ronald Philip O’Hanley,,"Well, Alex, thanks and you've said a mouthful there. The -- I mean, I'll begin this by saying that we like the business, and we particularly like our business. It is continued -- its performance has continued to improve and it's now at least at average, if not above average in terms of the market and continues to grow in what are secularly growing areas, if you think about the ETF business, particularly fixed income ETFs, et cetera. So we think the business is -- it's an attractive business. It's a business that helps us strategically from a portfolio perspective and for many years now, it's been a bit of a laboratory for us to test out different things that gives us an insight into the rest of the marketplace. So our overriding goal would be to continue to participate in the business, assuming that we continue to believe that we can improve performance. I'm not going to comment on speculation other than say that it's speculation. And if we have something to talk about, we'll certainly come to you.",positive,0.6196,0.0102,0.3702
4,Alexander Blostein,,"Got it. Fair enough. Eric, maybe one follow-up for you. Just on the servicing fee side. Obviously, a really nice momentum in terms of wins. But servicing fees are flattish quarter-over-quarter and even taking into account some the currency headwinds. So it sounds like a lot of it is just timing with the next kind of 12 to 24 months. Hopefully, we'll see the benefit of the revenue on the yet to be installed business. Can you help us frame and sort of size the revenue pool attached the $2.7 trillion on yet to be installed? And then within that, maybe hit on the pricing dynamics as well. I think in your comments that the -- you continue to see kind of normal pricing headwinds in the business. I think it's been kind of in the 2% to 3% range long term. Is that sort of the headwind we're still talking about? Or has that changed?",neutral,0.1205,0.024,0.8555
45,Eric Walter Aboaf,,"Alex, let me -- thanks for the question. Let me answer them maybe in reverse order. I think we continue to see the normalized pricing headwinds in the marketplace. We feel they're well controlled. We feel like they're understandable, they're logical. And that headwind is back down to about 2%, which is the historical norm. And a lot of that is how we go to market, how we engage with clients, how we now have added more feature functionality to our offering, Alpha is a big part of that, of course. And the duration of some of these deals will, I think, help reinforce that over time. 
We are very pleased, I think, as you could expect, with the wins this quarter, last quarter or the first quarter for that matter. And they're certainly in the range of the fee rates that we have for the company. We don't -- I think we don't feel comfortable going into individual deals or individual quarters on that. But they are in that range that you see -- that you broadly see on average, and that gives us confidence that as this business gets installed, it's going to have a meaningful impact to revenues. We've been clear. We need about $1.5 billion plus of AUC/A wins. We need that at current or around the fee rates that we have creates the right amount of gross revenue wins as well, which then get implemented over time. So that's why we put that benchmark out there. 
And what I would say is, while I think we've had until this year, a couple of lighter years in terms of sales, we need to continue the momentum we've been building. And part of the reason we referenced the pipeline is we feel comfortable with the pipeline, and we see maybe not another $3.2 trillion of AUC/A wins, but at least substantial wins embedded in the pipeline for us to continue this momentum into next year.",neutral,0.2472,0.0251,0.7278
0,Operator,,"Our next question is from Brennan Hawken with UBS. Mr. Hawken, your line is open.",neutral,0.0486,0.0266,0.9248
6,Brennan Hawken,,"Sorry. I was on mute. I'd like to start maybe with BBH. Could you talk about what you would expect the impact of that acquisition could do to your asset sensitivity and how the inclusion or pro forma balance sheet would be sensitive to a 100 basis point shift in rates. And then also to help contextualize investors, Eric, you had discussed on the M&A call that the cost savings assumption is conservative. What's a historical range for the right way to think about expenses for these types of deals?",neutral,0.0681,0.0302,0.9018
45,Eric Walter Aboaf,,"Sure. Let me start on the deposit side. And then we'll leg into the other part of the P&L. And obviously, it's early with Brown Brothers Investment Services. We're now -- we've now gotten our regulatory filings in. We're obviously working through the closing process and with our continuing target, a year-end close. 
In terms of asset sensitivity, I think it's a little early to model it too finely, but I think I would say is that the asset sensitivity of the book is probably in the range of what we have at State Street just because it's similar asset management-oriented clients. They have similar expectations of deposits and deposit pricing, and I think you get similar betas and well, similar betas and adjustments overall. I think what's different, Brennan, and constructive here is because of the Brown Brothers bank's sweep program, we have more flexibility than usual to either bring in deposits at attractive rates. And so that could, in a way, enhance our asset sensitivity, though you have to be careful by the -- you have to model that in or it could let us protect the size of the balance sheet and the leverage constraint -- leverage ratio constraints that we have, which also let us adjust the amount of preferred securities that we need to run the business. 
So I'd say, overall, it's probably in the same ballpark but with an ability through the rate cycle to either add deposits and NII or to manage leverage. And I think that's a constructive program and a new functionality that they bring to us and one that will continue. 
In terms of the expense guide, I did say I was hopeful it'd be a bit on the conservative side. I think the expense guide was for a reduction of about 25%. So kind of, I think, on the lower end of what we've achieved before. I think -- but it's hard to compare to past deals too, I guess, too forcefully because every deal is different. We need to bring this business on, and I've said in the past, we've not always finished what we've started and made sure that all the integration happens and all the functionality that we bring in from an acquisition gets fully integrated and created in our own offering. 
And I think that's why it's been at the lower end of our expense savings targets. But I think there's -- we'll see. I think it's early. I think we'll be -- we'll certainly give guidance as to some of those cost estimates in January, and we'll certainly keep you posted. But we stand by the guidance. And as CFO, I'm hopeful we can -- we certainly want to meet those. And I always like to exceed where I can, but I think it's a little early to lean too far.",neutral,0.198,0.0224,0.7796
48,Ronald Philip O’Hanley,,"Brennan, it's Ron. What I would just add to that is we've emphasized about this acquisition, it is about capabilities and geographic reach and talent. So as we think about the synergies here, we're thinking about them as combined synergies, if you will. I mean there's instances where there's just some better capabilities that exist over at Brown Brothers.",neutral,0.1031,0.0188,0.8781
6,Brennan Hawken,,"Great. And then for my second question, Ron, or actually, Eric, when you provided the color on the fourth quarter expense expectation you made reference to some needs to invest and whatnot. I know it's probably early. You're probably just starting to work on the budget for 2022. But cost inflation is very much on the minds of investors. We hear about it broadly. One of your competitors at a recent conference raised the point that there would probably be some upward expense pressure in 2022. Should we begin to prepare for a bit of a lift? Is it appropriate maybe to use the fourth quarter as the jumping off point and then adjust for seasonality and then think about that in the next year? Is there just some general guiding principles you could provide to help people level set on '22?",neutral,0.0687,0.0556,0.8757
