Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,"Certainly, sir. [Operator Instructions] And we will take our first question from Glenn Schorr with Evercore.",neutral,0.0642,0.0128,0.9229
11,Glenn Paul Schorr,,"First one is a question on custody and fund administration fees. Usually, we're beating you up and saying, why didn't they grow as much as assets at this time, you had 17% growth, almost kept pace with the 21% growth in assets. So I guess the underlying question is, what's the nature of the new business that you're adding on? How’s that average fee compared to the overall average? And if there's anything else you could add on in there, that would be great because it's interesting.",neutral,0.0731,0.0299,0.8969
37,Jason Jerrome Tyler,,"Sure. Well, I'll start, and if Mike wants to jump in. In looking at what's been added on, what was interesting to me is it's a really good blend across geographies and across client channels. And so there's been good business that's been onboarded in EMEA, APAC, but also in North America. And then you look at the client channels, whether it's our traditional Institutional Investor Group, IIG, or our Fund Services group, there's been business that's been onboarded across the board. 
Interestingly, we don't look that much at kind of the average fee per the assets coming on board. We look much more at what are we doing for those clients. And so I think what jumps more to me is how we've been able to continue to build in some of the other ancillary services that we're doing for clients, things overall, like core brokerage and you see FX down mostly because of the summer dynamic, but it's up nicely over year-over-year. Mike, anything to add?",neutral,0.4431,0.0291,0.5279
42,Michael G. O’Grady,,"I would just add, Glenn, 2 points. One is that with some of the new business that came online during the quarter, it was -- as Jason mentioned, in North America, it was in fund services and specifically fund administration plus other services related to that. So think about those as kind of full-service clients, to your point, where per dollar of assets is going to be higher. So good client wins on that front. 
And then the second thing is that we also get growth through the, I'll say, success and growth of our clients. And we've seen that particularly in the alternative assets area where they've had good flows and good appreciation and that has flowed through to some of the increase in fees that you've seen for us.",positive,0.5647,0.0219,0.4134
11,Glenn Paul Schorr,,"That makes a lot of sense. Maybe just a quick follow-up. Now that you mentioned the alternative world. Obviously, it's a big push and ongoing momentum in the high net worth individuals, increasing their allocations to alts. We've seen that in a bunch of the big broker dealers. We've seen the alts getting success in distributing their product. You have a big Wealth Management platform. Can you just talk to us about where you're at in terms of that evolution?",neutral,0.3327,0.0121,0.6552
42,Michael G. O’Grady,,"So strategically, we see that as -- it's been successful, to your point, Glenn, but still has a big opportunity for us across the company, so meaning each of our businesses. And with each of those, I would say, we are trying to provide more in the way of services around that. So within Asset Management, our 50 South business is completely focused on providing alternative solutions for our -- both Wealth Management clients, but also institutional clients. 
Certainly, within asset servicing, I mentioned there a little bit alternative asset managers. As you know, we have a relatively meaningful business in hedge funds. With hedge funds, we're looking to expand that more to private capital where, again, we have a strong client base but looking to grow that faster. 
And then also within Wealth Management, if you just look at the asset allocation of our Wealth Management clients. At this point, it would indicate that overall, their allocation to alternatives should be higher over time. And so how can we provide that? We have some solutions on our platform in addition to 50 South, where they can invest directly in alternative funds. But we believe that there's more we can do across the spectrum of clients that we have.",neutral,0.2964,0.0096,0.6941
0,Operator,,Your next question will come from the line of Steven Chubak with Wolfe Research.,neutral,0.0301,0.0395,0.9304
27,Steven Joseph Chubak,,"So just wanted to start off with a question on organic growth, and maybe specific to the Wealth Management segment. Some of your peers have been citing that flow rates have been running hot, expecting some moderation or normalization in the coming quarters. And was hoping you could speak to where organic growth within the wealth segment is running today? And what you believe is a sustainable flow rate for that business longer term?",neutral,0.1305,0.0224,0.8471
37,Jason Jerrome Tyler,,"Well, the -- I'd start with separating the regions from GFO. And in general, over the last several years, the GFO business, which obviously is -- for people that are less familiar than you are, Steve, that serves the very upper end of our market, clients with dedicated family offices. And we think that that matches our brand particularly well. And we've seen strong growth there on a consistent basis. And so within the wealth segment, that's where we've seen higher levels. 
And then I think progressively, the -- in general, the higher the client base in terms of assets, that's where we've done well. And so that's been a continued theme for us. And as we look year-over-year, there's -- we've always talked about the fact that wealth will be lower organic growth relative to C&IS through a cycle, but still positive, and that's what we've seen even if we look year-over-year.",positive,0.5652,0.0689,0.3659
42,Michael G. O’Grady,,"I would just add, there's also a tremendous amount of activity right now, which difficult to predict how that will continue. But when you think about family-owned businesses and other liquidity events for business owners, that wealth creation, where it goes from a business to being liquid wealth creates the opportunity for us to work with those clients in a different way. And so there's been a high level of activity on that front. And we'll see what happens through the end of the year here, potential tax changes, things like that that generally creates opportunity for us.",neutral,0.3131,0.0198,0.6671
