Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] Your first question comes from Alex Blostein with Goldman Sachs.,neutral,0.0461,0.0236,0.9303
4,Alexander Blostein,,"Eric, I guess first question maybe around deposits. So below March levels, but above, I guess, you said fourth quarter, obviously, it's a really wide spread there. So maybe just give us a flavor for where deposits currently stay than in April, sort of on average. And then importantly, as you guys think about the capacity to absorb any additional deposits or sustain the current levels, how should we think of that with respect to your capital leverage ratios? How much lower you guys would be able to take that?",neutral,0.0877,0.0242,0.8881
45,Eric Walter Aboaf,,"Alex, it's Eric. Let me start on the deposits and just give you a little bit of texture on the trends because I think that, that would help you. And obviously, the deposit levels move quite a bit. If you recall, back in fourth quarter, our deposit levels were about $165 billion in aggregate. And in January and February, they were literally just spot on to those averages. What started to change was the surge we saw at the beginning of March. And so if we just think about the first half of March, we're running at about $185 billion of average total deposits. The second half of March spiked to $235 billion, and that, together, is what got us to a -- drove the higher averages for the quarter. And I think you saw our end-of-period print was north of $250 billion. And we literally operated at that level of deposits for about a week at the very end of the quarter. 
In terms of today, they've been running somewhere around $200 billion, $210 billion, so still at hefty and, I'll call, kind of risk-off levels. We're seeing that flight to quality, and we're certainly there to support our clients. We do expect them to ebb down. And I think the question is, what's the pace of that? Do we get a resurgence or not? But there's a range of scenarios. What I would say is that the deposits now are a facilitation, a way for us to facilitate the needs of our clients, right? We're there for them on overdrafts. We're there for them on deposits. We're there for them on repo. We're there for them on supporting them at the Fed facilities. And I think we're delighted to do that as much as possible. 
In terms of the capacity, as I said in my prepared remarks, I think we've got ample capacity at these levels of deposits to support our clients. You see our capital ratios, whether it's the SLR, post the April 1 change is quite high. And that can -- that's at -- on a reported -- on the new basis, we're at 7% against the 5% level. You see Tier 1 leverage. We still ran well this quarter, and that's against a 4% minimum. So there's certainly some range. There's not unlimited range, but our perspective is that if deposits stay in the asset levels that they are at today, the kind of $200 billion to $210 billion, that's quite comfortable for us. And we're here to do what we need to for our clients.",neutral,0.1714,0.0398,0.7888
4,Alexander Blostein,,"Got it. That's helpful detail. And then my second question is around CRD. So revenue is about $100 million in the first quarter. That's up only 1%, I guess, year-over-year. I think that business has been growing in the kind of high single-digit range, and you guys are, obviously, hoping to increase that further. So is that sort of the impact of COVID-19 already playing out in the first quarter results? And that's really kind of the slowdown? Or is there something else going on? And I guess, as you look at the pipeline and the front-to-back wins that you guys have been highlighting over the last couple of quarters, any way to help us frame kind of the revenue backlog in that part of the business in timing to recognize it? Understanding that, obviously, the current events could make -- move that timing up and down, but just hoping to get some flavor there.",neutral,0.1782,0.0459,0.7759
48,Ronald Philip O’Hanley,,"Alex, let me start on that, and then I'll turn it over to Eric. We remain very pleased with the impact that CRD is having in our -- on our business. The front-to-back pipeline continues to grow. And it's having CRD as part of that toolbox, if you will. And as I've mentioned before, in some cases, we don't end up, in the end, with a full front to back, but we end up with a built out relationship or even a relationship that we didn't have before. For example, the one front-to-back win that we had this quarter -- that we announced this quarter, it was not even an existing client of either CRD or State Street. So from an overall enhanced State Street value proposition, that's working well. As Eric noted, the reported revenues are very, very sensitive to the accounting rules and the accounting treatment. And we did -- it's very sensitive to when we're delivering things and if delivery gets changed or if the contours of something gets changed, it does affect the timing of reported revenue. So strategically, this remains a very important and integral business for us. It's driving a lot of new activity. It's driving activity into the profitable back office for us. So we remain unchanged, and it's important to us strategically. And Eric can talk about the actual financial impact that you're -- in your question.",neutral,0.1249,0.0173,0.8579
45,Eric Walter Aboaf,,"Sure. Alex, it's Eric. So the quarterly revenues are always lumpy, and I'll just remind you that, for a midsized client, will bring in when it's on an on-premise basis, potentially $5 million, $10 million in a potential installation when it goes live. The smaller clients, obviously, are $1 million, $2 million, $3 million. And so you can see on a base of $100 million, you've got -- we could see big swings in growth rates, positive or negative. So I wouldn't read too much into that. What we have done is started to think through the likely revenues for the business this year. And this business, in contrast to our servicing fee business, has more on-site kind of work that needs to be done. If there's on-site sort of co-development to integrate our platform with an asset managers, there's professional services billings that also go with that. So between the professional services billings just being slowed down with work from home and then the go-live dates likely to be pushed out, I don't think there'll be -- we don't expect them to not be there, but we do expect some lengthening of those go-live dates. 
We're now looking at revenue growth at about 5%, 6%. We said mid-single digits as opposed to the low double-digits that we had expected this year. And we think that's mostly going to be around timing as opposed to underlying performance. The pipeline in CRD specifically is healthy. It's continued at the levels that it had been just a few months ago. And the interest in securing mandates from our clients, we think, it's actually as strong as ever.",neutral,0.3701,0.0428,0.5871
0,Operator,,Next question comes from Glenn Schorr with Evercore.,neutral,0.0325,0.0784,0.8891
11,Glenn Paul Schorr,,"Quick question on the loan book. So I heard you loud and clear. Thank you on -- what the environment you underwrote to and what it could be in a worse environment in second quarter. So it's -- I'm trying to think through, if you look at the composition of your loan book, fund finance and overdrafts, they don't scare me much. And my gut is, is not much of the reserves are focused on that. So is it correct to say that most of the reserving goes towards the $4 billion levered loans and the $2 billion commercial real estate? And I'm just curious if you can contextualize a little bit more about quality of those portfolios because what you said looks good, but $36 million, $50 million, it starts adding up in terms of just reserving. That's all.",neutral,0.0577,0.0396,0.9027
45,Eric Walter Aboaf,,"Glenn, it's Eric. I think you've got the right frame of mind on the loan book. This is a modest-sized loan book, which is 10% of our total assets. And it's pretty diversified both across categories and then within categories. So fund finance, as you mentioned, is primarily capital call finance loans, with recourse to some of the largest [ in both ] premier investors in the world, where -- that's a pretty attractive business area for us and one that's grown nicely. Leverage loans is an area that we -- obviously, in this environment, we'll spend a little extra time on, I'll come back and talk about that in a moment. And then commercial real estate overdraft munis are pretty straightforward. You are right to hypothesize that more than a majority of the reserves for our book is for the leverage loan book. And the reason we're reasonably comfortable with this book -- not to say that things won't happen on an individual name here or there, it's that it tends to be an upmarket book. Average rating is about BB as opposed to the average in the index is single B. And it's -- literally, the center of gravity is quite different. We've been tracking the market prices for this book. This book tends to have market prices as we've seen some change in the market to be 6, 7 points better than the typical -- than the average leverage loan index. So it's performed well so far, and it's pretty well diversified. There aren't any particularly unusual exposures. There's not much oil and gas in it. So we're -- we think it'll operate well during this time period. But I guess at the end of the day, it's a relatively high grade version of leverage lending, and it's only $4 billion. And so we think it's -- it'll perform well and will just be a piece of the broader picture for the company.",neutral,0.1883,0.0162,0.7955
11,Glenn Paul Schorr,,"Cool. I appreciate the perspective. One follow-up on just NII overall. So keeping it at down 10% as the thought process for the year, but deposit book is a lot more. I'm just curious, a lot of the deposits come in, in noninterest bearing. And so we'll see how long they sit there, but they're going to hang out for a little while, at least. I'm just curious -- I know rates stink, but we knew the rates were going to stink. I'm curious why NII, with a greater deposit base, wouldn't be a little bit less bad.",neutral,0.0655,0.1781,0.7564
45,Eric Walter Aboaf,,"Glenn, it's Eric. I think you said it right. I won't repeat the 5-letter word you used. But prevailing interest rates at the Central Bank, if you think of IOER as a benchmark, are remarkably low, right? They're at 10 basis points. So if you think about it, whether we take in a deposit at 0 or take in a deposit at 1, there's very little spread there. And so the value of the deposits, while they're there for -- they're there on our balance sheet, and we can lend against them. We could use them to support our other books. They're transient, by and large, and the value is small relative to what it's been. If you think back to the first quarter, on average, first quarter deposits were worth roughly 100 basis points. Just think about the cost of funds versus the IOER rate. In the second quarter, we expect deposits across the spectrum to be worth a fraction that closer to 10 basis points. So it's just been an order of magnitude difference. And so while we'll have -- we may have a surge or higher levels of deposits, it will not be particularly renumerative this time around.",neutral,0.0843,0.0587,0.857
0,Operator,,Your next question comes from Brennan Hawken with UBS.,neutral,0.0352,0.0614,0.9034
6,Brennan Hawken,,"Just wanted to dig in a little bit on your expectation on trading revenue. I know you referenced, Eric, that you expect it to subside. But can you help us with magnitude? How should we think about the potential decline from what you did in 1Q? Are you really just sort of expecting it to revert back to what we saw kind of like last year run rate? Or how should we calibrate? And what should we watch for as the year progresses?",negative,0.0726,0.5434,0.384
45,Eric Walter Aboaf,,"Brennan, that's a really good question and a real hard one to answer with any conviction. But let me share with you how we're thinking about it from a forecasting standpoint and then some of the possibilities. From a forecasting standpoint, our view is, by May and June, absent any other dramatic changes to the environment, the FX volumes will normalize back to what they were precrisis. And then that those levels, precrisis, will be what we should expect in third quarter and fourth quarter. 
Now I'm saying all that assuming that we have stability in equity markets, bond markets, global markets, and that's hard to predict. And obviously, any further deterioration of the health situation or the economic situation is going to push us right back to where we were. So -- and we're not hoping for that. We're hoping just for the opposite, for the quieting of the enormous disruption that we've seen. 
All that said, there is a range of outcomes here, not just from the pandemic and its economic impact on markets like we saw in March. If we have a repeat of that in a coming month, and we could see some higher volumes again. But there's also a set of -- if you think about the rest of the year set of events, right? We've got Brexit continuing in some ways. We've got U.S. elections. We've got a series of different elements, I think, political, economic, global. World trade's going to come back at some point, and we'll have -- we may have tensions there. And so it's hard for me to really predict. And so we tend to try to be careful with our forecast in FX, in particular, knowing that there certainly could be some upside. But I think we'll all see it when it happens and can probably factor that in.",neutral,0.1219,0.0724,0.8057
6,Brennan Hawken,,"Okay. Okay, great. And then circling back as a follow-up to one of Glenn's questions on the loan book. The 2 biggest pieces are the fund finance and overdraft. Can you talk about any exposures that you might have in the fund finance book to mortgage REITS? What in that book makes you or your risk managers nervous when they go to sleep at night? And obviously it's not -- when we go into a market like this, it's not necessarily the stuff you always think that you need to worry about. Sometimes you get hit by surprise. So how can we -- how is it that you think about that book? How is it that you risk manage? And how do you ensure that we don't end up in a situation similar to what we had to a cycle where what we thought was good, like with the liquidity backstops for the asset-backed commercial paper conduits, all of a sudden have become assets that end up coming back on the balance sheet and big headache to deal with?",neutral,0.0347,0.0971,0.8682
