Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] We'll go first to Alex Blostein with Goldman Sachs.,neutral,0.036,0.0195,0.9446
4,Alexander Blostein,,"I guess, my first question is related to money market funds. I'm curious if you guys can give us your latest thoughts on outlook for money market fee waivers. It doesn't look like there's really anything in the quarter so far, but clearly, rates have come down quite meaningfully. So to frame it, maybe as we think about the current prevailing market rate and second quarter money market fund balances, if you were to kind of go through the repricing mechanism, can you give us a sense what the few areas could be as we look out over the next few quarters?",negative,0.0301,0.5318,0.4381
38,Michael G. O’Grady,,"Sure, Alex. So first of all, you're right, the quarter doesn't have a lot. And so let me give you a couple of facts, and then I'll get to what the outlook could look like. So first of all, in second quarter, waivers were less than $0.5 million. As we think about the current run rate as we sit today, we're about $2.5 million a quarter. That said, we're going to start to see this ramp a little bit as the portfolio gets repriced. And so as we look out to the end of fourth quarter and even into next year, assuming rates stay the way they are today, we could see waivers getting in the $20 million to $30 million a quarter range. Now those are the facts. I also want to just provide a little bit of kind of significant framework to your question about how people should think about it. We've got a lot of growth in the money market fund business, obviously. We talked about that earlier. And even if you look at the treasury fund, that's among the top 3 in size and investment returns in the universe. It's grown from -- it was at $55 billion at year-end, and it's about $90 billion today overall. 
Overall, the complex has about 30 funds, and they totaled $275 billion to $300 billion in aggregate. That whole complex is geared towards the very institutional and high net worth client base. That's very important to realize because it means the pricing on average is lower than a retail complex. That complex of funds has a fee rate ranging, in general, think about 15 to 20 basis points. There are exceptions on either side, but that's where the bulk of the assets are. 
If I take those 30 funds and boil it down to the ones that are most likely to have waivers, there's really a handful or half a dozen funds that have both large AUM but also have yields that are within 10 to 15 basis points of the fees. Those handful of funds total $125 billion, plus or minus. The gross yield on those funds is about 30 basis points, and the stated fee on them, probably 20 basis points. Now each one of those strategies is different in expected yields and fees. And so that's just a high level guide to give you a sense of how the overall complex might come into fee waiver mode as they reprice the portfolio. But that's all given 2 caveats: one, the existing yield curve stays the way it is; and secondly, there are times when we will do promotional pricing in some of those funds. The analysis I just went through with you excludes that. This is purely waivers based on yield curve coming down.",neutral,0.0466,0.0533,0.9001
4,Alexander Blostein,,"Great. That's a super helpful remark. And just I guess to clarify, the $20 million to $30 million that you mentioned, that's a gross revenue impact. Are there any expense offset that are kind of more directly related to that before you guys think in any action from an expense perspective that we should be mindful as well? Or the revenue impact is pretty much the pretax impact?",neutral,0.0497,0.065,0.8853
38,Michael G. O’Grady,,"Super minor. Super minor. You should really think about that, that gross impact is being pretty full.",neutral,0.0463,0.3976,0.5561
4,Alexander Blostein,,"Great. Second question around NIR, and again, I appreciate the guidance for the third quarter. Given the short-term nature of Northern's balance sheet, I'm just curious to think about how the trajectory could evolve from there. So if most of the repricing can be done sort of in Q3, so that should really be pretty close to trough NIR for the business? Or you guys think there is incremental pressure beyond that?",neutral,0.152,0.027,0.821
37,Jason Jerrome Tyler,,"Sure. So on provision in general, actually, let me give a couple of numbers, and then I actually think it'd be helpful to provide a sense of kind of the process because I think that's important. The good and bad of CECL is that it's a very forward-looking mechanism. And so let's try to separate the credit results from the most factual to the ones that are more forecast dependent. 
So let's start on the factual side. And on the extreme, you'd just say, we're going to look at charge-offs. And we had $2.6 million in net recovery in the quarter, so charge-offs were actually benefited $2.6 million. If you come in from that spectrum, the next thing you'd look at from a quantitative-only factor basis would be what a nonperformings look like. And even there, nonperformings were down $4 million in the quarter, and they currently are less than $100 million on a 35 -- $30 billion, $35 billion loan portfolio, so it's just 30 basis points of loans. 
And then next, even look at delinquencies and delinquencies in the period were actually down. And so all of the factors that are most quantitative-only are all in very good shape. But then you start to look further down the spectrum, what are the qualitative-related factors? And what drove our increase in provision, in our overall provision for the quarter were really 2 big factors: one, downgrades in the portfolio, that added about $40 million to the reserve; and then secondly, the macro scenarios, which added $20 million to $25 million. And so all of the increase that we've had is related to more of these qualitative factors. And even the downgrades, our instances where our credit team is looking and trying to be forward-looking about organizations, industries dynamics that they think are going to reflect credit quality. So those -- that's a background on how the provision number wound up. 
But Lauren, you spend a lot of time with them, why don't you give 30 seconds on governance and process.",neutral,0.0669,0.1113,0.8218
41,Lauren E. Allnutt,,"Sure, Jason. The provision methodology goes through a very robust governance process, which builds on the best practices that we've developed and other internal forecasting exercises. Governance covers everything from the data that is used to the validation of models, to the forecast of functions, to the ultimate provision output. 
There are many levels of review and challenge throughout the quarterly process with participation from multiple disciplines around the company such as economic research, credit risk, treasury, foreign exchange controllers and expertise of our business units. So we've fortunately had ample opportunity to pressure test this process over the last 2 quarters, and we feel confident that the governance is robust, and produces a reserve that is not only well supported but also responsive to the change in economic environment.",positive,0.5785,0.0103,0.4112
0,Operator,,We'll go next to Ken Usdin with Jefferies.,neutral,0.0315,0.0212,0.9472
12,Kenneth Michael Usdin,,"Jason, question on net interest income. So understanding the reset of LIBOR into the third quarter and the guidance that you gave, can you give us a sense of whether or not third quarter gets it towards stabilization of NII? And how -- if rates hold similar from here, do you have any thoughts on how third to fourth would look?",neutral,0.1031,0.0193,0.8776
37,Jason Jerrome Tyler,,"Sure. We have looked at that, frankly, closely. And the answer is it does get us very, very close to flattening out. And yes. So let me -- I'll just provide a couple of thoughts to give you a little bit more color on that guide. If we take the $380 million that we announced and the 13% to 16% down, it gives you kind of a $50 million to $60 million down. I think it's important for people to realize how much LIBOR has come down. In first quarter, it averaged 1.39%; in April, it was 69 basis points; in May, it was 19 basis points; in June, it averaged 18 basis points, so really flattening out. And as of today, it's kind of at that 18 basis point level as we sit mid-July. And so it's very much flattened out at 18. But then you got to compare that to what the average was across second quarter. And the average across second quarter was 36 basis points. And so you just think about a loan portfolio of $33 billion, $35 billion, we're assuming some of that comes out. And we've already seen -- you can see from the average that's in the release and the period end. And I can tell you, today, we're sitting just under $34 billion in loans. And so if we come down a little bit more, we might see $2 billion, $2.5 billion, maybe $3 billion in loan decline. You take an 18 point -- 18 basis point differential between second quarter and third quarter on that, and that, in and of itself, is going to get you over $10 million in the $15 million decline. And then you start to look at just the impact of volume coming down 10% rates, in itself, again, 10%. And then -- so just in the loan book, you'd end up with $20 billion -- $20 million in decline. 
And then you got to look at the securities book, and there, it's -- you got $50 billion to $55 billion in securities that are repricing. And the dynamic here that you're getting at is that a lot of the repricing is actually starting to happen now. We're experiencing it now, and we expect it less going forward. And so we think third quarter is going to be the significant decline, and then we should start to see very, very much a level off, maybe not 100%, but very close to fully leveled off going forward from there.",negative,0.0389,0.5642,0.3969
12,Kenneth Michael Usdin,,"Okay. And on the expense side, with the decline in NII and then the fee waivers coming, that's a lot of kind of high-margin revenues that won't be around next year on a run rate basis. You guys have done a good job getting the cost growth rate down to 3%. But how do you think about the dynamic, not so much in operating leverage, but just about absolute cost levels and cost growth, and what levers are there to pull? How you're thinking about that as well?",neutral,0.138,0.2104,0.6516
37,Jason Jerrome Tyler,,"Sure. So maybe looking at Page 7 of the release, to kind of -- it's where I always go to just think about how things are kind of moving. And if you look at that, first of all, you get a sense into your point, things have, on an aggregate level, leveled off at 3%. 
I will say, in general, as you know, we went through a very full replan that stripped out, call it, around $50 million in expenses, just to be open about it. And some of that was predictable from the macro environment, but some of it wasn't. We then went through a full capital investment replan. And then finally, just this past week, we reviewed with our board a strategic replan, a strategic plan replan. And so we're taking this environment extremely seriously. And the value for spend, we hit it. The $250 million target was reached, but the foundations of that are far from over. We're talking about it all the time. It's very much embedded culturally. And if you were here, I think you'd get a sense that the priorities here around first in this resiliency mode that Mike talked about, it's safety to resilience and preparation in support of clients. 
And then third, the expense discipline. So you look at Page 7 of the release and it details the NIE and you can see how a lot of these line items have flattened out. Even comp, which is down a lot, you take out the equity incentives from first quarter, offset by base pay adjustment, that line item flattening. And employee benefits, you see across the board, some leveling in these areas. And all I can say is, at this point, just laser focus on it. Value for spend has not stopped, and we understand that in this environment, organic revenue growth is going to be -- it's going to be hard. It's -- money in motion is less. There are less RFPs that are going to be tossed into the environment. And so we have to ensure we're focusing on a laser-like fashion on expenses.",neutral,0.1103,0.1097,0.7799
0,Operator,,We'll go to the next to Mike Carrier with Bank of America.,neutral,0.0462,0.0138,0.94
41,Michael Roger Carrier,,"I mean just on the -- given the COVID environment and the work from home, just trying to get some color on the impact that it's having on client activity. Obviously, transactional activity is strong. But more in terms of new business, you mean if you're seeing significant delays or the pipeline is still building and it's just like kind of prolonged implementations. Just trying to get a sense on how much of the drag the environment is creating on the new business?",neutral,0.0592,0.1171,0.8236
37,Jason Jerrome Tyler,,"Sure. And maybe I'll start with a couple of headlines and then it'd be really good to hear from Mike on this. So clearly, on -- if I just split it on the wealth side, lost business is down. And I think that's really important to realize. Not that it was ever large, but it just gives a reflection that everything we've done, engagement we've had with clients has cemented relationships. They're doing weekly online client events that are called Insights. Goals-driven wealth management is a great technology to be able to engage with clients, very customized approach in live time, on video and it's going well. 
If I give just 1 anecdotal advice, I was talking to the head of our central region last night, and he was talking about this ultra-high net worth client that has a split relationship with us and one other institution. They had a session with him to explore how to take advantage of low market values and low interest rates. They worked a very complex but unique wealth transfer opportunity, with his kids and grandchildren. He executed it, he was thrilled. He's consolidated his whole relationship now at Northern because he feels like we're the trusted adviser and he wants us to have a better lens into this whole financial picture. 
And then on the C&IS side, we mentioned really early, even things like integrated trading solutions starting to come on board. Pete Cherecwich talked about 10 onboardings, 10 new wins just in that environment. And so some good news there, but also some caution about what the future holds in terms of RFPs. Mike?",neutral,0.1658,0.013,0.8212
