Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] We have our first question from Michael Carrier with Bank of America.,neutral,0.0621,0.0175,0.9204
41,Michael Roger Carrier,,"Biff, so my first question, just on the C&IS, I guess the assets and then the fund administration and investment management revenues. Like when I look sequentially, it just seems like when we look at the market trends, whether it's end of period, average and lag, it still seems like the growth rates, there's something else that's off. And I understand the FX, too, but when we look at the markets, we usually include those in the market returns. So I'm just trying to understand, on a sequential basis, like was there anything else that was impacting the growth rate, both in the custody and fund administration and investment management? Because both came in lighter relative to sort of the market expectations.",neutral,0.0415,0.1232,0.8353
35,Stephen Biff Bowman,,"Yes. So let me walk you through. There was a sequential decline, as you pointed out, and I'll try to add color to that. If we look, we were down about $11 million sequentially. About half of that, about $6 million of that was securities lending fees, which have, as you know, some sequential between the second and third quarter, some seasonality. That was driven, really, by lower volumes, lower borrower demand, particularly in global equities. And the spreads tightened as we saw versus LIBOR in that. Then you get to investment management fees. They were also down sequentially about $4 million -- a little over $4 million. About half of that decline was driven by what I would say there were some outflows and modest repricing captured in that line. So that drove some of that, along with we had a -- about half of that $4 million was from a net-to-gross true-up in the second quarter, so a couple million dollars from that, that we  -- when we lap it sequentially, it creates some of the variance. And then you get to the custody and fund administration fees and the growth rate there or lack of growth rate there. There was some currency translation, as you put out. But I think it's important to remember that transaction volumes are also a factor in this line item. And somewhere between 20% to 25% of our C&IS custody and fund administration fees are really driven by transaction volumes. They're not driven by market levels. So that was an important driver in the decline there. As it relates to growth in the business or organic growth in the business, I'd like to bring this point out. I think that when we look at organic growth in our businesses, we like to look at it on a year-to-date or over longer periods of time. And when we look at where we are through 3 quarters of this year, we're in the range that we've discussed with you around the organic growth rates in our businesses, and we talked about that being in the 4% to 5% range as a firm. We're in that year-to-date. In quarter, in any given quarter, we could be slightly lower than that. In this quarter, we were slightly lower than that, and particularly, in the C&IS business, we were below their trend rates. That being said, as we look out into the fourth quarter, where we have known new business implementations both in our pipeline and known new business implementations, we still feel very good about getting to that historical organic growth rate that we've talked to you about. In any given quarter, that could potentially drive the fees going directionally a different way. But we feel good about what we know in the fourth quarter. Some implementations, particularly in the C&IS business, can be pushed from quarter to quarter, and that can cause a little bit of fluctuation in any one given quarter. But we still, like I said, feel good about the year's view of the organic growth rate in both of our businesses, quite frankly.",negative,0.0437,0.5667,0.3896
41,Michael Roger Carrier,,"Okay. And then just a follow-up. Just on the net interest revenue, you mentioned the $17 million, I think, that was included as a headwind given the swap activity. I guess just when we think about going forward, any way to think about like how much of that activity will continue? 
And then given the reduction that you saw on the deposit side, your comments on the growth organically, just any kind of outlook in terms of how we should be thinking about the balance sheet going forward.",neutral,0.1301,0.3104,0.5595
35,Stephen Biff Bowman,,"Okay. So a couple of questions in there, right? I've got a balance sheet question and then the FX trade. So let me -- on the FX trade, as we pointed out, it was $19 million of additional FX in the quarter but with a $17 million net interest income give-up in the quarter. One of the ways to look at this is the...",neutral,0.0901,0.1145,0.7953
34,Mark M. Bette,,3-month cross currency. The U.S. dollar-euro swap is one that you can look at because euro is an area where we have been doing these trades during this quarter.,neutral,0.0919,0.0189,0.8892
35,Stephen Biff Bowman,,"Yes. So if you go on to Bloomberg, you can look at that and pull that up, and if that spread narrows, that trade becomes -- there's more NII give-up and less FX spread over that. So that's one way on that line item. We will continue to look at that and determine if it's in the best interest of our shareholders to leave that trade on or not, and we just have to look at market trends and where we are. So far, in the quarter, that trade, particularly euros versus dollars, is still profitable for our shareholders, and that's what we'd see if you looked at it on the Bloomberg terminal.",neutral,0.1129,0.0281,0.8589
34,Mark M. Bette,,"And that's something, Mike, that we'll look to give an update on as we get later into the quarter and we have an opportunity.",neutral,0.2297,0.0104,0.7599
35,Stephen Biff Bowman,,"In terms of the second part of your question, which is probably getting to what others would say around the balance sheet. What I would say on the balance sheet is this. We certainly continue to monitor the noninterest-bearing deposits and have regular dialogues with our clients. You saw the $2 billion or so that came off of our balance sheet in noninterest-bearing deposits in the quarter. We provide them with a number of solutions for their liquidity needs, whether that's on-balance sheet, off-balance sheet, et cetera. As far as the declines we saw this quarter on that $2 billion, about 40% of that decline was within the category that we've discussed before here, which represents mainly from our fund services business. And these would be asset managers and hedge funds, et cetera. This is also the category that we saw the most declines in when you think back to the second quarter and third quarter of 2017. What we do believe is that most of what remains within that category is now just under $5 billion -- which is now just under $5 billion, is that there is -- they're there for day-to-day operational needs, that we are actually seeing the interest rate sensitivity in that bucket. Most of those clients, we think the balances that stay with us are there for operational needs, so i.e. we have seen much of the rundown in that bucket that we think we would see. If you look at the remainder of where that $2 billion went, the other part of the $2 billion was split, really, between 2 categories. The first was what I would say is our global institutional asset servicing business or kind of BAU custody business. And I think those deposits can ebb and flow from a quarter-to-quarter basis, depending on our clients' cash and capital deployments. They're just putting it to work as a part of their regular BAU, business-as-usual, dealings. We see this kind of fluctuation on a regular basis. And then the last portion of that $2 billion was really more around our treasury management or commercial DDA-type accounts. And that's quite transactional in nature. And so we can see that kind of volatility to that was a little bit more pronounced than we would normally see, but it was a little bit more in the commercial DDA bucket.",neutral,0.054,0.2599,0.6861
0,Operator,,We'll take our next question from Ken Usdin with Jefferies.,neutral,0.0358,0.0298,0.9343
