Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] And our first question will come from Brennan Hawken with UBS.,neutral,0.0397,0.0215,0.9388
6,Brennan Hawken,,"Dermot, I'd like to start with which you just touched on, the unchanged NII outlook. Curious what you're seeing as far as deposit cost pressure. We've begun to see that emerge. There are peer firms of Bank of New York's that have flagged some upward pressure in the back book. How is it that you are able to avoid these pressures and keep on your NII outlook that you had provided earlier?",neutral,0.3218,0.1146,0.5636
28,Dermot William McDonogh,,"Thanks for the question, Brennan. So I will accept the fact that the pressures are there, but I think the team is doing a great job managing both sides of the balance sheet in a very dynamic environment. So if we kind of look at the first half of the year, I think we're very pleased with where we've come out in the first half of the year and feel we're on a very good footing for the back half of the year. In January, when we spoke to you, we kind of gave a guidance of 20% and that was with a mid-single-digit decline in deposits over the course of the year. 
If you reflect on the 2 quarters just behind us, we had elevated deposits in Q1 on the back of uncertainty around regional banks. We had elevated deposits in Q2 on debt ceiling, which really speaks to the strength of our balance sheet and the strength of our franchise and clients looking to use us in times of uncertainty. 
Now when you look to the back half of the year and our average deposits in Q2 were around $277 billion, up 1% sequentially. We do expect this growth to moderate in the back half of the year, and we do expect declines in our balances as a result of the Treasury issuance, which I think is going to be announced in August in terms of what they're going to do between bills and coupon payments. And the interplay between QT, RRP and bank reserves is something that we're all watching carefully. 
So we do expect our balances to go down to mid- to high single digits from here. But when we reflect back and do the bottoms-up, top-down and talk to clients and see what's happening in the marketplace, we come back to the same place as where we started at the beginning of the year in terms of our overall feel good about the guidance of 20%. 
And specifically to your point on deposit costs, look, our client base, unlike others, is largely institutional. And our betas are in the mid- to high 70s. We feel our book is kind of -- we passed on the rate rises to our clients over the last 1.5 years. So we feel pretty good about where the book is. 
We price competitively. Clients come to us not just for deposits. They come for a broad range of goods and services, and deposits are part of our overall product mix. So we feel very good about where the book is and where the cost is. Notwithstanding, there are pressures given the higher for longer rate environment and people looking to optimize their net interest income. So that's it.",neutral,0.4118,0.0805,0.5077
6,Brennan Hawken,,That's very helpful. I appreciate that. And so switching gears a little bit on the fee revenue side. This was a pretty good outcome for you guys here this quarter. How should we be thinking about jumping off into the next quarter? Is there anywhere in particular where you would flag some adjustments that we should be making to the baseline? Or is this a fair way to think about it?,neutral,0.1291,0.0338,0.8371
28,Dermot William McDonogh,,"So as it relates to fees, Brennan, look, I think when I look across the various businesses and the feedback that we're getting from clients and when I talk to our teams, our backlogs are good. We're winning our fair share of deals. 
I have to say the enthusiasm and the energy of the team when they came back from the INSITE conference having launched the Wove product gives us great optimism about the future and what we can do for our clients. So overall, I would say our backlog is good in a very uncertain environment. We're winning our share. And our yet to be installed book of business in Asset Servicing is healthy and strong.",positive,0.8576,0.0112,0.1312
0,Operator,,And our next question will come from Alex Blostein with Goldman Sachs.,neutral,0.0421,0.0244,0.9335
4,Alexander Blostein,,"Just a quick follow-up first maybe around the deposit discussion. So Dermot, if I hear you correctly, no kind of catch-up from the back book that you expect to see in your deposit pricing for the rest of the year. But I guess, if we look at the deposit beta over the course of this quarter, it looks like it was pretty close to 100% on a currency adjusted basis. Maybe help us break down the deposit cost in U.S. and non-U.S. and maybe the type of -- what kind of deposit pressure and client conversations are you seeing in the kind of different regions?",neutral,0.0821,0.0294,0.8885
28,Dermot William McDonogh,,"So on the catch-up, Alex, I would say -- when we talked about this last quarter, we kind of said our Q1 results were kind of largely a little bit of the price lag there, which we feel is largely behind us, and that catch-up has happened in Q2. So overall, I think we feel pretty good about the catch-up. Cumulative betas are in the mid- to high 70s for dollars. And look, it's reasonable to expect that they will continue to grind higher from here, but I would say no meaningful change. 
If you take the overall deposit book in total, it's largely a dollar-based book, 80% dollars and then 10% split between euros and sterling. And the betas for sterling and euros are roughly in the kind of 50% to 60% range. And then I'll just reiterate like the point, and I think it's a very important point. The deposit book is largely institutional, sophisticated clients. And we've really repriced our book quite efficiently over the last 1.5 years, and that's really the message I'd like to leave you with.",neutral,0.1446,0.041,0.8144
4,Alexander Blostein,,"Makes sense. And then, Robin, a question for you, maybe a little bit more on the strategic side. When we look at the Investment Management business at BNY Mellon, there are some areas that one could maybe characterize as sort of subscale. The organic growth has been muted, and obviously, margins is something you guys, as previously said, need to sort of work on. So, are there any strategic areas where you feel like you could address some of these issues by either divesting or adding scale to businesses that are subscale? So just kind of thinking more holistically about that business in the context of BNY Mellon.",neutral,0.067,0.0819,0.8512
24,Robin Antony Vince,,"Thanks for the question, Alex. Obviously, this is an area, a segment we spend a lot of time on. Just to remind you, we did a series of strategic reviews all across the company. Going back over the course of the past 9 months, we've looked at every function, we've looked at every business. And we did spend a particular amount of time digging in to our Investment and Wealth Management segment. 
Look, in terms of IM in particular, if you think about it as part of the IWM segment, 2 years ago, that whole segment was a 30% pre-tax margin segment. There's no reason to think we couldn't get back there over time. But there are a series of different things that we have set out to do ourselves. And so the execution of all of that is going to be really important. 
There's going to be a combination of improving top line, what you'd expect in terms of really focused on meeting client needs, strong investment performance, new products, et cetera, and also some of the de-siloing and expense management that's really in there. But the thing I'm going to call out to you, which I really think of as the BNY Mellon superpower, and I think everyone needs to have a superpower these days, in Investment Management is our distribution. 
And so that's a place where strategy for the whole company really meets strategy for Investment Management because if you step back from the way that we were organized, Investment Management was its own silo in the company and, frankly, a bit landlocked over there in its silo. But our distribution capabilities, $2.5 trillion worth of retail distribution as one example, but obviously, we have other distribution as well in the company on the institutional side, was separately landlocked over in a different corner of the company. 
So our plan here is really to lean in to what we think of as one of our superpowers, distribution, and then allow the business in this newly configured format to really be able to stretch its legs in this non-siloed format and then go from there. And we think that, that's a good path forward.",neutral,0.1016,0.0179,0.8805
