Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] We will now take our first question from Brennan Hawken from UBS.,neutral,0.0383,0.0236,0.9381
6,Brennan Hawken,,"First, Todd, congrats on your pending retirement and Robin, congrats on the new role. I look forward to working closer with you. Before a question though for Robin, I'd love to drill down a little bit Emily on what you talked about. More tactically around the actions you've taken with the balance sheet to reduce the AOCI sensitivity. Could you maybe expand on that a bit and touch on some of the specific actions in greater detail and what impact we could expect on the outlook for NIR and how that might inform your updated expectation?",neutral,0.1142,0.0136,0.8722
19,Emily Hope Portney,,"So Brennan, I'm just taking a quick step back, I do want to do a shout-out to our CIO because I think that came really did -- do a great job in terms of both optimizing NIR but also protecting against AOCI volatility during the quarter. As I mentioned in my prepared remarks and I'll give a bit more color, we shortened the duration of AFS portion of the portfolio. It's now a little over 1.5 years, down from more than 2 years at the end of last quarter. We've transferred longer-dated securities to HTM. You'll notice that HTM now as a proportion of the securities portfolio is about 40%. That's up from about 36% at the end of last year. We've also reduced convexity and credit risk in the portfolio. 
And so all of these things, I mean, we did -- obviously, there was a reduction in AOCI of $1.5 billion during the quarter, but it would have been larger if had we not taken these actions. And as you rightfully point out, these actions have also made us a lot less sensitive to rising rates going forward. And as I also, I think, mentioned, we've reduced -- just to put a finer point on it. we've reduced DV01 in the AFS portfolio in excess of 25% just through the actions that we carried out this quarter. So as you can tell, we've been managing the portfolio very actively, we'll continue to monitor it and be very nimble.",negative,0.3414,0.5293,0.1293
6,Brennan Hawken,,"Great. Robin, maybe one for you. Stepping back and widening out here. Understand that you've just been named to the job. But you're not new to Bank of New York, for sure. So at this point, can you provide any details or plans about your goals or targets? Or maybe at least like a road map for when we could expect to hear more from you about your goals and your plans?",neutral,0.0804,0.0133,0.9062
24,Robin Antony Vince,,"Sure. Brennan, and I appreciate the comment and the question. So you're right. I'm not completely new to the firm, which is certainly an advantage for me in coming in and taking on the role. But I will say that I'm being very diligent, as Todd referred to earlier on in his comments about the transition. And so we're working very closely together. And I don't want to be complacent about the fact that there's a great opportunity for a CEO-elect to have the opportunity to come in and to really benefit from a transition. 
Having said all of that, when I joined the firm, I was really struck by the breadth of the franchise. I mean, 93% of the world's top investment managers or clients of ours -- as are 97% of the world's top 100 banks. And that breadth, coupled with the depth of the franchise, that real client trust that we've talked about before is a super powerful foundation. And so job #1 for me is to really build on that. And that's been an investment that Todd has been very focused on during his time as CEO. 
Now what I also would reflect on is some of the things that I've been focused on in the Market and Wealth Services businesses. And the first of those is innovation. You've seen that we've launched Pershing X. We've been very focused on real-time payments in the Treasury Services space. And that concept of really driving innovation across the enterprise is another important pillar of how I think about the firm and the opportunity that's ahead of us. 
Another thing that we've been doing in that segment, which I'm very excited about across the company is really deepening the wallet, connecting the dots across the firm, helping clients that are existing clients of the firm to do more with us. And that whole ethos of ONE BNY Mellon, I think is a real important and deep vein for us to continue to mine. 
And then the last point that I mention is operating leverage and focus on margins. In that segment, we had a 41% margin in the first quarter and having run operational businesses in the past. I'm very focused on operating leverage, and that will continue to be a focus of mine along with these other pillars. So that's how I'm thinking about the world. But I'd just remind you that I'm still in the transition and enjoying working with Todd, and we're already focused on making this a smooth and effective handover.",neutral,0.2034,0.0137,0.7829
0,Operator,,We will now take our next question from Mike Mayo from Wells Fargo.,neutral,0.0332,0.0383,0.9285
18,Michael Lawrence Mayo,,"Well, what I was going to ask you, Robin, I asked that at the shareholder meeting, but maybe just a little bit more about your  background. I just say that when Northern changed their CEO, they said ""The old CEO is more about marketing and I'm more about numbers"". When State Street changed, their CEO, they said, ""Well, the new CEO was more about understanding asset management and their clients."" Anything else -- since we don't know you as well as Todd, who's been there for in his fourth decade, anything else about your background that you could share that could give investors confidence as you are about to enter the CEO role in several months.",neutral,0.0702,0.0187,0.9111
24,Robin Antony Vince,,"Sure, Mike. Well, I'm all about being a great all-around CEO. But to answer the sort of question a bit more directly in terms of my background, I feel like I've been prepared for this role over the course of my career. I started off in the markets business, and I ran the money markets business at my prior organization, which was a great opportunity to really get into the markets, capital markets, interest rates and really the client franchise. 
And of course, a lot of those same clients are clients of ours and so that was a great formative start for me. I ran operations at my prior firm. I was a Treasurer. I was the Chief Risk Officer. I was the CEO of the International Bank. I operated internationally. And so when I put all of that together, I think it really gives me the opportunity having touched a lot of different aspects of our franchise and our activities to really bring all of that to bear in the role going forward. And I'm very excited about that. And as I joined the firm, I commented before, I've been struck by a few things, including the depth and breadth of the franchise, but also the culture of the firm. And I think that there's a lot of opportunity for us, and I'm excited to have at it.",neutral,0.1535,0.0184,0.8282
18,Michael Lawrence Mayo,,"And so to summarize, you kind of want to have like ONE BNY Mellon and improve the wallet share. And hopefully, I'm not sure if you guys can gives us now. I don't think so, Todd. There's not too many firms that do it. But what's your market share by large client, where was it a few years ago? And where do you hope it to be? Do you have any metrics around that? Or do you think we can get that in the future?",neutral,0.2179,0.0111,0.771
17,Thomas P. Gibbons,,"Yes. We haven't disclosed that publicly, but what I would say is we have grown with our clients, and we have continued to increase market share with our largest clients over the past couple of years especially in our servicing business -- our Asset Servicing business. And I think some of the stats that we even did disclose this morning that Emily mentioned. We retained 90 -- actually, I mentioned that. We retained 97% of all of the business that we rebid on, which is an enormously high number. And we've got some capabilities, I mean, the investments that we've made in service quality. And some of that is in some of the technology that we've got around that, keeping us much closer to our clients, much better informed, much more responsive. 
The investments that we've made in our data management and data analytics, where I think we are the leader, not only in the servicing capabilities, but also the fact that we can -- we've got the ability to bundle all of the back-office services not just custody and accounting and administration. But TA as well as a differentiator. So I think we are seeing increased market share. I haven't disclosed it specifically against the major clients. But I think the fact that we are with just about every one of the major clients which have reflects that.",positive,0.6514,0.0124,0.3362
0,Operator,,We will now take our next question from Ken Usdin from Jefferies.,neutral,0.0333,0.0315,0.9352
12,Kenneth Michael Usdin,,"Emily, I wanted to ask you a little bit on net interest income and some of the changes that you're referencing. So I guess to start, can you help us understand your point about historical reference of deposits versus QT or rates environment. We saw the positives come down this quarter. Can you tell us what you're expecting to see out of the balance sheet going forward?",neutral,0.0987,0.0398,0.8615
19,Emily Hope Portney,,"Sure. So when it comes to deposits and runoff, what I'd first say is that we're just using the forward curve. So assume that it's just as baked into the forward curve, Fed funds is about 2.5% by the end of the year. Also, we're just assuming that betas largely retraced what we've seen in the last cycle. It means that we will get to the end-state faster, but they're going to largely retrace, it's correlated to rates and largely retraced what we've already seen. 
So with all that said, we would expect deposits to probably run off maybe about 10% over the course of this year. And that's from where we are in the average of the first quarter. We've already seen them come down a bit from the fourth quarter. And just as a reminder, our deposit base is largely institutional, NIBs. Part of the growth you've seen has been in NIBs and so we expect that to kind of normalize too over time. 
And the other thing I would mention is that as we see deposit runoff, we also could see a migration to money market funds. And if that does indeed happen, then obviously, that could be a nice tailwind for us as well.",negative,0.0945,0.6594,0.2461
12,Kenneth Michael Usdin,,"Okay. Got it. And then in terms of the shortening up of the duration, can you tell us how I don't know if you can size the magnitude of how much that might have changed your current views of full year NII up 13 versus what it might have been otherwise? And how you're now redirecting incremental cash flows into the portfolio versus what you might have done otherwise, if rates haven't gone up this quickly?",neutral,0.3541,0.0646,0.5813
19,Emily Hope Portney,,"Yes. We are -- we've obviously shortened duration across the portfolio. We've swapped fixed floating. And considering just the uncertain environment, we're also continuing to be cautious and nimble.",negative,0.2614,0.4246,0.314
12,Kenneth Michael Usdin,,"Okay. And then you mentioned the more cautious on buybacks in the near term and maybe returning 75% this year. How will you evaluate that? Obviously, we can do math on what it means for this year. But in terms of how much could the swings in AOCI continue to impact even being able to do 75%.",neutral,0.1327,0.0393,0.828
