Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,"[Operator Instructions] 
And we can go with our first question from Glenn Schorr with Evercore.",neutral,0.0574,0.0148,0.9278
11,Glenn Paul Schorr,,"That was like the price is right. I like it. Okay. So I appreciate the range of outcomes for NII next year that you can control. So I'll leave that aside for a second. But you mentioned your expense-to-trust fee ratio, your target and what you can do in terms of operating leverage in a better environment or normal environment. I'm curious just what's the overall approach towards expenses as you enter budget season next year within that mindset of what your goals are? And how do you approach it with that much uncertainty around things that you can't control?",neutral,0.0618,0.0288,0.9094
37,Jason Jerrome Tyler,,"Yes. Well, as we enter, this is the time of year where we're thinking -- trying to get a sense of where the launch points will be. And I walked through a little bit of a financial model for you guys to think about. That if we're -- over time, we'll get lift from the equity markets and we should also have low to mid-single-digit organic growth. If we can get 100 to 200 basis points in fee operating leverage, that sets us up really well based on where our pretax margin is for good EPS growth over time. And so that's the goal that we -- it's one of the metrics that we look at really closely. And we're still in an inflationary environment where it's harder to get that operating leverage if you're just looking at fees because the expenses are elevated and you don't get the benefit from higher rates on the trust fee line. 
But you can tell that we've spent an incredible amount of effort this year working the year-over-year expense growth rates down. And you go back to 2022 and printing a 9% growth. Coming into this year, we knew we had to do better than that, and we've been grinding that down each quarter, quarter after quarter. We first tackled it with working hard on labor, and you can see that's the biggest cost that we have. So we have to get that right. Headcount is down, and then another key element is technology. That shows up in equipment, software and outside services. That's still elevated above the rest of the company in terms of growth rate, but we've had a lot of accomplishments there, too and expecting to have that growth rate be lower next year than it has historically. 
And so we think we can have another year next year that's similar to what we did in this year, which is to work that -- could continue to work that year-over-year growth rate down.",neutral,0.1663,0.3721,0.4616
11,Glenn Paul Schorr,,"Exactly what I look for, you have tons of capital and you generate plenty also. But I'm curious, some of the big banks have articulated what they thought as is the RWA impact or all-in impact might be. I'm curious at your first glance -- what type of impact are we talking? I know that you mentioned it doesn't disrupt your model, and I agree. I'm just curious if you can help us box it in, in terms of [indiscernible] impacts, if as is?",neutral,0.0774,0.0219,0.9007
37,Jason Jerrome Tyler,,"Sure. Yes, I'm going to give you a wide range of like 5% to 15% in RWA, and that will -- that's going to be impacted by a few different things. But one of the benefits that we have is the diversification of the business model. And so we've got -- obviously, the custody business comes with a lot of operational risk. That's really the most significant driver but we'll actually get some benefit from an RWA perspective in some of the loan treatments. Just given the nature of our underlying loans. And then there are some other dynamics that we have that should help on RWA as well on a relative basis. 
But it's -- we're thinking about it at this point, it could be anywhere from 5% to 15%. As we mentioned earlier, we feel really comfortable, and we see where our CET1 levels are and see where our liquidity is. And so we'll keep an eye on where our peers are. We'll keep an eye on what the business is doing, but we've got flexibility in other ways to manage that dynamic as well.",neutral,0.3443,0.0128,0.6429
0,Operator,,We can take our next question from Michael Brown with KBW.,neutral,0.047,0.0241,0.929
25,Michael C. Brown,,"Good morning, everyone. So I guess I wanted to start on the custody and fund admin fees. They were essentially flat quarter-over-quarter, I guess, a little bit softer than we expected. What are some of the key drivers that played out this quarter. And as you noted, the lower market levels present a bit of a headwind here for the fourth quarter, but you did talk about some positive dynamics on the new business front. So what are the puts and takes that we should think about over the fourth quarter and then heading into next year?",neutral,0.0897,0.4286,0.4818
37,Jason Jerrome Tyler,,"Sure. So first of all, the -- if you just look at the custody and fund admin line, and split it we talked about the fact that currency on a sequential basis was effectively a push year-over-year. It helped more than that roughly in the neighborhood of 1.5% to 2%. But if we just go back and look sequentially at how the quarter looked, the net new business was in custody and fund admin fees was a positive. It was low single digits, very low single digits, but positive. And then transaction volumes continue to be light. And we're starting to talk about that dynamic as something that might be more long term, just as our clients move more toward more indexing as opposed to active management. 
There's less trading activity, there's less reporting. There's less transitions. And so we did -- we're continuing to see a lower level of transaction-related activity. But the overall business is strong, again, net positive from an overall net new business perspective. And the pipeline, as Mike mentioned, looks strong.",positive,0.6367,0.0385,0.3248
25,Michael C. Brown,,"Okay. And then if we just change gears to the deposit side, it sounds like the pressure there still remains. Could you just maybe unpack some of those underlying dynamics by client type and maybe just touch on where the pressure is perhaps the greatest and maybe where there's a bit less of a challenge. And are you seeing some elements of the deposit base that are seeing stabilization here? Or is it really kind of across the board?",neutral,0.0883,0.0444,0.8673
37,Jason Jerrome Tyler,,"Definitely feel it's stabilized in a lot of ways. It's hard to predict where it's going to go because obviously, it's been a volatile cycle and clients are clearly trying to figure out what to do from here. There's a lot of clients that are terming out their deposits. We saw in the wealth side, just to get at your question of how it's separated by channel, the wealth side, we saw a significant increase in term deposits. So clients are saying this is an opportunity to move out of checking and into CDs. 
And a part of that is the nature of our clients where they have large amounts of deposits. And so they can take a component of their deposits and think about that more strategically and less about the need to maintain that liquidity just for day-to-day payments, and then in the institute but interestingly, on the wealth side, deposits are actually up if you think -- if you look [ $630 to $930 ] they're up somewhat. And so it gives us an indication that the pricing actions we took were worked really well. Clients are -- they continue to see the strength of the balance sheet. They like to deposit on Northern Trust's balance sheet. So that increase was meaningful. 
On -- in the institutional side, that's what drove the period-to-period and most of the average decline -- and that comes to a lot of clients is moving to different types of either longer duration or higher-yielding liquidity types. Overall, liquidity across the company was flat. Across the channels cumulatively. And so clients clearly are just saying Northern is the right place to be. They're moving from one overall liquidity mechanism to another. And as we look out, I think it's interesting to see that the balance is thus far in the quarter have held in just over $100 billion. And frankly, that's higher, and it's still early in the quarter, but that's higher than what we would have anticipated at this point. 
And the $430 million to $440 million, just to give some context there that assumes that net interest margin would be relatively flat, up a couple to a few basis points, but deposits would have to come down an average in the $93 billion to $95 billion for us to get down to that $430 million to $440 million. And so at this point, thus far, again, it's varied -- we're 2 weeks into a 13-week quarter, the deposit levels are holding in higher than that.",neutral,0.3687,0.076,0.5552
0,Operator,,And our next question will come from Alex Blostein with Goldman Sachs.,neutral,0.0421,0.0244,0.9335
4,Alexander Blostein,,"So just another one around deposits you guys seem to have been a bit surprised, I guess, by this latest move in terms of kind of the catch up that you played there you articulated at the conference in September and obviously today. Do you feel like you caught up to where institutional pricing is? Or do you still think there might be incremental migration or kind of the need to increase price more? 
And then again, on the institutional side of things, is there a particular client base or channel internationally that's driving this pickup? Or is that fairly broad-based? Because your competitor set there is fairly limited, right? I mean we know there is 3 or 4. And at the end of the day, that's where you compete with on the custody side. So I'm just kind of curious where we are in that process?",neutral,0.0737,0.0259,0.9004
37,Jason Jerrome Tyler,,"It seems like we caught up. And we made -- if we get to what we thought we were going to be down about 5% in NII. We ended up down 10%. We saw that mid-quarter and hit right on the number what happened in the -- call it, the August time frame, we clearly saw that in general, the market was taking deposit pricing up, and we reacted to that. We're not again, we're not price makers. We're price takers. And so we reacted to that and it seems to very much have leveled out the deposit activity. And that's why you see things very kind of flattish. 
And then also into this quarter, stabilizing at levels we thought would be even higher. And so I think the big takeaway is it seems like the pricing is where it needs to be for clients to level things out. And the pricing actions that we took were in pretty small number but of big accounts. And you asked about geography, the bigger actions we took were in the U.S. custody book on the institutional side of the business and then in wealth, it was in MMDA. And so we took a targeted approach to increase those pricings in early, early reactions look like we got it, we hit the mark well.",negative,0.1351,0.481,0.3839
4,Alexander Blostein,,"Got it. All right. Shifting gears a little bit, pretty constructive comments from you guys on the new business. We've heard that for the last couple of quarters. As you know, converting net to fees is always a little hard, and it's a bit opaque. So -- any way you can frame maybe the fee backlog and as we sort of work that through into revenues over the next, call it, 12 months, do you feel like you have enough scale in the business to onboard, especially some of these larger mandates without a material pickup in expenses. So in other words, to Glenn's point, it sounds like you guys are aiming for, I don't know, 3% to 4% expense growth in '24. Is that doable with potentially more net new business?",neutral,0.1881,0.026,0.7859
37,Jason Jerrome Tyler,,"It is. And we didn't give a number on the expense growth, just that we want to do better than what we did this year. And so with that backdrop, the growth in the asset servicing business, in particular, it's come with expenses. It's a less scalable business relative to wealth, which is obviously highly, highly scalable. That said, we were focused, as you can tell from what we've done this year, not just on top line growth but on managing the type of business that comes in. And so that's why head count was such an incredible focus for us this year, the compensation line, an incredible focus, and so as we look at what business to bring on board, there's going to be a very strong scrutiny on looking at what expenses come along with it. 
The business is committed to do that. They're -- it's they're leading that effort saying that they're going to be very diligent about identifying what business to bring on.",neutral,0.1354,0.0235,0.8412
42,Michael Gerard O’Grady,,"Yes. And Alex, I would just add to what Jason is saying there is that's why we're driving so hard on productivity as well is because we have to have the capacity to invest in the foundation of the business and what we're building out, the investments we need to make. But then also, to your point, if you're going to bring on new business that has resources, you have to be able to offset a portion of that as well.",neutral,0.1736,0.0128,0.8135
4,Alexander Blostein,,"Got it. Okay. That all makes sense. And sorry, I didn't mean to put words in your mouth on the 3% to 4%. It just sounds like less than 5%. So maybe you're still thinking. Okay.",neutral,0.0488,0.0841,0.867
0,Operator,,Our next question comes from Brennan Hawken with UBS.,neutral,0.0371,0.0473,0.9156
6,Brennan Hawken,,I would love to unpack a little bit because -- you walked through some of the -- it sounds like you walked through some of the underlying assumptions behind the $430 million to $440 million expectation for 4Q. It sounded like you were saying that it predicated a deposit base of 93% to 95% and NIM flat. Did I interpret that correctly? And does that suggest that you're sort of girding for further deposit declines even though they've been stable quarter-to-date?,negative,0.0403,0.8519,0.1078
37,Jason Jerrome Tyler,,"Just to tweak the words. I mentioned that implies NIM would be up a few basis points, but the deposit levels you mentioned, are accurate. And so coming last quarter, we came into it thinking we were going to be down 5%, the market ended up being more competitive. And again, we've got to react to what the market is doing. We don't set it. And so coming into this quarter, we just -- we did prepare for a further decline in deposits, and that could easily still happen. 
So not walking that back, which is saying that early stages of the quarter are indicating the deposit levels are higher than that. And we've also got -- even as we look out to next year, we don't think about this $430 million to $440 million as the run rate of NII and there's reasons for us to believe that NII is going to go up from there. And just if you look at the runoff in the securities portfolio, and we're still trading securities that are yielding to and reinvesting at [ 5% ] and security is yielding in the 2s and reinvesting it above that. And so without taking more risk or duration. And so there are things that we can continue to do. We've also had the balance sheet positioned very defensively. 
We saw the decline in deposits that was happening and frankly, the stress in the banking industry in the spring and in the summer, and we positioned very defensively. We wanted to -- we have the ability to do that based on the strength of the balance sheet. We can stay short, we cannot stretch for NII. But as we feel more confident about the stability of deposits, the stability of the industry, we can use non-HQLA capacity. And so there's multiple levers we have to work on NII. 
So although we're trying to give you as much color as we can about fourth quarter, the interpretation shouldn't be that that's necessarily something that you should annualize thinking about 2024.",neutral,0.2224,0.1243,0.6534
6,Brennan Hawken,,"Okay. All that's fair. I guess the 2024 will depend on the competition for deposits. So we'll see how that goes. One follow-up here. You guys made reference -- and I apologize if you said it in the prepared remarks, there a couple of overlapping calls here this morning. You laid out a Visa gain in the press release, but I didn't hear it quantified in the commentary. Is it possible to quantify that impact?",neutral,0.0808,0.0283,0.8909
37,Jason Jerrome Tyler,,"Yes. It's up $10 million to $15 million relative to second quarter. Second quarter was a slight loss. This was a slight gain. And that -- just a little bit of color the -- that relates to a derivative that we have associated with part of our Visa position. And as the -- our view of the length of that swap, extends or reduces that has an impact to the mark-to-market. And as there was news that was proposed by -- well, a news it was put out this quarter of Visa saying that they have a shareholder proposal to release half the shares. It reduces the amount of time in that swap. And so therefore, it changed the mark from what it normally -- what it otherwise would be.",positive,0.5026,0.1535,0.3439
0,Operator,,And our next question comes from Ryan Kenny with Morgan Stanley.,neutral,0.0413,0.0289,0.9298
26,Ryan Michael Kenny,,"So just in thinking through the puts and takes to NII, you mentioned taking securities yielding to and reinvesting at [ 5% ] here's update us on how much AFS and HTM roll-off you're expecting per quarter going forward. And as those securities mature, are you mostly reinvesting that into cash?",neutral,0.0502,0.0285,0.9213
