Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] Our first question will come from Alex Blostein with Goldman Sachs.,neutral,0.0412,0.0207,0.938
4,Alexander Blostein,,"So I wanted to start with your guys' thoughts around the organic fee growth in the current environment. So I think in the past, you talked about low to mid-single-digit growth across institutional and wealth businesses. So wondering how the current sales cycle likely being extended. How is that impacting the fee growth outlook from an organic basis? 
And as a kind of follow-up to that, obviously, importantly, I want to get your thoughts on expenses as well. Again, similarly, you talked about aligning expense growth with organic fee growth, again, sort of call it 3% to 5% range. How low can you guys take that given the current environment? And any thoughts around 2020 expense growth would be helpful.",neutral,0.0598,0.0393,0.9009
37,Jason Jerrome Tyler,,"Sure. Alex, let me -- I'll start on the first dynamic of organic growth. It was a strong organic growth period. And I think both year-over-year and then sequentially, it was nice to see we had organic growth, both in the C&IS business and used it at a high level. It was a little over 1% of pure net new business that contributed to the growth in C&IS. And then we also had overall positive growth in the -- from an organic perspective in the Wealth Management side of the business. And you don't see it, but the asset management business on its own also provided some positive organic growth, which is nice to see. A lot of it was driven by very strong movement into cash. I was looking at over the weekend, I think there was over $30 billion in flows overall into that category. 
And our NIF treasury fund is #1 in its peer group and investment performance. And just that set of funds alone has AUM of over $60 billion right now. So in a lot of ways, things are going well. I think it's also important, just take a second to think about some of the interactions we've had with our business. And this, I think, feeds into your question about how we should think about this in the longer term. And just take Wealth Management, for example, I was talking to some of the leaders there and just some interesting notes. One, their call report volume, just activity with clients has really skyrocketed. Over 100% increase in call reports just from our central region, just gives a sense of the activity there. We do these webinars to teach clients about and talk more from our experts about what's going on. We typically get about 800 or 900 people show up for those virtually. And they're at record levels now. 
There's over 3,000 people consistently coming into that. And then even the marketing material, we've -- we track things as granularly as the page views that we get from the marketing material we send out, that's -- that averages about 1,200 page views. And over the last several weeks, we've been averaging 6,000 to 10,000. And so I think in the short run, it was interesting to see that we were able to actually close good pieces of new business that was already in the pipeline. I think the very long-term bodes very well for us, given some of the statistics just throughout the engagement we've had with clients. I think if there's an area of caution, it's going to be in that midterm pipeline. 
I think there's just not as few clients that are going to be spinning up new opportunities, whether it's on the C&IS side, they feel the same way, or the wealth side. So I think we're going to close all the business that we can that was already in kind of the one not funded late in the pipeline. And I think the long-term looks very good, and we can talk about the more countercyclical dynamics of outsourcing that lead into help on the new business side for C&IS, but the long-term feels good. I think the short term, we obviously have to be cautious about. 
And then on the expenses, I'll start, but maybe Mike or Mark will join in. As we think about that, we want to bucket it in a few different categories. And probably the best way to think about it might even be just to look through -- if you go to Page 7 of the earnings release, that outlines expenses pretty well and in more detail. And first of all, we had a long list of different paths we could take on this from just saying, ""let's let expenses play through"" to ""let's go ahead and do a full replan of expenses, "" and we took the latter approach. We took a very aggressive detailed approach to unwrapping our expenses based on what we knew the environment was going to look like in the short run, at least. 
And so we un-bucketed things the way we traditionally do: inflation, productivity, business growth and investments. And we've been very aggressive at outlining where we can address expenses. Then if you look at Page 7, the areas that are more related to client activity or markets have to do with outside services and equipment and software. And super high level, roughly, you get kind of 30% to 40% of those have that type -- they have some correlation to markets and new business. Those are the areas we've been laser-focused on. But even on IT investment, we're just rerationalizing everything that we've committed to do.",neutral,0.2103,0.0218,0.7679
38,Michael G. O’Grady,,"Yes, this is Mike. I would just add to what Jason said that there are near-term actions that we've already taken and continue -- can continue to take, which definitely looks to bring down the expense run rate from where we were in the fourth quarter and then where we are now. And then just given that the world has changed and will change, there are new opportunities for productivity over the long term. I mean if you think about real estate costs and other costs that come with having everybody in facilities versus now, as I mentioned earlier, we're roughly 90% people working from home. It's not going to stay at that level, but I also don't think the operating model will be the same once we get through this.",neutral,0.189,0.2187,0.5922
4,Alexander Blostein,,"Great. Great. That's helpful. And I don't want to put words in your guys' mouth too, maybe just to clarify, I guess, in the past, you talked about expense growth aligning with organic fee growth and in the near term, organic fee growth, it sounds like it's obviously going to moderate pretty considerably. So should we think about the total expense business expense base being flattish year-over-year? Or is there a way to bring that down? Just hoping to get some more granularity.",neutral,0.2592,0.0478,0.693
38,Michael G. O’Grady,,"Yes. So you are correct in characterizing the way that we have talked about the organic expense growth rate for expenses aligning with the fee growth. And so yes, as that comes down, the fee growth comes down, the organic expense growth rate comes down as well. And then beyond that, as you're saying, Alex, yes, we're also saying, outside of the organic part, just looking at total expenses, we're trying to bring those down. 
And I wouldn't put a specific stake in the ground as to whether that's flat or up or down because, again, some of those expenses are affected by the environment, but that's what we're trying to drive to. So it is -- as Jason said, it's a replan. There's no part of this that says we're just plowing through with the same plan that we had at the beginning of the year.",neutral,0.0571,0.2617,0.6812
0,Operator,,Our next question comes from Glenn Schorr with Evercore.,neutral,0.0406,0.0483,0.9111
11,Glenn Paul Schorr,,"Wonder if I could ask a question, I could use them both on this on the provision and the loan book. So if you could talk generically what type of economic backdrop, you wrote that provision to because the world was changing a lot right around quarter end. And then if we could talk about the loan book that produce most of that. I'm assuming it's almost all-in C&I and CRE. So maybe you could talk about what in, say, office, retail and construction, where that is derived from? How much of it is clients that are across the firm versus some things that are syndicated? I really appreciate. We normally don't have much discussion about your loan book.",neutral,0.0429,0.0277,0.9293
37,Jason Jerrome Tyler,,"Sure, Glenn. Well, let me just start with some of the assumptions that went into the forecast. And I think, like a lot of firms, we -- the SEC is very specific in saying, you've got to pick it -- use your end-of-period date, use your forecast at that point to drive your increase or decrease in reserves. And so we obviously follow that. If you look at right at the end of the period, we were looking at unemployment of 10%. We had a peak-to-trough change in GDP of just over 6%. And then as you likely know, that's not it. It's not like we have those assumptions and then it spits out the $61 million provision number. We have a variety -- dozens of factors that go from there. 
And from the number of forecast that we use, the weights and the priorities of those forecasts. The downgrade assumptions of the underlying credits, which drive the expected loss assumptions. And so you go through a very rigorous governance process to take the output of the forecast and the model to drive to a final number for provision. Now after we did that, like all other financial firms, we went through a new forecasting period. The economic inputs in the market were changing dramatically. We're watching that closely. So within the next couple of weeks, we went through a forecast that went to an unemployment peak of 14.5% and peak-to-trough GDP change of 7.5%. And so that gives an indication that directionally, the provision number, if we were to go through that same governance process, would have yielded a higher provision number at that point. 
Now that said, we didn't go through that same finalization of the governance process after that second forecast was run. We could do that every day. But it's very -- it's a very rigorous process, but we follow the letter of what the SEC and what the accounting guidelines provide us to do. And so we will continue to do those updates as we always do with our forecasting process, and we'll have that rigorous process added to it as we get into the next reporting period. 
And then if we want to touch on the loan book itself, we -- why don't we go through some headlines on it, I'll start and then maybe Mark can jump in. I think the key is the -- it's -- there's no dramatic difference between what we've told you before about the loan portfolio and what it is today. There's a lot of other even qualitative assumptions that go into that -- the number that drives the CECL accounting provision number but why don't we provide a little bit more information. So Mark, I'll turn it over to you for that.",neutral,0.0553,0.0777,0.867
34,Mark M. Bette,,"Yes. Looking at the entire loan portfolio, over 20% of the loans are to private clients, secured by marketable securities primarily. And those are primarily custody to Northern Trust. You do have about 20% of the portfolio, which is residential real estate. Again, the nature of those obligors is somewhat unique. I mean for example, over 75% of those would have FICO scores of 740 or higher. 
When you start to look at the commercial and the commercial real estate, the commercial is predominantly investment grade. And on the commercial real estate side, the lending is to investors as opposed to developers. And over 95% of those commercial real estate loans have personal guarantees as well. So pretty high quality. When we look at the C&I portfolio as far as where the high impact or low impacts might be from the current situation that we find ourselves in. We would say we're very much predominantly in what we would hope is in the lower impact when we look at the kind of industry segmentation there.",neutral,0.0495,0.0269,0.9236
