Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] Our first question comes from Alex Blostein with Goldman Sachs.,neutral,0.0499,0.0211,0.929
4,Alexander Blostein,,"So maybe I'll start with expenses. And I was hoping, Jason, you could unpack some of the trends both on the comp and non-comp side of the equation. And I guess on the comp side, when we look at the sequential decline in compensation, almost all of that is really just kind of explained by the seasonal effects. So comp is pretty well controlled, especially in the context of gets better revenue environment. So how should we think about that for the rest of the year? Are there things that would -- is there enough for you guys to kind of hold the line on the expenses for the second half? 
And then similarly, on the non-comp side of things, things were, I guess, a little bit higher than originally expected and you previewed that at a conference a few weeks ago. But a similar line of question kind of how should we think about the jumping off points for the non-comp side of the equation?",neutral,0.1123,0.1589,0.7288
37,Jason Jerrome Tyler,,"Yes. So let me take them in order. I think you hit the comp walking into this period well, in that it was controlled. If you look at headcount in particular, Alex, and that's flat for the second quarter in a row, which evidences how we've been managing through the announcements we made in January about what we were trying to do. And part of that is that we also look to reinvest some of that savings, which maybe plays into the second part of your question, which I'll come to in a second. 
But in terms of thinking forward for the rest of the year, part of what we did was go through that expense savings exercise. Earlier in the year, we talked about $40 million to $50 million, somewhere in that range of savings. We've gotten through that and executed that pretty well. At this point, not saying that we're going to continue to see a downward trajectory. Now I think, frankly, the business growth and some of the investments we're making in the business might cause that to start to have more of a traditional feel going forward. 
So then if I come to the non-comp side. And I think the area you're probably looking at, Alex, is probably outside services. I mean we've got -- there's a $20 million increase sequentially there, and we did talk about that. I did reference that, that line item was going to be higher than anticipated. And so it probably makes sense for me to unpack that a little bit for the group. 
And the way we've been thinking about it is to separate that outside services category -- outside service line, 2 categories. First, there's a lot of business-related expenses that are in there. And so it's sub-custody, third-party advisory, brokerage clearing, market data. And those are line items that are going to trend with the growth of the business, and about half of the growth that we see sequentially is related to that business growth. 
And you can kind of even litmus test that, if that's half of the $20 million and say it's about $10 million, compare that to the fact that we saw about $40 million in trust fee growth ex waivers. And so that's not bad. And that's -- you should expect that when we've got that kind of lift on trust fees, you'd expect there to be some increase coming in these business-related growth exercises. 
And then the second big category, there's a lot of our technology cost is within that outside services line. And we've been -- we've had a very consistent goal of strengthening the foundation of technology, improving data architecture and our client experience. And since we're doing well on those headcount exercises and markets are up, we want to be deliberate and say we're going to reinvest some of that savings back into technology. And that accounts for about half of that increase. Now to your question, how should we think about it going forward? All -- that tech investment is not going to continue to grow at $10 million a quarter. The components of outside services that relate to technology should actually be flat over the next few quarters. And we've got some of the engagements we had with consulting firms and others kind of front-load the activities there. And so at this point, we're thinking that component should be flat. 
The other component, sub-custody, third-party advisory, brokering, that's going to continue to trend with the business. And in hindsight, I think -- even thinking back to the charges we talked about in January, this is a good example of how we've deployed some of those savings in areas that we talked about to reinvest in technology broadly for the business.",neutral,0.1197,0.0488,0.8315
4,Alexander Blostein,,"Great. That's super helpful. And then maybe I could squeeze another follow-up just around capital return dynamics. The buyback was a little bit late this quarter. Obviously, you guys continue to have very strong capital ratios. And we've seen your peers talk about the willingness to sort of go even a little bit below their internal incentive management targets because the balance sheets have ballooned as much as they did. 
How does that inform at all your appetite for share repurchases? I know you guys kind of think about yourselves relative to peers and that sort of construct as opposed to the absolute sort of vacuum. But given the backdrop for share repurchases for State Street and BK, curious how you're thinking about yourselves?",neutral,0.1514,0.2983,0.5503
37,Jason Jerrome Tyler,,"Yes. No, we acknowledge a lot of firms have talked about aggressive share repurchase. To us, share repurchase is tied to a lot of factors as we think about how to deploy earnings. And if we -- to keep capital levels roughly level, we've got to consider dividends, which you consider those kind of predictable, then you're managing to 2 other factors. One, capital required to support RWA growth; and then lastly, share repurchase. So if you look at -- we actually looked at the last 5 years pre-pandemic, and dividends are interesting. They're consistently about 1/3 of net income. 
And so think about the other 2/3 split between supporting our RWA growth and share repurchase. Over that 5 years coming into the pandemic, RWA wasn't changing significantly. So the increase that we saw related to RWA growth is just about 15%, and that leaves about 50% of our earnings that were redeployed to share repurchase. Since the start of the health crisis, though, the relationship between repurchase and retention is actually flipped. And so dividends are still roughly 1/3, maybe a little higher. 
But the rise in loans and securities that you see on the balance sheet, that leads to an increase in RWA. So about half the earnings have been redeployed in the form of retention to maintain capital levels. And that left about 15% for repurchase. That's kind of the narrative -- the overall lens of how we've gotten to where we are. Now that is not to say that we wouldn't change our capital levels or that the change in RWA is a long-term phenomenon. We could easily see lower RWA levels in a lot of different scenarios that we could predict. But that at least explains what happened in the 5 years pre-pandemic and the trends you saw there, and then how things have changed in the midst of the health crisis and how, at this point, our share repurchase are like relative to what you saw coming pre-pandemic.",neutral,0.1008,0.0915,0.8077
0,Operator,,Our next question comes from Glenn Schorr with Evercore ISI.,neutral,0.0392,0.0345,0.9263
11,Glenn Paul Schorr,,"So a question on just rate impact in general. Flat rates from here or better, do we finally see the signs of NIM, NII and fee waivers bottoming out? Or is there another level to think about as nonoperating deposits might start declining? Just curious to get your thoughts and the cadence from here.",neutral,0.0387,0.3225,0.6388
37,Jason Jerrome Tyler,,"Yes. High level, I think the band at this point has narrowed a lot. And so there's still runoff in the securities portfolio. We're 65 -- or 2/3 of the way through the runoff there. And we're still losing about 40 basis points. But if we think about the impact of what that's doing, it's not as significant as it once was. And then another component, people, obviously, you've seen IOER up. And I think one thing to note there, people see we've got about $35 billion in cash, but we only have about $13 billion, $14 billion, $15 billion at the Fed. And so that translates to $1.5 million or $2 million a quarter, it's not that much in [ lift ]. LIBOR continues to be a big impact. And you actually saw LIBOR come down a little bit and went from 12 basis points to 10 over the quarter. 
And so all those things together or at least at this point, we're not talking about $5 million and $10 million, $15 million moves, we're talking about $1 million, $2 million, $3 million moves a quarter, and they're offsetting each other largely. So I think we're in a band where the volumes across the portfolio are going to be the driver of what happens in net interest income.",neutral,0.0913,0.4092,0.4996
11,Glenn Paul Schorr,,Okay. I appreciate that. I wonder if you could just expand or just comment on the fixed versus floating rate mix of both your debt and in the securities portfolio? I'm just curious if you're thinking about locking in either side as rates have moved yet again lower.,neutral,0.0837,0.3152,0.6011
37,Jason Jerrome Tyler,,"No, it wouldn't cause us -- the recent moves wouldn't cause us to make a change. We're constantly looking out on the market and just thinking broadly about how we feel about it. And so we did have duration step out a little bit. It went from 2.5 to 2.6 -- and 2.6, maybe 2.7, somewhere in that range. But it's that's more reflective of the longer journey we've been on, extending the securities portfolio. But we're conscious to not try and chase return by doing anything inconsistent with what we've talked about strategically. And the strategy we talked about at ALCO has been to get about where we are right now and in duration and in mix. And so no significant changes that I would want to forecast coming up.",neutral,0.0818,0.0414,0.8768
0,Operator,,Our next question comes from Gerard Cassidy with RBC.,neutral,0.0353,0.034,0.9307
10,Gerard Sean Cassidy,,"Can I follow up on the money market mutual fund waiver fees. Now that there's been a slight increase in rates in the reverse repo area, where many of the money market mutual funds are now engaged with the Federal Reserve, do you sense that your money market mutual fund waiver fees could actually decline sequentially? Some of your peers have pointed that out.",negative,0.076,0.7434,0.1807
