Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] And we'll take our first question from Glenn Schorr with Evercore.,neutral,0.0492,0.017,0.9338
11,Glenn Paul Schorr,,"So maybe just a wrap-up question on BBH, and I appreciate all the transparency along the way. But regulators hate it, more complex, market values have fallen, I definitely went with you on the strategic merits. But I guess the question people have is, why not just walk away? It seems like you could do some really accretive stuff with the capital now and at what point do you just say, ""not worth it, not as accretive, too complex, enough said.""",negative,0.0443,0.6184,0.3373
48,Ronald Philip O’Hanley,,"Glenn, it's Ron. Maybe needless to say, we go through that calculus that you're describing every day. And that's part of what's led to this. I mean, obviously, the regulatory environment is driving the time frame here, but what's driving our work is that trade-off. The trade-off between the opportunity to consolidate on a global basis, a very attractive firm versus what's the alternative uses of the capital, including returning it back to shareholders. 
We believe there's still the possibility that we can get this -- we can structure this transaction in a way that it will work both for shareholders and to achieve that strategic objective. But as we've said in the disclosure, the likelihood of that happening is going down. So I think what you can take away from this is one of the reasons that's driving that decrease probability is the calculus that you're describing.",neutral,0.1401,0.0255,0.8344
11,Glenn Paul Schorr,,"Okay. Well, I guess we don't have to wait that much longer, so I can still have for another couple of months. Just one follow-up on -- I think you mentioned 60% of the securities portfolio has been moved into held to maturity. It shows in the smaller AOCI hits as rates go up. What's the other side of it? Like do you -- can you calculate what the NII give up or any other offsets to moving that large of a piece into held to maturity?",neutral,0.0595,0.024,0.9165
45,Eric Walter Aboaf,,"Glenn, it's Eric. We've carefully considered what portion of the investment portfolio moved to held to maturity and what amounts. But what we do, as we make that consideration is the benefit is that you largely don't give up NII, right? By and large, you're earning the coupon and whether they're treasuries or agencies or MBS, just in a different accounting form and structure, but the earnings of the corporation are the same, and that's what's quite attractive about HTM. 
The reason why you wouldn't put the whole portfolio in HTM is partly you want some flexibility, you want to from time to time, rebalance the portfolio and you might want to rebalance 5, 10, 15 yards, and that takes an AFS construct under which to do it. And then partly, you want to make sure that you have -- you'll always have monetization at the front end to maximize and to maintain the liquidity construct you'd like. We've now put that in place. We can repo HTM securities in size. We test that in the marketplace, so we're quite comfortable. 
But there's a point where you say, look, I'd rather sit on cash or I'd rather sit on available and for sale. And so we feel like we're in a good balance now that really provides a real positive NII trajectory. And you see that, we've guided now to 28% to 30% up in NII this year. And I've also started to signal that we're positive on the NII trajectory in 2023 and partly because of the entire investment portfolio, whether it's an AFS or HTM is contributing to that upswing.",neutral,0.1813,0.0221,0.7966
0,Operator,,"And next, we'll go to Ken Usdin with Jefferies.",neutral,0.0393,0.0181,0.9426
12,Kenneth Michael Usdin,,"I wanted to come back to putting the deal into context with the buyback that you announced, which you have been clearly saying you'd want to get back into the buyback this quarter. So could you just help us understand the $1 billion sizing and if that has anything to put in context with, your thoughts around how the pricing and eventual outcome if the deal goes through might end up coming through? Or is it completely separate and just based on where capital sits regardless of the deal outcome?",neutral,0.0362,0.0392,0.9245
45,Eric Walter Aboaf,,"Ken, it's Eric. As I've said in my prepared remarks, the buyback was larger than anticipated. And part of that is we do two things. We look at our current capital levels, which have trended towards that 13% CET1 mark that we had guided to, remember that discussion we had in the first quarter. And then partly because -- partly as we consider the capital uses over the next couple of quarters, including the possibility of Brown Brothers Investment Services transaction. And you would expect us to factor in any adjustments downward adjustments to purchase price that we would expect, and that's effectively what we've done. So it's a mix of factors, but those are the components. 
And I think we're quite pleased. We can now proceed with $1 billion. As Ron said, we we're planning on comfortably returning more than 80% of earnings to shareholders next year, quarter by quarter by quarter, which is what our medium-term targets are. And that still availed us the capacity to do a deal at an admittedly adjusted price if it's appropriate at the time.",neutral,0.4213,0.0151,0.5637
12,Kenneth Michael Usdin,,"Okay. And then on the denominator side, I guess, of capital, can you just give us a little color on how you'd expect deposits to traject from here, a pretty meaningful decline in both interest-bearing and noninterest-bearing, just relative to where you're ending here, just your general outlook on your thoughts around deposit mix and flows.",negative,0.0293,0.8721,0.0986
45,Eric Walter Aboaf,,"Yes. I think our deposit trends will probably be in line with some of what you're seeing in the industry. I think we're within that zone of if you look at the Fed reports, if you look at other institutions, and we've certainly begun to see that rotation out of deposits this quarter, down about 5%, both year-on-year and quarter-over-quarter adjusted for currency translation. 
I think what we have seen over the last year is a series of factors that have impacted it. And this is my way to say that I can give you some guidance, but it's going to vary depending on how the factors play out. So you have U.S. dollar appreciation, and so you have a -- nondollar deposits are -- come down as a result. 
We have equity markets falling, which means the AUC/As that we custody for are coming down. And with that, investors, institutions, retail hold similarly lower cash amounts. And so part of what's happening here is the environment is actually affecting deposits somewhat independently of where we are in the rate -- with rising rates and quantitative tightening. 
Now we are seeing the effects of rising rates and quantitative tightening as well. So I kind of give you that as a background because I think there are 4 or 5 factors at play here, which is more than expected. I think as we look forward, we continue to expect some deposit outflows in the fourth quarter. We expect those to be somewhat less than we saw in the third quarter, but we do expect some, and those are factored into our NII guide. And one of the reasons why we have a wider NII guide than usual is because there's a range of outcomes. 
But we're seeing what we expected. We're seeing what we expected as we -- as rates are up, and we price carefully and maintain, I think, some healthy betas this quarter. we're seeing noninterest-bearing begin to flow out because with the higher rates, both in the U.S. and internationally. The U.S. in particular, you have the difference that clients can earn. 
And then one of the things we're doing with our clients is to be -- is to think about the full range of offerings for them. Sometimes it's the base account, sometimes it's special accounts with deposits. We -- if you remember, we've historically put in place deposit initiatives to have the right balance of deposits on the balance sheet. And then the other thing that this is feeding in some of our other businesses, whether it's the cash business in GA, whether it's the repo business. There's a whole set of product offerings that are that cash flows to that we're pleased to support our clients with. 
So there's quite a bit going on in this area, more to come, but we're comfortable with some of these forecasts. And what I find particularly important to keep in mind is NII continues to rise even with some of these deposit outflows. And part of that is the U.S. rates that we're also familiar with. But given that so much of our balance sheet is international, those foreign rate rises are particularly helpful and those deposits are at good levels as well.",negative,0.0951,0.5308,0.3741
0,Operator,,"Next, we'll go to Alex Blostein with Goldman Sachs.",neutral,0.034,0.0218,0.9442
4,Alexander Blostein,,"I was hoping we could speak a little bit more broadly around State Street's capital allocation strategy. If BBH does not go through, what's your appetite for any other deals, whether it's in the services space or asset management space? Obviously, macro conditions are pretty volatile. So I'm sure that will impact that as well. But curious how you're thinking about the trade-off between accelerating buyback or other deals. And then if you do go down the path of more buybacks, should we be thinking about the upper end of your CET1 and leverage as sort of the target to which you will go to or you might need to run with a buffer sort of on top of that given uncertain macro conditions?",neutral,0.0636,0.0325,0.904
48,Ronald Philip O’Hanley,,"Yes. Alex, why don't I begin on this just on how we think about M&A. It's not like we have a shopping list here. BBH is a unique opportunity to consolidate the market on a global basis. And by that, I mean it's not just about adding to some particular geography, but it really does bolster us in all the major geographies that we're in. Having said that, we've got our own what we believe is a distinctive organic strategy in the servicing area, led by our Alpha proposition, which continues to grow. 
There's a lot of development that was being completed this year and early next year, which will lead to a lot of new onboardings and we think even make the proposition attractive to a broader set of clients. So we always are looking in the marketplace to see if there's something that makes sense, but it's not like the money is burning a hole in our pocket. And if this doesn't work, we're immediately going to go out and come back with something else. Eric, you may want to talk just about how we think about the context of buybacks.",neutral,0.2812,0.0097,0.7091
45,Eric Walter Aboaf,,"Yes. And Alex, I think I'd add that we're quite conscious that we raised almost $2 billion of equity from our investors and diluted them. We certainly expect that -- if the deal doesn't proceed, that the bulk of our excess capital needs to go back to shareholders. That's deserved and I think expected, and we would deliver on that. I think in terms of capital ratios, I had said earlier this year when the economic environment felt more benign and when we had simplified and attenuated a lot of the OCI risk in the investment portfolio that we might be willing to go down to the lower end and even below the lower end of our 10% to 11% range. 
I think now given the economic uncertainties, we, for the time being, expect to operate in the -- towards the middle of that range, that might change over time. But for now, I think our current expectation is we have reduced the volatility in the investment portfolio, which reduces on one hand, the need for a capital buffer to some extent. On the other hand, the economic environment is much more -- has much more volatility in it, and that pushes us in the other direction. But the net of that is that I think we're quite comfortable with the 10% to 11% range and operating somewhere in the middle there.",positive,0.5361,0.1097,0.3542
4,Alexander Blostein,,"Great. That's helpful. My follow-up question may be around the business side of things. You guys have a very sizable pipeline of installations on the servicing side. A lot of them are Alpha mandates, which obviously tend to be a little bit more complex. You talked to us, I think, on the last call sort of the cadence of how that's going to come through on the revenue side. But I'm just kind of curious how you would contextualize any incremental investments or expenses that will need to come with it given sort of complexity of those installations over the next 12 to 18 months.",neutral,0.0682,0.022,0.9098
