Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] We'll go first to Glenn Schorr with Evercore.,neutral,0.0441,0.0173,0.9386
11,Glenn Paul Schorr,,"I appreciate all the numbers you helped us with and maybe try to peek a little bit more under the covers. So deposits stable. I heard your thoughts on 1Q NII on the further deposit pricing pressure. So the question is, as we go throughout the year, do you have any window into that stability and deposits sticking around? And then with the combination of 75% floating rate loan book and still pressure on deposits, is it reasonable to assume that NII might go down in second quarter forward before stabilizing later in the year and rising. I know that's a little bit further look into the future but ...",negative,0.1318,0.6377,0.2305
37,Jason Jerrome Tyler,,"Yes. But it's -- I think it's a very reasonable way to frame looking out farther end of the year. And you're right, for us to say full year numbers at this point, it's just too early. But it is good to think about how the assets and liabilities are going to react with looming rate cuts. And I think it's helpful to think back on how the impact to NIM occurred with rates rising initially was very different than what happened eventually when betas were much higher. And I think on the way down, we might have a similar situation where the first cuts may be different than the later ones. 
And 2 things jump out in my mind. One is, we have never tried to be a price setter in deposits. Our goal has always been keep the deposits in the house and we were very aggressive at following what we saw market pricing was. And the second thing is that as we get these initial cuts, we could see the market reacting in a way to keep deposit cost, deposit yields for clients higher to hold on to deposits. And so I think initially might be tougher than what happens eventually. 
Now all that said, the volumes matter a lot. And it's obviously been extremely hard for us to predict where volumes were going to go. And we saw October better than we anticipated. November was better than October. December was better than November. And so volumes are going to be critical in what happens in the first half of the year and it's just super hard to predict.",neutral,0.1778,0.1737,0.6485
11,Glenn Paul Schorr,,"I definitely appreciate that. This one might be a little bit easier to follow up, on fee operating leverage. I mean, just by means of pricing alone or the markets alone, the markets had a strong end to the fourth quarter. So your fee run rate should probably be a lot better going into the first quarter. And with your comments on even more sharper discipline on expenses, do you expect to make some meaningful progress early on in the year in this fee-to-expense ratio?",positive,0.9317,0.016,0.0524
37,Jason Jerrome Tyler,,"Yes, you're right to call out that there is a lift, the launch point is higher coming into the year. And I don't know if I'd say meaningful but it's definitely higher. And the lag effects will help us as we walk into the year. And so that's the math of it. But then more strategically, we do feel positive about the pipeline in both asset servicing and in wealth management. And underneath both businesses, our Asset Management business is incredibly important. And as Mike mentioned in his commentary, there's some early signs of flows back in and we always think, just as we do in deposits, just keep the money in the house, keep the client assets in the house. But if our Asset Management business does better, then that helps as well. And so I think the strategic component is also -- we're feeling early signs of some positive movement from an organic perspective.",positive,0.7394,0.0152,0.2455
0,Operator,,We'll go next to Steven Chubak with Wolfe Research.,neutral,0.0306,0.0329,0.9365
27,Steven Joseph Chubak,,"So I was hoping to maybe just unpack like the deposit discussion a bit further. And specifically, just get a sense as to how you're thinking through the impact of ongoing Fed QT. It does feel like a lot of the liquidity in the system has come out of RRP, that's provided a bit of stability or at least has helped drive better deposit resiliency over the last 6 months. But with the RRP expected to be exhausted over the next, call it, 3 to 4 months, just wanted to get a sense, once that happens, how you expect deposit flows to ultimately trend?",neutral,0.2955,0.0291,0.6754
37,Jason Jerrome Tyler,,"Yes, I'll start and Mike may have thoughts too because we talk about this a lot and it's more predictive than it is quantitatively spitting out results, frankly. But you're right that -- my sense is that the RRP program had a really significant impact on deposits. And it was effectively competing with banks for deposits. And now that it's come down, I do think that, that's been a help. 
Now from here is different. And I think -- we have to think about the fact that rate movements are going to also have an impact on how clients think about deposits. And with the deposit costs having gone up so much in the second half of the year and again, that had a big impact on deposit costs and client behavior, we could see that having an impact this year as rates come down. And so I think it's not just the RRP program but how clients think about instead of 5% rates, how they think about 3% rates and comparing that to maybe more of a risk on trade. And so I think we've got to think both about the program and the rate environment.",neutral,0.1944,0.1537,0.6519
42,Michael Gerard O’Grady,,"I would agree with what Jason said there. And just as there was a transition on the way up with QE there's going to be a transition on the way down. Unchartered territory for everyone on QT and how they go about that and when they might stop more aggressively seeing their portfolio come down. So I think the timing of that will matter. And then also, we saw with client behavior that as rates went up, more of the liquidity moved into treasuries.  And that had an impact on us. And as we come down, I think, over time, a lot of the funds that have moved into treasuries, will start to move into other alternatives. And as Jason said, our objective is to work with the clients and really try to meet any of those needs and keep the dollars in the house.",neutral,0.144,0.0618,0.7942
27,Steven Joseph Chubak,,"That's great. And just for my follow-up, the duration on the asset side of the balance sheet admittedly has been a little bit more volatile, especially given some of the repositioning actions you talked about, the asset betas with rate hikes were quite elevated for you guys and some of your trust peers as well. Just wanted to get a sense as to what percentage of the asset side of the balance sheet, if we took a snapshot today, is sensitive to movement in short rates as we do prepare for eventual rate cuts?",neutral,0.1459,0.0791,0.775
37,Jason Jerrome Tyler,,"We can  do it in 3 buckets. And if you just take cash, obviously, 100% of that; the second, loans in roughly 3 quarters are rate sensitive. And you think about the securities portfolio and I'll give you 2 numbers to play with. One is, the duration is meaningful, it now about 1.8%. But also just the weighted average maturity of the portfolio, I think, is also helpful, which is a little under 4 years.  And we quote this balance -- the duration of the balance sheet, that's just us doing a weighted average across those effectively, just to give a sense of the impact of the large size of the cash component and the large floating component of the loan book.",neutral,0.0645,0.0259,0.9096
27,Steven Joseph Chubak,,"And Jason, can you just clarify what percentage of the securities book today is floating?",neutral,0.0277,0.0357,0.9366
37,Jason Jerrome Tyler,,"Yes, it's about 1/3 of the book is floating.",neutral,0.0292,0.0359,0.935
0,Operator,,We'll go next to Alex Blostein with Goldman Sachs.,neutral,0.0309,0.0231,0.946
4,Alexander Blostein,,"Just building on Steven's questions for a second. I guess given the fact that rates are expected to come down and you guys have actually been, I guess, shifting the balance sheet to be maybe a little bit more floating for the right reason and obviously been a good trade for NII for last quarter, this quarter. Any expectations to actually start locking in higher yields going forward and maybe extending duration a little bit. I know this is pretty quick, you guys have just kind of gone the other way but the balance sheet effectively became a little more floating as rates are about to come down. So just curious how you're thinking about that.",neutral,0.1716,0.0768,0.7516
37,Jason Jerrome Tyler,,"Yes, it's on our mind a lot and as we're talking about it and we have brought the duration down. And one of the benefit to that is that it does make it just a lot more flexible because the markets have been really dynamic. And so there will come a time when -- I anticipate where we would say it's time to step out a little bit, our bias over the last year has obviously been to go shorter and that's played out. I think rates -- in the way rates have played out, we had a view and not materially but it worked in our favor. But from here, I think we do have to think about -- it's not locking in as much as just taking the downside risk off the table of a dramatic reduction in rates. And so there's some component there that we'd say we can naturally hedge against.",neutral,0.2618,0.0856,0.6526
4,Alexander Blostein,,"Got you. Makes sense. I wanted to follow up for my second one just around the expense outlook. '23 was super noisy. There's a bunch of one-timers, obviously. So I just want to clarify a couple of things. So I guess the ultimate message is that 2024 expense growth is expected to be lower than 2023. I think the core expense growth in '23 was about 5%. So I just want to confirm that. And then the core base you're speaking to, is it still kind of $5.1 billion to maybe $5.2 billion in sort of core expense base of which we should think about '24?",negative,0.0371,0.6035,0.3593
37,Jason Jerrome Tyler,,"So confirm the '23 number we think of is 5%, just a little bit less than that, right at about 4.8%. And we are working from a base in '23 of 5.1%. And probably worthwhile to invest a minute and just explain because you're right, there have been a few things. So if you lock the reported  [ $5.284 billion  ] and then you take out in the year severance-related charges, with 2 occupancy charges that totaled about [ $13 million], there was a client capability write-off, we mentioned in second quarter, $26 million; FDIC special assessment, $85 million. And then there was a small equipment credit of $4 million in the third quarter that was mentioned as well. And the severance-related charge in Q2 was $39 million, just to make sure I give you the numbers on everything. And so let's work -- that tells us we'd work from a base of 5.1%.",neutral,0.0554,0.2173,0.7272
0,Operator,,We'll go next to Brennan Hawken with UBS.,neutral,0.0354,0.0203,0.9443
6,Brennan Hawken,,"We'd love to follow up on that last question actually. So thanks for clarifying the base. That's helpful.  #1, just to confirm, you did mention that I think it would be inclusive of adjusting for the write-off of the client capability. Just want to confirm that. And just to clarify the message on the investing, super clear that you're looking to drive expense growth lower than you saw in 2023 but you also laid out an uplift of 3% from base paying software. So does that represent like a floor to growth? Or do you have sufficient levers to offset at least some of that?",neutral,0.3124,0.1835,0.5041
37,Jason Jerrome Tyler,,It's not a floor but it does give you a sense of what's already in the '24 base from which we're working. And -- so we've got to use productivity to get aggressively at that. Some of our productivity work is already reflected in that but we've got to do more this year. And we wanted to be super transparent in the things that we already know that are in the '24 increase so that you guys can predict what that level is.,neutral,0.1279,0.0199,0.8522
6,Brennan Hawken,,"Okay. And is the write-off of the capability that was in other operating expense part of the adjustments too, sorry, if I missed that.",negative,0.0279,0.6404,0.3317
37,Jason Jerrome Tyler,,Yes.,neutral,0.1082,0.0226,0.8692
0,Operator,,Our next question comes from the line of Mike Brown with KBW.,neutral,0.0356,0.0329,0.9315
25,Michael C. Brown,,"The sequential increase in the noninterest-bearing deposits, that was a positive to see this quarter. Could you just touch on maybe some of the key drivers there? Was this supported by some of the new business activity that you referenced in the prepared remarks. And then I appreciate the comments on the deposits and the potential for the stability here near term. But I guess, focusing on the NIBs, can they stabilize at this level, either in terms of like an absolute dollar basis or as a percentage of the total deposits?",positive,0.7115,0.0213,0.2672
37,Jason Jerrome Tyler,,"My observation in looking at it is that it's less percentage driven and more what is that base. And the reason I mention it that way is, a lot of that NIB, it comes from one of the channels in our institutional business and it actually performed better than the rest of the institutional business and looking at it over the last few weeks. And so it just tells me that, that client -- that subclient channel behaves on its own. And it looks like that has flattened out somewhat, not necessarily calling it a plateau at this point but it certainly behaved a little bit better than the rest of the institutional book. 
And another component is the wealth book, which -- that deposit base increased in the quarter. It was not dramatically but it was nice to see that up on average. And obviously, we saw, overall the whole deposit book very flat. But nice to see that the wealth book doing well because even though the noninterest-bearing is obviously highly attractive economically, the wealth deposits are very attractive as well, not at zero but they're very attractive. And that component did well in the quarter.",positive,0.7407,0.116,0.1433
25,Michael C. Brown,,"Jason, I guess on the servicing side of the business, I was hoping you could maybe just touch on the competitive landscape and the alternative asset side of the business. How do you think about maybe that opportunity for Northern Trust? And how are your -- if you can just talk about your capabilities today and maybe where you're investing to take some share in that space?",neutral,0.1272,0.0097,0.8631
42,Michael Gerard O’Grady,,"Yes, Mike. So I'll address that. We believe that the alternative space or broadly speaking, just private markets is a major opportunity for us on the asset servicing side. And that largely follows with what's happening in the marketplace from an investor perspective. And so we expect that market to grow. And we think we have the value proposition that is compelling within that. 
You heard in my comments earlier that we recently won a very large mandate with one of the large private markets firms. And it was after an exhaustive process that we went through to win that business, very capabilities oriented, very global as to the capabilities necessary and the footprint necessary to do it. So again, it's an area of focus for us and one where we think we're going to be able to continue to grow as the market grows and as we're able to take share.",positive,0.8658,0.0075,0.1267
25,Michael C. Brown,,"Thanks, Mike. I appreciate the commentary there.",neutral,0.3908,0.0274,0.5818
0,Operator,,We'll go next to Ryan Kenny with Morgan Stanley.,neutral,0.0332,0.0219,0.945
26,Ryan Michael Kenny,,"I have a question on capital. So your CET1 ratio, 11.4%. It's well above the regulatory minimum, well above last year's level. And then we got the comment letter from Basel Endgame a couple of days ago and there's clearly a lot of industry pushback there. Your earnings generation from NII looks a little bit higher than consensus expected. So putting that all together, how should we think about how Northern's approaching buybacks this year, in this quarter. Is there any room to maybe lean in a little bit there?",neutral,0.3994,0.0244,0.5761
