Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] Our first question comes from Ken Usdin of Jefferies.,neutral,0.0414,0.0234,0.9352
12,Kenneth Michael Usdin,,"On the Asset Servicing business, I wonder if you can detail a little bit more the flattish kind of results, but you said you had some benefits from the broker-dealer business. Can you walk us through how did collateral management act and just how did the core Asset Servicing act? You mentioned some pending potential wins. I'm not sure if you meant that those were converted as well. So just if you can give some flesh-out color on what you're seeing currently and what you're expecting out of the core Asset Servicing.",neutral,0.1023,0.0154,0.8823
1,Charles W. Scharf,,"Ken, are you talking about Asset Servicing or Pershing?",neutral,0.0306,0.0551,0.9143
12,Kenneth Michael Usdin,,Asset Servicing. Didn't the broker-dealer -- the broker-dealer clients come in through Asset Servicing? Are you saying they came in through clearing on the fee side? So I'm looking at the income statement.,neutral,0.0325,0.0532,0.9143
1,Charles W. Scharf,,"Yes, yes. Asset -- well, I'll let Mike answer it. Asset Servicing revenue growth was 3% overall. And when you look at it, the underlying fee growth was reasonable. We had net interest revenue growth and FX growth.",positive,0.8672,0.02,0.1128
2,Michael P. Santomassimo,,"Yes, so I think -- so let me sort of dig in a little bit of that, Ken, for you. So obviously, the -- I'll just pick it apart, so tell me if I missed something. But for the new clients that Charlie referenced that we onboarded, very little revenue in the quarter from them. So yes, so you'll start to see that kick in as you look forward. So there -- that didn't contribute much to this quarter. I think for the -- where you'll see the new -- the clients that converted over from JPMorgan, that'll be in the clearance and collateral business line in our release. And as you sort of think about the Asset Servicing fee line, as Charlie said, when you sort of dig into the underlying businesses, both in Asset Servicing and clearance and collateral, we saw some reasonable growth in both quarter-to-quarter.",neutral,0.1903,0.0358,0.7739
12,Kenneth Michael Usdin,,"Yes. So there's a little mixing, matching there between business line and income statement. I think that's where my question was a bit confusing, Mike. And then -- okay. So then separately, just on the balance sheet. The betas, can you -- you talk about -- you talked about that you expect them to move up from here. Can -- would you still anticipate as long as LIBOR and -- is moving the right way, Ken, the NIM expand from here? Or is it going to be more of a function of just what the mix is looking like every quarter? Because obviously, there's pushes and pulls between the dollars and the NIM spread.",neutral,0.1423,0.0327,0.8249
1,Charles W. Scharf,,"Yes, look, I think on NIM, Ken, I don't know that you can expect it's always going to be a straight line up, right. But I think the -- as you sort of look at the various components of it, the -- where we're sort of -- our biggest driver, as you know well, is sort of how we're reinvesting in the securities portfolio, and those yields continue to sort of move up each quarter. So all the -- we're seeing probably a 15-point -- 15 basis point sort of increase in sort of paydown versus where we're reinvesting, thereabouts, right. So just maybe a little more or a little less depending on -- on average depending on sort of where you are. So I think you can see the NIMs sort of grind up over time, but I don't know that you can always expect it to be sort of a straight line up every quarter. And I think that goes -- when it comes to LIBOR, as we said in sort of my commentary, we're sort of expecting LIBOR to be slightly above, call it, a few basis points above where you see 1- and 3-month today, and that'll sort of give you the result that we sort of highlighted in the release.",neutral,0.2161,0.0717,0.7122
2,Michael P. Santomassimo,,"The only thing I'd add is just remember, the timing of the change in betas doesn't always align with the timing of the repricing of our portfolio.",neutral,0.0427,0.0567,0.9006
1,Charles W. Scharf,,Yes.,neutral,0.1082,0.0226,0.8692
0,Operator,,Our next question comes from the line of Alex Blostein with Goldman Sachs.,neutral,0.0349,0.0314,0.9337
4,Alexander Blostein,,"Just picking up on the last discussion, I guess, understanding that quarter-to-quarter, the balance sheet could be a little volatile. But as you look out at next couple years and we continue to go through the rate cycle, how do you expect the balance sheet to perform, i.e., do you think there's any growth there? Or do -- should we think the balance sheet will continue to kind of shrink? And then in terms of the mix between interest and noninterest-bearing deposits, kind of similar. So I guess that has been coming down a little bit, I think you guys said, about 29% of noninterest-bearing as a percentage of total. When you look precrisis, I think it was somewhere in the mid-20s. So should we think of that as still kind of reasonable level to where noninterest-bearing deposits will go?",neutral,0.0735,0.4482,0.4783
1,Charles W. Scharf,,"Yes. Alex, it's Charlie. Let me start with just some broad comments and then I'll hand it over to Mike. I think one of the interesting things that we have as we've gone through this rate cycle is I think we all believe that we can be far more proactive as we deal with our clients in understanding what's going on with deposits and being more proactive about attracting the kind of deposits that we would like to attract. I think it's true in almost all the businesses that we have. So I think the level of rigor that we have today about -- thinking about rates, thinking about conversations with clients, making our desires clear across Asset Servicing, Corporate Trust, Clearance and Collateral Management, Treasury Services, all of them, I think, over a period of time, we feel absolutely like we can do a better job at attracting balances as opposed to having balances just be something that happens to us. That obviously takes some period of time, but it's a very different kind of discussion today than we were having 6 or 9 months ago here.",neutral,0.153,0.0174,0.8295
2,Michael P. Santomassimo,,"Yes, and I'll add a few things. So I'll just add that as we sort of grow the underlying client franchise, that's going to bring deposits with us, right. So that's another piece where you'll see some -- grow over time. I think that as you sort of think about the noninterest-bearing deposits and the percentage of the total, I think we've been pretty consistent over the last couple years. So we think that, that percentage will sort of grind down. But it's been -- it bumps around a little bit quarter-to-quarter. It was a little lower last quarter. It's a little -- it was 29% this quarter. You can see that from the release. 
I will, though, just remind you a little bit about the nature of our deposit base. We don't disclose noninterest-bearing by line of business. But when you sort of -- what we showed you at Investor Day was about half of our deposits in total are from Asset Servicing and then the rest -- the next biggest pieces are Corporate Trust and Treasury Services. And when you look at the noninterest-bearing component of it, the percentage that come from the Asset Servicing business, that sort of traditional asset managers, hedge funds, private equity, the whole mix, is far less than 50%. So the other pieces of the puzzle, namely Corporate Trust and Treasury Services, drive a bigger piece of the overall noninterest-bearing for us. So that should sort of -- needs to be factored in as you sort of think about the trajectory of them over time.",neutral,0.0828,0.2626,0.6547
4,Alexander Blostein,,"Got it. That's useful color. And I guess my second question is just around clearing fees, and those are just the actual fees, not the entire business line item. So down a little sequentially. And I think it's largely a U.S. business for you guys, so I guess markets should have been a little bit of a helper. Is it all due to just lower client activity, slower volumes in the third quarter? Or is there something else going on underneath?",negative,0.0272,0.705,0.2678
1,Charles W. Scharf,,The third quarter typically is a little bit slower than the second quarter. But -- so there's nothing -- there's no underlying trend there at all.,neutral,0.0575,0.2798,0.6627
0,Operator,,Our next question comes from the line of Brennan Hawken (sic) [ Brennan Mc Hawken ] with UBS.,neutral,0.03,0.0355,0.9345
6,Brennan Hawken,,"Just actually wanted to follow up on that last point and question on the noninterest bearers. And Mike, that was -- thanks for reminding us all of the different business mix, which definitely leads to a large proportion in noninterest-bearing deposits. But in the past, we've heard that there were certain economic incentives provided to clients, such as fee credits, on some of those noninterest bearers. But that explanation was under the prior management team. So kind of curious whether you all have sustained some of those incentives or whether the approach to those deposits has changed at all under your guidance plans and your approach.",neutral,0.103,0.0251,0.8719
1,Charles W. Scharf,,"Brennan, I think that -- the -- where you have earnings credits, which is a pretty normal thing to do for some businesses, is really focused on our Treasury Services business. You don't see earnings credits in any -- or not really prevalent in the other businesses. And so -- and that's how -- which is a pretty consistent way that us and others provide value for some of those client deposits at Treasury Services.",neutral,0.0935,0.0241,0.8824
6,Brennan Hawken,,"Okay, great. And the thinking about the proportion of deposits that are in U.S. dollar, is it still around 70% for you all? And if so, was there some kind of noise in the deposit cost this quarter or catch-up or what have you that worked out to about the 80% deposit beta that you referenced, Mike, earlier? Because when I do the math, I get to a number that's a bit higher than that. So just curious whether I need to make some adjustments to my calc.",neutral,0.0783,0.0483,0.8734
2,Michael P. Santomassimo,,"Yes, I think you do. But the -- so I think I sort of highlighted it in my commentary, Brennan. So it's really the wholesale funding, which is a very small piece of our overall funding mix, drives some of that surface-level sort of the calc that you've got there. So when you dig underneath that, though, it's what I refer to, the 80 to 80 -- low 80% range, low- to mid-80% range, which, again, I'll say, is very consistent with what we're seeing and hearing from clients across -- in the market.",neutral,0.0544,0.0334,0.9122
6,Brennan Hawken,,"Great, great. Well, I'll follow up offline for some of the details on that wholesale funding adjustment.",neutral,0.0659,0.0169,0.9172
0,Operator,,Our next question comes from Steven Chubak of Wolfe Research.,neutral,0.0341,0.0397,0.9262
27,Steven Joseph Chubak,,"So I just wanted to dig in, and maybe I'd just unpack some of the commentary on deposits, but more specific to the impact of QE unwind. I think the last fulsome update you gave was at 2014 Investor Day. You guided to about $40 billion to $70 billion of expected deposit runoff from Fed balance sheet normalization. And since you gave that guidance, it looks like deposits have come down about $30 billion or so. And now that we just have better visibility to that process, I was hoping you could maybe help us frame how to think about the remaining runoff impact as the Fed continues this process over the next couple of years.",negative,0.0458,0.4955,0.4587
2,Michael P. Santomassimo,,"Steven, it's Mike. Like -- you're referring to some guidance that was provided, I think, back in 2014. So a lot, obviously, has evolved since then. But I think when you think about wholesale deposits more generally, they are definitely correlated to what you're seeing in excess reserves at the Fed. And so as that sort of grinds down, you're going to see liquidity come out of the system, right. And that, all else equal, potentially drives deposits, continues to drive deposits down a bit. But as Charlie mentioned, I think we think there's an opportunity to be more proactive, smarter about how we sort of go after the opportunity with our clients as well a sort of the impact we'll have as we sort of grow the client franchise. So I don't think you can just take a -- the Fed QE unwind in sort of -- thinking about it in a linear way as you think about our deposit base.",neutral,0.1522,0.0623,0.7854
27,Steven Joseph Chubak,,"And then -- okay. So just as a follow-up, is there an expectation that there's enough of inorganic growth opportunity where you guys could actually see the deposit balances increase even with the headwind from Fed QE unwind only because the impact seems to be fairly pronounced and the correlation quite high, around 96% between the 2, your deposits and industry excess reserves?",positive,0.922,0.0154,0.0626
2,Michael P. Santomassimo,,"Well, look, we're not going to predict it at this point. Obviously, time will tell. But I think we feel like we can do a better job at gathering deposits in any environment, whether it's an environment with the effects of the unwinding of QE, rising or falling rates, any of the above. How those 2 interact, we'll have to see.",neutral,0.1526,0.0302,0.8171
0,Operator,,Our next question comes from Mike Carrier with Bank of America Merrill Lynch.,neutral,0.0365,0.0331,0.9304
13,Michael Roger Carrier,,"Just first question, just on the Asset Servicing, and this is just on the fees. When I look at it sequentially, it seems like that was a bit more muted just given what we would have expected just from some of the market returns. But maybe just a little color you can provide on what else is included in that line. Is there some seasonality from like a transaction standpoint that can limit the growth like in third quarter?",neutral,0.066,0.1107,0.8233
2,Michael P. Santomassimo,,"Yes, Mike, it -- Mike, it's Mike. I think -- we said, I think, at one point a year or 2 ago like that it's a -- you can't think about it just based on what's happening in the market. The Asset Servicing fee line, I think what we said a while ago was, call it, 25% or 30% of it is influenced by overall market levels or the -- and that will sort of move up and down. But you've got impacts from transaction volumes that go through there and a whole series of other little factors that may drive it sequentially quarter-to-quarter.",neutral,0.0399,0.188,0.7721
13,Michael Roger Carrier,,"Okay, that's helpful. And then just on the expenses. On the legal item, just any color around that and if it was like a one-off versus it would be kind of ongoing legal cost. I'm just trying to understand that just relative to like going forward for a run rate there.",neutral,0.0624,0.0769,0.8607
1,Charles W. Scharf,,"Yes, this is Charlie. Listen, I think we have fairly clear disclosures about what the -- of what the litigation we have in progress. This one related to approaching a conclusion for 2 of those items that were mentioned. So we obviously have the remaining items to go. Some might get resolved sooner. Others might go around for a long time. But they were known cases that moved along, I would say, quicker than we probably would have thought a couple of months ago, and that's what happens when you have settlement discussions and there are other things going on with others in the industry as well.",neutral,0.0682,0.077,0.8548
0,Operator,,Our next question comes from Brian Bedell with Deutsche Bank.,neutral,0.0399,0.0359,0.9242
