Speaker ID,Speaker Name,Speaker Company,Text,Sentiment Label,Positive Score,Negative Score,Neutral Score
0,Operator,,[Operator Instructions] And we'll first hear from Michael Carrier of Bank of America.,neutral,0.0489,0.0172,0.9339
41,Michael Roger Carrier,,"Biff, maybe first one is for you. When you mentioned some of the lagging pricing on some of the asset and just given the period end AUM, just wanted to get maybe an update on how you're thinking about the expense outlook for 2019 and beyond. You gave the update on the Value for Spend, but just how, in maybe a lower revenue environment, can you dial your areas back versus what you're going to kind of remain in investment mode for longer-term growth?",neutral,0.1276,0.047,0.8254
35,Stephen Biff Bowman,,"Yes. Mike, maybe it'd be helpful on the call if I walk through the lag and the lag impacts first, and then we'll talk about the expense reactions to that because I think there are some important information here. First, if you look at our fees, as a firm, if I look at our C&IS business first -- I'll start there -- approximately 60% of the fees are equity market-sensitive or sensitive to the asset. They're asset-sensitive. They move with markets, and so 40% don't. If you look at our custody and fund administration line then, for those that are sensitive, about 70% to 75% of our fees are on a month lag basis, okay? That means 25% to 30% are on a quarter lag basis. In the past, I know we've talked more about 50-50 in that lag, but our mix has shifted between our Global Fund Service business and our traditional IIT business as we call our invest -- institutional investor businesses. And so that is more of a 75% -- 70% to 75% is on a month lag and 25% or so is on a quarter lag in our custody and fund administration fees. In C&IS and investment management fees, which about 40% of the fees are sensitive to equity markets, about 50% is daily but the vast majority of that is in cash funds, about 40% is quarter lag but more heavily exposed to equity and then 10% or so is on a month lag basis. If you go to our Wealth Management business, it's more aligned with where we traditionally talked. It has not moved as much. But roughly, if you look at our Global Family Office, about 65% to 70% of the fees are quarter lag. 25% of those percent are daily, 25% is daily and 5% to 10% is at a month lag. And then if you look at our Wealth Management regions, about 70% are on a month lag basis, 20% are on a daily basis and 10% are on a quarter lag basis. I hope that's important for everyone so they can understand sort of the lag nature of our business for fees to give you some color. I think the rest of your question was really then around the -- with that kind of backdrop, what can we do from an expense standpoint. And I'll take a quick stab and Mike might have a few comments that he wants to add as well. From an expense standpoint, the first thing I'd say is we continue to focus as a firm on the organic trajectory of our businesses. So that's important to us, what we think we can grow organically and what we can grow our expenses organically. But we're not immune from considering the macro factors in our expense run rate as well. The way we look at it is this, we have certain inflationary pressures on our expense base, but we think about generating productivity through things like Value for Spend or other forms of productivity that has to, at least, offset that inflation in our model. That leaves us with expenses, in our view, that are there to support the organic growth rate that I talked about and/or to invest in our businesses, and we calibrate those so that we generate organic leverage from what we think we will get on the organic growth rate. So that's the framework we think about expenses. And we do think that if we get that right, we drive the productivity and drive the productivity as hard as we can, that we can still create that leverage even in an environment where we do see some volatility on the fee line or volatility in the markets.",neutral,0.0353,0.0416,0.9231
42,Michael G. O’Grady,,"Yes. I would just add to what Biff said that, over time, we have the financial model that Biff described there, and so it's important that we continue to execute on that over time. Having said that, you also have to navigate the environment that you're in at that particular point in time, and clearly, the environment right now is more volatile than it was, say, a year ago. And so that does mean being very careful in thinking about how we manage the expense base for the business as we go through this market environment. So being relatively tight, if you will, as we go through that and focusing on these longer-term productivity initiatives that we've had in place. Importantly, as Biff talked about, a year ago or before that, the environment was relatively strong, and that's when we launched into Value for Spend. And the point is that we didn't want to wait for a more challenging environment to say, ""Okay, now we need to come up with ways to reduce the expense base."" So it's both through cycles, if you will, but then also trying to be mindful of the environment that you're in.",neutral,0.109,0.0398,0.8512
41,Michael Roger Carrier,,"Okay. That's helpful. And then maybe just a quick follow-up, just on the organic growth outlook that you guys have been in that, call it, 4% to 5% range over time. Given what you're seeing in terms of the investment opportunities and maybe some of the competitive dynamics in the industry, like, are you still comfortable with that type of outlook just given some of the dynamics in the industry? Has anything changed from that perspective?",neutral,0.1286,0.0229,0.8485
42,Michael G. O’Grady,,"Why don't I start with this? It's Mike. So from an organic growth perspective, we still are targeting the range that you talked about there. And I would say right now, in the past year, we were towards the low end of that range. And there's a number of dynamics around that and maybe just to break it down a little bit by our businesses, starting with Asset Management. I don't need to go through all the dynamics facing that business, but that's a business that has seen its organic growth rate come down. And in the past year, basically, we were flat as far as organic growth in the business, so a little bit negative on flows and picked up a little bit on fee realization through mix. But essentially, at flat, that's going to dilute the overall organic growth rate for us. If you look at the asset-servicing part of the business, which has been growing at a higher organic growth rate, it continues to grow at the same level that it's been at. In 2018, it was again towards the lower end of that range. But if you think about that as being roughly half of the fees and the range for them being 5% to 6% over time and towards the lower end, still a healthy rate for that business. And I'd be glad to kind of break that down further as to what we saw in 2018. And then the Wealth Management business, again, different set of dynamics which I won't go through but has been at a lower organic growth rate. And so even separating out the impact of Asset Management products in that business, the fee -- organic fee growth rate has been more in kind of the 2% to 3% range for that, and we were roughly in that range for the year. So when you do the weighted average of that, that's where you come out to, again, towards the lower end of what you're talking about. But if you said strategically, what are we trying to do? Well, we're trying to execute on strategies and target markets where we think that we have an opportunity to maintain that growth rate.",neutral,0.0942,0.1163,0.7895
0,Operator,,"Next, we hear from Brennan Hawken of UBS.",neutral,0.033,0.0436,0.9235
6,Brennan Hawken,,"You spoke to the lag effect, which is helpful to get a refresher on in great depth. Just curious if you could comment on the fee rate. So we saw it rebound from the third quarter, where you had some transactional headwinds. Thinking about that, looking forward, how should we consider fee rate in each of your businesses? Might the lag effect that you walk through not only have an impact on the calculation of the AUC dynamics and AUM dynamics but also the fee rate? And how should we calibrate that as we move into 2019? Both considering the drop in 4Q and then the rebound here at quarter to date that we've seen in markets.",neutral,0.1287,0.1251,0.7462
34,Mark M. Bette,,"Brennan, it's Mark. I'll take a first shot at that. Part of it would be the -- when you're doing the true averages of September 30 to December 31, AUC/A or even AUM in Wealth Management, you are picking up the end-of-period number that's going to be lower for the asset, even though the fees haven't fully reflected that yet. We did see in the fund administration and the -- or the custody and fund administration, we did see a little bit of a pickup from transactions that would have helped there as well. Moving forward, and as we've talked about that, it's a really -- the custody and fund admin is a tough one to look at fee rates just because of the mix of businesses that you bring on and that every asset is not equal. So it's really about bringing on services, doing as much as you can for every dollar of asset. On the Wealth side, I would say as we've talked about before, if you look at the regions within Wealth Management split, let's say roughly evenly between products, asset management and the advisory fees, the advisory component has actually held up pretty well, and we look to stay competitive in that area. And then on the product side, we haven't quite seen the declines that we've been seeing and -- if we went back 18 months ago or so. But overall, I think part of the fee realization might be the fact that the assets are fully reflecting in the fourth quarter markets whereas the fees don't quite maybe have that yet.",neutral,0.1462,0.2647,0.589
6,Brennan Hawken,,"Okay. So maybe we're going to be looking at some fee rate pressure that's subject to a lag. That seems like that's what you're saying there, Mark. And then I wanted to circle back on the expense question. Mike, it seemed as though you had said that -- and it seems like this is a bit of a different approach than what we've heard from Northern in years past. Is that while you guys came up with your Value for Spend program -- making hay when the sun was shining, so to speak -- as you enter into a period where you have a potentially more volatile equity market environment, maybe less helpful bit of tailwinds, you're going to be diligent in investments and the expense line so as to adjust for potential headwinds that might come through. Is that a fair conclusion there? Or am I reading too much into what you said?",neutral,0.0643,0.1,0.8357
42,Michael G. O’Grady,,"Yes. Well, I'm not suggesting that you read more into it than what I'm saying. Having said that, I do think that's a fair characterization. So we recognize the importance, as I said, of just continually improving our productivity. So it's not a good market, bad market thing, and that's why we wanted to put more, I'd say, structure and focus around Value for Spend going back a year-plus ago. In addition to that though, when you enter an environment like this, just as you said, I mean, it's a good point, there are other expenses that you -- that are discretionary, if you will, so the level of ""investment spending"" that you're making. Theoretically, you can say, ""Well, we're just going to flat out invest through the cycle. We're not pulling anything back."" And on the other side, you can say, ""We're going to completely pull back on all investment in order to just get the expense growth rate down."" And I think you hit on it when you said, ""Yes, we can look at those categories and say not just whether we're going to do them but what is the pacing for that. Do we need to see a little bit more into 2019 before we continue on certain investments?"" And there's -- sorry, for the expression, but there's no such thing as a free lunch. If you delay on something, well, you're delaying on something. And if you don't make that investment, well, then you're taking the risks for future revenue. So those are the type of decisions that we have to make, but it is acknowledging that we do have discretion around those. So let's try to manage those for the environment that we're in as well.",neutral,0.0666,0.0681,0.8653
0,Operator,,"Next, we hear from Alex Blostein of Goldman Sachs.",neutral,0.0382,0.0366,0.9252
4,Alexander Blostein,,"A question for you guys around pricing trends in the servicing business. Obviously, I'm sure as you heard from State Street last week, it sounds like the pressure has accelerated on a bunch of parts of the ecosystem here. So curious what are you guys seeing in terms of pricing in institutional servicing? There's always been -- obviously, the mix is different, and also there's always been some element of pricing pressure. But really, just trying to get a sense of whether or not you're seeing any acceleration in kind of pricing degradation here. And then separately, can you help us get a flavor for the make-up of your customer base within CIS, between U.S., non-U.S. asset managers, hedge funds, et cetera?",neutral,0.072,0.0289,0.8992
42,Michael G. O’Grady,,"Sure, Alex. It's Mike. I'll start off. So the way I would characterize the environment that we've been in, and I think we're still in, is an environment where there is more activity. And what I mean by that is, whether it's asset owners or asset managers, for different reasons, are definitely looking at what they're doing and how they're doing it, and there are implications from that. So what does that mean? On the asset owner side of the equation, you have very large asset owners that have managed their capital or their investments in a certain way. In other words, have they completely outsourced it to external managers or have they done some internally? And frankly, we're seeing those types of organizations look at going both directions, and we've seen the impact of that. So some of the larger ones saying, ""We're going to do more in-house because we think that that's a better way for us as a scale manager of investments."" When they do that, they have different data needs and different capability needs, so a lot of time spent around the technology and what we can provide to them, APIs, think database, things like that. And again, depending on what you can offer versus competitors, et cetera, it can change the dynamic. But there's more activity around that. Second, I would say with other asset owners, they've actually looked at it the opposite way. And we saw some of the impact of that in 2018 where, as an asset owner, that has done more in-house, they've said, frankly, that's not our business, if you will. In other words, large corporate pension plans saying, we're not going to continue to operate a large in-house investment team. Instead, we're going to go more external. We're going to do more passive. That's lower cost. And our objective is to get to the right answer for the client. And so in doing that, these are still clients, but what we do for them is less and we will see some of the impact from that. As you shift to asset managers, there has been a lot of discussion on, obviously, the pressure on asset managers and, therefore, their primary objective of looking at the cost of these types of services. They've also, when they're asset based, they've seen the cost go up in an absolute dollar perspective. So they do look to see if they can reduce cost. There are different ways to get there, whether it's just negotiation with their provider or do they go out and just do an RFI or do they go to RFP and what are the results of that. So as a result of all that, I will say more activity. Now if you look at 2018 for us, as a result of more activity, I would say our gross business, one, if you will, was towards the high end of the rate that we have been at. So in that sense, a good number. The net, as I mentioned before, towards the lower end of the range. And then if you say, okay, how do you break out the negative or the ""lost business"" in there, the largest portion of it, so say, in the neighborhood of 3% from a rate perspective, was more towards lost or repositioned. And I should add into that, certainly, you see flows change in the impact of flows. So if we're the custodian for a very large sovereign wealth fund but we do it for equities and they switch out of equities, then we're going to see the impact of that. So you did see more funds flow and more activity there. When you say lost business, did you lose a lot and why did you lose it? Again, I would say every situation is a little bit different. In certain cases, do we lose through the process because the competitor does a better job? It certainly is going to be the case. We'd like to win them all but we don't win them all, and obviously, we're up against the best in this business. And at times, could it be because of pricing. And that they've -- either to retain the business, they've gotten very aggressive on price, or in this case, to win it away. That's certainly part of it, but I would not tell you that we've seen overly aggressive pricing by competitors in order to win business on. I would say it's consistent with where we've been. We've tried to be very disciplined around our own pricing. And again, I would say that we've seen some impact but not dramatic. So when you take the kind of repricing component, it's going to be more in the neighborhood of 1.5% to 2% of what we saw this year from a rate perspective. So you're going to have that -- as you mentioned all the time in the marketplace, whether it's a little bit higher or lower. But for us, I wouldn't say that part of it has been dramatically different. And then I'm going to let Mark address the second part of your question.",neutral,0.0666,0.0309,0.9025
34,Mark M. Bette,,"As far as the mix, when we look at C&IS -- and you're right, we don't publish the actual segments within C&IS. But when we look at it roughly, about half of C&IS is the fund services business, which is where asset managers would be. And that -- we don't break out that between traditional -- but within that, you have traditional asset managers, you have hedge funds, you have private equity funds. I would say that our GFS business is larger in EMEA than in the United States, so that hopefully gives you some flavor for the makeup of the fund services.",neutral,0.0847,0.0157,0.8997
4,Alexander Blostein,,"Great, that's very helpful. And then my second question, just around expenses, maybe frame it a little bit differently. But I guess, if I look at your core expense base in 2018 net of the severance charges and a couple of other things you highlighted, looks like we're running a little bit below $4 billion, and assuming that you kind of continue to aspire to grow the business organically in kind of the 4% to 5% range, is that a fair way to think about the growth in expenses off of that sub $4 billion number for 2019?",neutral,0.1171,0.0457,0.8372
42,Michael G. O’Grady,,"Yes -- at the highest level, Alex, I would say yes. So in other words, that's -- we're responsible for all the expenses, right? So we could -- we do break them down and cut them every way you could possibly think of. But at the end of the day, we're responsible for all of them. We aspire to do a little bit better than that number in the year from an internal target perspective, mystify a little bit for various reasons. Not from a Value for Spend or productivity perspective but from some of the other things that Biff mentioned in his commentary there. But that's kind of the base, if you will. And then going forward, again, it should be aligned with the organic growth rate in the fees. And so to the extent we can stay in the range that we talked about from a fee growth perspective, then yes, then that's what you would expect from an expense perspective. To the extent that, that goes down for whatever reason, then we have to look at how do we bring that organic growth rate on the expense side down with it.",neutral,0.0848,0.0596,0.8555
0,Operator,,"And next, we'll hear from Glenn Schorr of Evercore.",neutral,0.0558,0.0179,0.9264
11,Glenn Paul Schorr,,"Just one little follow-up on the pricing discussion. Has anything dramatically changed in terms of client contracts, in other words, like, the public money coming up every year or 2 and the rest of the world having 5 to 7-year rolls? So maybe something like 15% to 20% of clients come up each year? Is that -- am I in the ballpark on that?",neutral,0.0649,0.0507,0.8844
42,Michael G. O’Grady,,"Yes, Glenn. I would say for certain clients, you do have, I'll call it more a locked-in term. That's generally where there's more of an investment upfront for the on-boarding. But in most of these contracts, there's generally a notice period, 6 months' notice or something like that. So we're not counting on just a contractual term and the fact that they would be locked in. And I would say this is particularly with some of your more just traditional asset management business, I -- they have the ability to accelerate it. So has that gone -- has that sped up a little bit? Again, I haven't looked at anything analytically. But as I mentioned before, I think we've just seen more activity as they've looked at their situation, I'll call it.",neutral,0.073,0.0473,0.8797
11,Glenn Paul Schorr,,"And maybe we could talk to the good part of growth. In your -- in response to, I think it was Mike's first question, you talked about that 4% to 5% ancillary growth and you dangled a little bit of if you want more, I'll give you more on what clients are driving. Can we talk a little bit about what clients are driving it?",neutral,0.0782,0.0146,0.9071
42,Michael G. O’Grady,,"Well, if I understand the question, just peeling it back a level as to where we're targeting in order to have a higher organic growth rate. Maybe starting with the asset servicing business, we have benefited from our focus on alternative managers. So for us particularly, hedge funds, and our hedge fund services business has grown at a higher rate. And again, we'll continue to focus there. And we think there's opportunity in the other parts of the alternative space for us, both for the market itself but then for our position there. We also believe on the asset owners side with what we would call the more complex asset owners. So this is, to my previous comments, about asset owners that are doing more asset management, if you will, on their own. They tend to be asset owners that have high allocations to privates -- to some extent, hedge funds, but also significantly in private equity infrastructure, et cetera. They have a different set of needs and, therefore, we've been focused on how can we meet those needs with technology and a service model. And you saw the investment we made in a technology company. That was part of it. That was really to join up with what we've been developing on our own, but we see greater growth in that segment. Thinking about Luxembourg. Obviously, we did the acquisition there. But the fund services -- the fund services markets in both Ireland and in Luxembourg are both healthy. But I would say for us in particular, Luxembourg has been, and we think, will grow at a higher rate for us just given our position there, which is lower position and now moving up in the ranks there. And we did see that. And then just shifting over to Wealth Management. On the Wealth Management side, again, we think that our value proposition resonates particularly well as the level of complexity goes up for the clients or for the prospects. So ultra-high net worth. When I talk about goals-driven Wealth Management, the platform that's behind that, the technology, that is geared more towards the ultra-high net worth. And so we've seen a higher level of growth in that area, and we'll continue to do it. And then likewise, you see the numbers in Global Family Office, and I'll say that's beyond just, keep doing a good job. There's been some very specific strategic initiatives in that business that are working very effectively. So in particular, we looked at the technology there and we upgraded our technology offering, both the ability to do partnership accounting, just being a little bit technical but then also what we can offer as far as analytics. So we have something called Anchor Analytics that, again, is resonating very well with existing clients but also prospects. And then I would just also say in Wealth Management, from a market perspective, we've talked many times about certain markets where we have lower market presence like in New York, like at Texas where we see higher growth rates for us. And that's not to diminish the growth from some of our more mature markets like Florida or here in the Midwest. And then just to close out in Asset Management, a significant focus around areas, again, where we think we can grow faster like ETFs and quant active, which are not the larger parts of our assets under management base but where we see greater growth potential for us. So hopefully, that gives you some of the areas that we're focused on.",neutral,0.4465,0.0141,0.5394
0,Operator,,"Next, we'll hear from Steven Chubak of Wolfe Research.",neutral,0.0441,0.0235,0.9324
27,Steven Joseph Chubak,,"So I want to start off with a question on the securities portfolio. You managed the duration of the securities but very conservatively. I believe the duration now you said it's just a little above 1 year. And with the conversation now shifting from Fed tightening to a likely Fed pause and dare I say, even fed easing cycle, I was wondering whether you might consider locking in some duration and maybe mitigating some of those NII pressures in anticipation of possible fed easing in the future.",neutral,0.1186,0.0469,0.8345
35,Stephen Biff Bowman,,"Yes. This is Biff. So the answer to that is we have our asset liability committee meets regularly and frequently. And what you just described is a key input to our decision-making and certainly an item that we're considering given the balance of risks now between future rate increases and either no-rate increases or even a reversal of the trends we've had. We do that on a regular basis. We have that conversation at all times. And we've benefited as you see from the growth in our net interest income over time from that short duration, but internal debates and views on what may happen in the future is something we consider. As a general rule, over time, we've always had it reasonably short but there is the ability to look at how we want to position that. And I can assure you that, that is actively discussed and regularly discussed internally and will continue to be and as we look at what is, I think, now a more balanced picture in terms of what may happen in terms of future Fed increases and/or at some point, maybe even a reversal of that trend. But we're certainly looking at it, and you can see those kinds of things in some of our disclosures in the Qs and Ks where we look at sensitivity of net interest income to those factors.",neutral,0.1204,0.0216,0.858
27,Steven Joseph Chubak,,"Understood. And just one follow-up from me on capital management. One of your peers recently increased their capital return with the mid-cycle ask. You guys have incredibly robust capital ratios. I'm just wondering if that's something that you would consider pursuing. And maybe any insight into how you're thinking around long-term capital targets has evolved. I know you try to stay at least in the ballpark with some of your peers that you compete with for RFPs. From the looks of things, you're actually above many of those peers today. I'm just curious how you're thinking about managing to an explicit long-term capital target or what you think is a reasonable expectation from here.",neutral,0.2939,0.0136,0.6926
35,Stephen Biff Bowman,,"Sure. So with regard to it, first of all, we did a dividend increase yesterday, which was something that we had, had in our capital plan ask from last year, not public here until yesterday, but we did do that. But the way we think about capital and the way the firm thinks about capital is first, do we have enough to support our growth? Second, do we have enough to support ourselves through times of high stress? Do we have enough to maintain very high ratios and ratings? And then do we have enough to support a competitive position in the marketplace so that we can compete against others to win that business? I think the answer to all of those is yes, that we are strongly and well capitalized at this position. And so as we think about entering the capital planning cycle and the submissions are due first part of April, we enter those from a position of strength. That gives us a great deal of flexibility in our thinking. And we do look at the competitive environment in terms of where we are. That's one of the 4 items I just highlighted for you, that we think about our position vis-à-vis the others. But we think we're very well capitalized right now and are focused on thinking that through in our capital ask at the regulator. In terms of would we ask kind of in the mid-period at this point, we think we've got a plan at this point in time that we're going to continue to execute on in the remainder of this quarter and the remainder of the second quarter and we'll submit in April. But it's a strong position that we enter the capital planning cycle and submission from, and it allows us to think about our returns with great flexibility.",neutral,0.2154,0.0151,0.7695
0,Operator,,Brian Bedell of Deutsche Bank.,neutral,0.0261,0.0492,0.9246
7,Brian Bertram Bedell,,"Maybe just to circle back to Wealth Management. Mike, I think you said that right now, that organic growth range is low single digit in the 2% to 3% area. Maybe if you can just talk about whether you think that's more of a regional focus in terms of improving that, or rather, more of the capabilities that you're talking about. And also, just what the client behavior is trending like in Wealth Management, given we're seeing more volatile markets. Are they moving more to cash? And then can you accelerate your own investment product within the open architecture platform across that business?",neutral,0.1583,0.0124,0.8293
42,Michael G. O’Grady,,"Okay, Brian. A couple of embedded ones in there, so I'll make sure I'd hit on all of them. As far as the growth, I would say I'm going to call it across the business, so both within the regions but also in Global Family Office. I did highlight some of the things we're doing in Global Family Office, but that's not to say that, that's the only area where we'd see an opportunity to increase at an organic growth rate. And in fact, when I talk about goals-driven Wealth Management, ultra-high net worth, that's in the regions, if you will. So good opportunities across the markets when we look at trying to increase that. And I would also just say part of that is -- I'm going to call it addition through subtraction, just meaning we have a higher gross new business rate. It's just that you also have to deal with the flows and people pay their taxes and things like that, that nets you down to that 2% or 3%. So we're trying to just get to the best net number that we have -- that we can get. I think the second part was just about client behavior, and I would say you're absolutely right. When we talk about volatile markets, et cetera, the first thing that we think about is how do we make sure we're very close to the client and managing the situation with them. And I would say so far that we haven't seen a lot of dramatic behavior or changes. And I would say that, that's particularly because that's the driving objective behind goals-driven Wealth Management is keeping them focused on what are their goals, what are their objectives, and we've put together a portfolio that supports those goals. And it gives you the ability to go through volatile situations like this without being over reactive and quickly moving out of equities only to then miss the opportunity when it goes back up again. I will say in addition to that, we do have -- we do provide our strategic and tactical allocation portfolios from Asset Management to our Wealth Management clients, and they do tactically move, and last year, I think, appropriately, it moved to more of a neutral position earlier in the year. And then more recently, in the beginning of this year, moved back to a more balanced position by increasing the allocation to risk assets. So once again, trying to see through cycles for our clients but then also being mindful of what's happening on a tactical basis as well.",neutral,0.1362,0.0285,0.8352
7,Brian Bertram Bedell,,And are you able to get more of Northern Trust investment managed product within that asset allocation platform? Or are you using -- or is it you're using more of an open architecture approach?,neutral,0.0852,0.0125,0.9023
42,Michael G. O’Grady,,"Yes. So I would say everything I talked about there is agnostic to the product. Asset Management itself, Northern Trust is certainly trying to develop products that meet the needs of clients, but that's the only time that those 2 would come together. So I talked about ETFs and being focused on ETFs. Part of the success there is they've designed products that we think meet with the goals and objectives of our clients. But it's that direction, if you will, I'll call it top-down, not something the other way.",neutral,0.0956,0.0179,0.8866
0,Operator,,Betsy Graseck of Morgan Stanley.,neutral,0.0268,0.0586,0.9146
5,Betsy Lynn Graseck,,"Okay. So just a couple of follow-up questions here. I heard earlier about the conversation around price pressure, 1.5% to 2% in-line with what you've been seeing for a while now. I guess, I'm wondering if you could give us a sense, Mike, what that range of pressure is on and then just a couple of key either client types or product sets that you offer. I guess, I'm thinking that maybe it's a little bit heavier on some of the more equity mutual funds and it might be lighter, if at all, on alternatives. But maybe that's wrong. I'd just like to get your sense on them.",neutral,0.0674,0.0657,0.867
42,Michael G. O’Grady,,"Yes, Betsy. So I'm not going to be in a position to give you a product by product breakdown on whether it's more or less. I think in general, as I said, it's more about activity than it is about everybody just driving to lower cost per se. And as much as we know that there's a lot of pressure on asset managers, and maybe you would say particularly certain categories of traditional asset managers, that doesn't mean that a hedge fund is not focused on their expense base as well. It's probably more acute in the traditional Asset Management space, I would say that. But I know that, that doesn't mean that we're immune in other categories as well. And as I mentioned, on the asset owners space as well, they certainly do look at the fees that they pay in order to custody and administer the assets. And so it's not, again, just an asset manager phenomenon. It's something that you have to anticipate, which once again goes back to, if you know that that's going to be the case over time, what do you do strategically? And I think importantly, the first thing we do is we want to make sure we're providing value, right? Because the value is going to support the fees that you're paying. It's also going to lock you more into that client relationship. Then we're also going to look at productivity, both in general, as I talked about, but within a client. How can we be as productive as possible? And sometimes, it goes the other way, which is to look at the value we're providing, look at the fees we're getting. And frankly, if it's the other direction, then we have to have that conversation with the client about the fee that they're paying relative to the service that we're providing to them. So I know that doesn't necessarily give you the specificity that you're probably looking for, but that would be my perspective.",neutral,0.064,0.043,0.8931
5,Betsy Lynn Graseck,,"Got it. I know you can't give. I'm just looking for whether or not there was a range we could talk about, but I get your point. I guess, the other question I had, Mike, was just on, in the conversations you're having with both existing and prospective clients, what do you see as some of the biggest pain points that clients have, frictions to solve that you're focused on addressing, say, over the next year or so?",neutral,0.0529,0.1148,0.8322
